Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,Investor Names,CB Rank (Funding Round)
Seed Round - Klim,https://www.crunchbase.com/funding_round/klim-seed--d20e938f,Klim,https://www.crunchbase.com/organization/klim,Seed,"Berlin, Berlin, Germany, Europe",6500000,EUR,6506396,2022-09-08,Seed,,,,Yes,Klim mission is to scale up regenerative agriculture to make agriculture part of the climate solution,"Agriculture, Impact Investing, Software, Sustainability",,https://klim.eco,$1M to $10M,28506396,USD,28506396,Early Stage Venture,5,Green Generation Fund,7,,"AgFunder, Ananda Impact Ventures, Edaphon, FoodLabs, Green Generation Fund, kopa ventures, Ponderosa Ventures","246,971"
Series A - Klima,https://www.crunchbase.com/funding_round/klima-series-a--1aacdd93,Klima,https://www.crunchbase.com/organization/klima,Series A,"Berlin, Berlin, Germany, Europe",10000000,EUR,10835152,2022-04-21,Early Stage Venture,,,,Yes,"Klima allows everyone to take climate action, by offsetting and reducing their carbon footprint all from one app.","B2C, GreenTech, Software",,https://www.klima.com/,$1M to $10M,15800000,EUR,17614354,Early Stage Venture,3,Keen Venture Partners,5,3,"468 Capital, Adjacent, Headline, HV Capital, Keen Venture Partners","91,061"
Pre Seed Round - Kodex AI,https://www.crunchbase.com/funding_round/kodex-ai-pre-seed--b73f6dc1,Kodex AI,https://www.crunchbase.com/organization/kodex-ai,Pre-Seed,"Berlin, Berlin, Germany, Europe",120000,USD,120000,2022-04-04,Seed,,,,Yes,Kodex AI offers AI risk management software enabling businesses to assess and control their AI risk quickly.,"Artificial Intelligence (AI), Information Technology, Software",,https://kodex-ai.com,$1M to $10M,1815005,USD,1815005,Seed,2,Techstars,1,,Techstars,"310,875"
Seed Round - Kombo,https://www.crunchbase.com/funding_round/kombo-9d88-seed--864c1342,Kombo,https://www.crunchbase.com/organization/kombo-9d88,Seed,"Berlin, Berlin, Germany, Europe",7800000,USD,7800000,2022-11-15,Seed,,,,Yes,"Kombo is an API for HR, Payroll, ATS and Recruiting integrations","Consulting, Human Resources, SaaS",,https://kombo.dev/,,7800000,USD,7800000,Seed,1,468 Capital,10,3,"468 Capital, Acadian Ventures, Carsten Thoma, Christoph Deckert, Jean-Denis Greze, Paul Forster, Robin Haak, Tido Carriero, Viet Le, Y Combinator","11,632"
Seed Round - Kombuchery,https://www.crunchbase.com/funding_round/kombuchery-seed--2805fdd9,Kombuchery,https://www.crunchbase.com/organization/kombuchery,Seed,"Berlin, Berlin, Germany, Europe",,,,2022-01-26,Seed,,,,Yes,Organic and probiotic kombucha as the refreshing alternative to soft drinks,"E-Commerce, Food and Beverage, Food Delivery, Organic Food, Subscription Service",,https://www.kombuchery.de,$1M to $10M,,,,Seed,3,,1,,Joyance Partners,"118,499"
Pre Seed Round - Konvi,https://www.crunchbase.com/funding_round/konvi-pre-seed--b5e236eb,Konvi,https://www.crunchbase.com/organization/konvi,Pre-Seed,"Berlin, Berlin, Germany, Europe",900000,USD,900000,2022-03-09,Seed,,,,Yes,"Konvi app is the European crowdfunding platform enabling partial ownership into high-yielding, luxury assets.","Asset Management, Crowdfunding, Financial Services, Mobile Apps, Web Apps",,https://konvi.app,,900000,USD,900000,Seed,3,,7,2,"Amir Nooriala, APX, Christoph Röttele, Claire Valoti, Didier Valet, DVC, T0 Ventures","78,346"
Series B - KoRo,https://www.crunchbase.com/funding_round/koro-series-b--cdfef276,KoRo,https://www.crunchbase.com/organization/koro,Series B,"Berlin, Berlin, Germany, Europe",50000000,EUR,55108442,2022-03-16,Early Stage Venture,,,,Yes,KoRo is a food and beverage company that offers a range of products from natural foods to clean-label snacks and functional foods.,"Food and Beverage, Food Processing, Retail, Snack Food",,https://www.korodrogerie.de,$100M to $500M,126968190,USD,126968190,Late Stage Venture,8,HV Capital,4,1,"Five Seasons Ventures, HV Capital, Mario Götze, Partech","403,370"
Pre Seed Round - kunsttell,https://www.crunchbase.com/funding_round/kunsttell-pre-seed--060ee5d6,kunsttell,https://www.crunchbase.com/organization/kunsttell,Pre-Seed,"Berlin, Berlin, Germany, Europe",16000,EUR,16420,2022-08-01,Seed,,,,Yes,kunsttell is an app with meditations on the world’s greatest art.,"Art, Personal Health, Wellness",,https://kunsttell.com,,16000,EUR,16420,Seed,1,,,,,"128,463"
Seed Round - Kurabu,https://www.crunchbase.com/funding_round/kurabu-seed--bc53bca0,Kurabu,https://www.crunchbase.com/organization/kurabu,Seed,"Berlin, Berlin, Germany, Europe",1550000,EUR,1629368,2022-12-07,Seed,,,,Yes,Kurabu provides IT consulting and services.,"Consulting, Internet, Service Industry",,https://www.kurabu.com,$1M to $10M,1550000,EUR,1629368,Seed,1,,2,1,"Brandenburg Kapital, Julius Göllner","17,205"
Convertible Note - kurando,https://www.crunchbase.com/funding_round/phastr-gmbh-convertible-note--0205c476,kurando,https://www.crunchbase.com/organization/phastr-gmbh,Convertible Note,"Berlin, Berlin, Germany, Europe",,,,2022-04-20,,,,,No,kurando is a delivery service.,"Alternative Medicine, Delivery Service, Emergency Medicine, Health Care",,https://www.kurando.de,,,,,,1,,1,,Plug and Play,"146,760"
Pre Seed Round - l1r1,https://www.crunchbase.com/funding_round/l1r1-pre-seed--edad36af,l1r1,https://www.crunchbase.com/organization/l1r1,Pre-Seed,"Berlin, Berlin, Germany, Europe",1300000,EUR,1294105,2022-10-30,Seed,,,,Yes,Developing heylara.de the first Conversation Business Automation (CBA) solution,"Accounting, Artificial Intelligence (AI), Software",,https://l1r1.ai,,1300000,EUR,1294105,Seed,1,,3,,"Andreas Burike, SI Ventures, Torben Schreiter","13,479"
Pre Seed Round - LabDAO,https://www.crunchbase.com/funding_round/labdao-pre-seed--f5e622f7,LabDAO,https://www.crunchbase.com/organization/labdao,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2022-05-31,Seed,,,,Yes,LabDAO is a research organization designed to unlock progress in the computational life sciences.,"Biotechnology, Life Science, Product Research",,https://www.labdao.xyz,,3600000,USD,3600000,Seed,2,,1,,Orange DAO,"123,159"
Pre Seed Round - LABELS,https://www.crunchbase.com/funding_round/labels-pre-seed--cc4d6748,LABELS,https://www.crunchbase.com/organization/labels,Pre-Seed,"Berlin, Berlin, Germany, Europe",365000,EUR,384536,2022-05-01,Seed,,,,Yes,"We bring 0 waste, 0 emissions, 30-minute deliveries to e-commerce.","E-Commerce, Logistics",,https://labels.cc,,365000,EUR,384536,Seed,1,,,,,"116,976"
Venture Round - Labfly,https://www.crunchbase.com/funding_round/labfly-series-unknown--3ca7007a,Labfly,https://www.crunchbase.com/organization/labfly,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",,,,2022-01-01,,,,,Yes,Labfly is a Berlin-based startup that builds a delivery truck for urban air mobility.,,,http://www.labfly.de ,,70000,USD,70000,,2,,1,,Artesian VC,"45,625"
Venture Round - Lano,https://www.crunchbase.com/funding_round/lano-series-unknown--c5cd9aa1,Lano,https://www.crunchbase.com/organization/lano,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",15000000,EUR,17032951,2022-02-15,,,,,Yes,Consolidated Payroll Platform,"Financial Services, Human Resources, Payments, SaaS, Software",,https://www.lano.io,$1M to $10M,17882951,USD,17882951,,2,Atlantic Labs,2,,"Atlantic Labs, Seed X Liechtenstein","426,828"
Angel Round - Laori Drinks,https://www.crunchbase.com/funding_round/laori-drinks-angel--c5920d95,Laori Drinks,https://www.crunchbase.com/organization/laori-drinks,Angel,"Berlin, Berlin, Germany, Europe",,,,2022-06-03,Seed,,,,Yes,Laori Drinks is an online seller of non-alcoholic drinks.,Food and Beverage,,https://www.laoridrinks.com/,,100000,EUR,120148,Seed,2,,1,,Tijen Onaran,"571,947"
Series B - Latana Brand Tracking,https://www.crunchbase.com/funding_round/latana-series-b--80779394,Latana Brand Tracking,https://www.crunchbase.com/organization/latana,Series B,"Berlin, Berlin, Germany, Europe",36000000,EUR,36035423,2022-09-08,Early Stage Venture,,,,Yes,Latana is a brand tracking tool that uses advanced data science to ensure reliable and accurate brand insights.,"Analytics, Brand Marketing, SaaS",,https://www.latana.com/,$10M to $50M,44500000,EUR,45206484,Early Stage Venture,4,Oxx,3,1,"Balderton Capital, Kreos Capital, Oxx","152,016"
Series A - Leapsome,https://www.crunchbase.com/funding_round/leapsome-series-a--95d671ff,Leapsome,https://www.crunchbase.com/organization/leapsome,Series A,"Berlin, Berlin, Germany, Europe",60000000,USD,60000000,2022-03-24,Early Stage Venture,,,,Yes,"Leapsome is the leading People Enablement platform, combining features for feedback, OKRs, employee surveys, and learning.","Human Resources, Information Technology, Internet, SaaS, Software",,https://www.leapsome.com,$1M to $10M,60000000,USD,60000000,Early Stage Venture,2,Insight Partners,3,2,"Creandum, Insight Partners, Visionaries Club","117,390"
Convertible Note - LegalAI,https://www.crunchbase.com/funding_round/legalai-convertible-note--58423760,LegalAI,https://www.crunchbase.com/organization/legalai,Convertible Note,"Berlin, Berlin, Germany, Europe",,,,2022-08-23,,,,,No,LegalAI automates the litigation process through artificial intelligence.,Artificial Intelligence (AI),"Women Founded, Women Led",https://www.legalai.io/,,,,,Seed,2,,1,,daFUND,"338,747"
Series A - Legendary Play,https://www.crunchbase.com/funding_round/meta-games-2-series-a--4e25f4a4,Legendary Play,https://www.crunchbase.com/organization/meta-games-2,Series A,"Berlin, Berlin, Germany, Europe",4000000,USD,4000000,2022-04-07,Early Stage Venture,,,,Yes,Legendary Play is creating games for Esports fans.,"Gaming, Sports",,http://www.legendaryplay.gg,$1M to $10M,6000000,USD,6000000,Early Stage Venture,3,"BITKRAFT Ventures, Modern Times Group",4,2,"1Up Ventures, BITKRAFT Ventures, Level-Up, Modern Times Group","131,525"
Angel Round - Lemmo,https://www.crunchbase.com/funding_round/lemo-ee17-angel--9a1075be,Lemmo,https://www.crunchbase.com/organization/lemo-ee17,Angel,"Berlin, Berlin, Germany, Europe",,,,2022-11-28,Seed,,,,Yes,lemmo is a smart electric light transportation service provider.,"Autonomous Vehicles, Electric Vehicle, Transportation",,https://www.lemmofuture.com,,10000000,USD,10000000,Seed,2,Cyanhill Capital,1,,Cyanhill Capital,"308,371"
Seed Round - lemon.markets,https://www.crunchbase.com/funding_round/lemon-markets-seed--04d74fe1,lemon.markets,https://www.crunchbase.com/organization/lemon-markets,Seed,"Berlin, Berlin, Germany, Europe",15000000,EUR,16462658,2022-04-04,Seed,,,,Yes,"Lemon.markets is a FinTech platform that offers an easy-to-use API for stock trading, order execution, and market data retrieval.","Developer APIs, Enterprise Applications, Financial Services, FinTech, Trading Platform",,https://lemon.markets,$1M to $10M,27000000,EUR,29481316,Seed,3,"Lakestar, Lightspeed Venture Partners",4,3,"Creandum, Lakestar, Lightspeed Venture Partners, System.One","484,513"
Series A - Lendis,https://www.crunchbase.com/funding_round/lendis-series-a--fe61106b,Lendis,https://www.crunchbase.com/organization/lendis,Series A,"Berlin, Berlin, Germany, Europe",30000000,EUR,34034250,2022-01-21,Early Stage Venture,,,,Yes,Lendis offers companies a SaaS solution that sets up and manages the employees' equipment and software in the hybrid working world.,"Electronics, Enterprise Software, Information Technology, Mobile, Office Administration, SaaS",,https://www.lendis.io/,$1B to $10B,80000000,EUR,90758000,Early Stage Venture,4,"Circularity Capital, Keen Venture Partners",8,5,"Circularity Capital, coparion, DN Capital, HGDF, HV Capital, Keen Venture Partners, KPN Ventures, Picus Capital","588,146"
Seed Round - Let's Flow,https://www.crunchbase.com/funding_round/let-s-flow-seed--d7423d0c,Let's Flow,https://www.crunchbase.com/organization/let-s-flow,Seed,"Berlin, Berlin, Germany, Europe",,,,2022-11-24,Seed,,,,Yes,Let's Flow connects positive psychology to activities.,"Health Care, Wellness",,https://www.letsflow.reisen,,,,,Seed,1,,2,,"Brandlift, Nanz medico","13,757"
Pre Seed Round - LEVY Health,https://www.crunchbase.com/funding_round/levy-health-pre-seed--e2bca5cf,LEVY Health,https://www.crunchbase.com/organization/levy-health,Pre-Seed,"Berlin, Berlin, Germany, Europe",2500000,EUR,2790365,2022-03-30,Seed,,,,Yes,"The LEVY Fertility Code is a clinical decision support software for endocrine disorders, empowering clinicians to diagnose women faster.","Biotechnology, Fertility, Health Care, Health Diagnostics, Medical, Software",,https://www.levy.health/en/us,$1M to $10M,8160245,USD,8160245,Seed,4,Atlantic Labs,5,,"Atlantic Labs, Calm/Storm Ventures, Jenny Saft, Johann ""Hansi"" Hansmann, Lea von Bidder","606,524"
Venture Round - LI.FI,https://www.crunchbase.com/funding_round/li-finance-fbae-series-unknown--a6d6aa8f,LI.FI,https://www.crunchbase.com/organization/li-finance-fbae,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",5500000,USD,5500000,2022-07-11,,,,,Yes,LI.FI builds a multi-chain DeFi middleware for the application layer.,"Blockchain, Finance, Financial Services, FinTech, Information Technology, Software",,https://li.fi/,,23000000,USD,23000000,Early Stage Venture,2,1kx,21,1,"1kx, 6th Man Ventures, Ahmed Al-Balaghi, AngelDAO, Anthony Sassano, Baires DAO, Bankless, Coinbase, Darren Lau, Dragonfly, Igor Igamberdiev, Jason Choi, Lattice Capital, Mask Network, Pranay Mohan, Rahul Sethuram, RockTree Capital, Ryan Sean Adams, Scalar Capital, SMAPE Capital, Triblock","566,813"
Seed Round - license.rocks,https://www.crunchbase.com/funding_round/license-rocks-seed--0fb8b231,license.rocks,https://www.crunchbase.com/organization/license-rocks,Seed,"Berlin, Berlin, Germany, Europe",1000000,EUR,1128318,2022-01-04,Seed,,,,Yes,license.rocks is the licensing solution for businesses and creatives to monetize IP rights in the next gen internet. #Web3 #NFT,"Art, Fashion, Gaming, Information Technology, Marketplace, Metaverse, Music, Non-Fungible Token (NFT), Software, Web3",,https://license.rocks/,,1150000,EUR,1309953,Seed,3,The Customization Group,1,,The Customization Group,"498,010"
Series A - Liefergrün,https://www.crunchbase.com/funding_round/liefergrün-series-a--d241c9ea,Liefergrün,https://www.crunchbase.com/organization/liefergrün,Series A,"Berlin, Berlin, Germany, Europe",12000000,EUR,11943602,2022-09-02,Early Stage Venture,,,,Yes,Liefergrün is a technology platform striving for the most convenient and sustainable delivery experience in e-commerce.,"E-Commerce, Logistics",,https://www.sendit.green/,,22000000,EUR,22864682,,5,eCAPITAL ENTREPRENEURIAL PARTNERS,3,2,"eCAPITAL ENTREPRENEURIAL PARTNERS, Norrsken VC, Speedinvest","222,980"
Seed Round - Liefergrün,https://www.crunchbase.com/funding_round/liefergrün-seed--804bf200,Liefergrün,https://www.crunchbase.com/organization/liefergrün,Seed,"Berlin, Berlin, Germany, Europe",3000000,EUR,3409141,2022-02-17,Seed,,,,Yes,Liefergrün is a technology platform striving for the most convenient and sustainable delivery experience in e-commerce.,"E-Commerce, Logistics",,https://www.sendit.green/,,22000000,EUR,22864682,,5,Speedinvest,2,1,"Norrsken VC, Speedinvest","597,400"
Pre Seed Round - LifeTap,https://www.crunchbase.com/funding_round/lifetap-pre-seed--66161944,LifeTap,https://www.crunchbase.com/organization/lifetap,Pre-Seed,"Berlin, Berlin, Germany, Europe",120000,USD,120000,2022-04-05,Seed,,,,Yes,group recommendations for your leisure time,"Artificial Intelligence (AI), Information Technology, Machine Learning, Mobile",,https://lifetap-ai.com,,230134,USD,230134,Seed,2,Techstars,1,,Techstars,"97,590"
Pre Seed Round - LifeTap,https://www.crunchbase.com/funding_round/lifetap-pre-seed--822e87f9,LifeTap,https://www.crunchbase.com/organization/lifetap,Pre-Seed,"Berlin, Berlin, Germany, Europe",100000,EUR,110134,2022-03-10,Seed,,,,Yes,group recommendations for your leisure time,"Artificial Intelligence (AI), Information Technology, Machine Learning, Mobile",,https://lifetap-ai.com,,230134,USD,230134,Seed,2,,,,,"368,546"
Series A - LiveEO,https://www.crunchbase.com/funding_round/liveeo-series-a--e3bb5d36,LiveEO,https://www.crunchbase.com/organization/liveeo,Series A,"Berlin, Berlin, Germany, Europe",19000000,EUR,19355936,2022-08-05,Early Stage Venture,,,,Yes,LiveEO provides earth observation technologies and solutions.,"Analytics, Artificial Intelligence (AI), Asset Management, SaaS",,https://live-eo.com,$10M to $50M,64994792,USD,64994792,Early Stage Venture,8,MMC Ventures,9,5,"DvH Ventures, European Commission, Hannover Digital Investments, Helen Ventures, Investitionsbank Berlin, Matterwave Ventures, MMC Ventures, Motu Ventures, Segenia Capital","199,205"
Pre Seed Round - Looks,https://www.crunchbase.com/funding_round/looks-xr-pre-seed--9f51db64,Looks,https://www.crunchbase.com/organization/looks-xr,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2022-06-01,Seed,,,,Yes,Looks is a mobile application that enables users to customize outfits based on the occasion.,"Artificial Intelligence (AI), Consumer Software, Fashion, Machine Learning, Software",,https://www.looks.co,,,,,Seed,1,Merantix Capital,1,,Merantix Capital,"57,909"
Pre Seed Round - Lost Club Toys (Studio 2033),https://www.crunchbase.com/funding_round/lost-club-toys-studio-2033-pre-seed--f819ed18,Lost Club Toys (Studio 2033),https://www.crunchbase.com/organization/lost-club-toys-studio-2033,Pre-Seed,"Berlin, Berlin, Germany, Europe",100000,USD,100000,2022-11-10,Seed,,,,Yes,Using Non-Fungible Tokens as a means to build new forms of membership,Non-Fungible Token (NFT),,,,100000,USD,100000,Seed,1,,1,,Brinc,"654,469"
Seed Round - Lottie,https://www.crunchbase.com/funding_round/lottie-5bbd-seed--9088638a,Lottie,https://www.crunchbase.com/organization/lottie-5bbd,Seed,"Berlin, Berlin, Germany, Europe",,,,2022-01-09,Seed,,,,Yes,Lottie helps children take their first digital steps in an experience designed with families in mind.,"EdTech, Information Technology, Software",,https://golottie.com/,Less than $1M,,,,Seed,2,,4,,"Alexander Ljung, BlueYard Capital, Florian Meissner, Rubin Ritter","162,512"
Pre Seed Round - Lovely Day Foods,https://www.crunchbase.com/funding_round/perfeggt-pre-seed--bdd9ca0a,Lovely Day Foods,https://www.crunchbase.com/organization/perfeggt,Pre-Seed,"Berlin, Berlin, Germany, Europe",1100000,EUR,1211470,2022-03-10,Seed,,,,Yes,"Lovely Day Foods is a food biotech company creating bio-identical proteins to use as animal-free replacers in food, beverages and more.","Biotechnology, Food and Beverage, Food Processing",,https://www.perfeggt.co/,,3600000,EUR,4013777,Seed,2,,12,,"Albert Schmidbauer, Deepali Nangia, Eric Quidenus-Wahlforss, Foodspring, JustSpices, Jörg Kattner, Kağan Sümer, Lea-Sophie Cramer, Mymuesli, Ronny Shibley, Urania Ventures, Verena Pausder","143,714"
Venture Round - Lucanet,https://www.crunchbase.com/funding_round/lucanet-series-unknown--a0aae17c,Lucanet,https://www.crunchbase.com/organization/lucanet,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",,,,2022-06-16,,,,,Yes,Global SaaS platform with integrated solutions for the office of the CFO.,"Financial Services, Information Services, Information Technology, Software",,http://www.lucanet.com/en,$10M to $50M,,,,M&A,1,Hg,1,,Hg,"409,341"
Pre Seed Round - LucidWrite,https://www.crunchbase.com/funding_round/lucidwrite-pre-seed--a25aa67e,LucidWrite,https://www.crunchbase.com/organization/lucidwrite,Pre-Seed,"Berlin, Berlin, Germany, Europe",110000,EUR,122454,2022-03-01,Seed,,,,Yes,LucidWrite writes unique content that content creators can adapt to match their brand voice & writing style.,"Artificial Intelligence (AI), Marketing, SaaS",,https://lucidwrite.com/,,110000,EUR,122454,Seed,1,,1,,Federal Ministry for Economic Affairs and Energy (BMWi),"174,151"
Convertible Note - Lumaly,https://www.crunchbase.com/funding_round/lumaly-convertible-note--96d4e852,Lumaly,https://www.crunchbase.com/organization/lumaly,Convertible Note,"Berlin, Berlin, Germany, Europe",1100000,EUR,1159807,2022-04-30,,,,,No,Lumaly is a digital shopping assistant that supports users across their entire shopping journey.,"Affiliate Marketing, Browser Extensions, E-Commerce",,https://lumaly.de/,,1100000,EUR,1159807,Seed,5,DFF Ventures,5,,"DFF Ventures, German Media Pool, Oskar Hartmann, TA Ventures, Tekton Ventures","436,306"
Series A - Lumiform,https://www.crunchbase.com/funding_round/lumiform-series-a--32e96424,Lumiform,https://www.crunchbase.com/organization/lumiform,Series A,"Berlin, Berlin, Germany, Europe",6400000,EUR,6816829,2022-06-01,Early Stage Venture,,,,Yes,Lumiform is the deskless worker OS that helps businesses digitize and automate workflows for frontline teams.,"Information Technology, Service Industry, Software",,https://lumiformapp.com/,$1M to $10M,7800000,EUR,8385536,Early Stage Venture,3,Capnamic Ventures,13,,"42CAP, Capnamic Ventures, Christian Henschel, Christoph Gerber, Christophe Folschette, EquityPitcher Ventures, EXXETA, Jan Hendrik Ansink, Kai Hansen, Paul Müller, Stefan Tietze, Thibaut Britz, WestTech Ventures","163,604"
Venture Round - Lykon,https://www.crunchbase.com/funding_round/vimeda-series-unknown--828f7bd3,Lykon,https://www.crunchbase.com/organization/vimeda,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",10000000,EUR,9997980,2022-09-07,,,,,Yes,Lykon is an innovative health care company that provides digital health coaching based on Biomarker analysis. ,"Health Care, Internet",,https://www.lykon.de,$10M to $50M,18900000,EUR,20474582,M&A,5,,3,,"Ippen Media, MA Ventures, Zintinus","671,036"
Seed Round - Magaloop,https://www.crunchbase.com/funding_round/magaloop-seed--a8c5188a,Magaloop,https://www.crunchbase.com/organization/magaloop,Seed,"Berlin, Berlin, Germany, Europe",9000000,EUR,9341003,2022-05-12,Seed,,,,Yes,"Magaloop is a digital B2B marketplace that connects wholesalers, retailers, manufacturers, and shopkeepers.",Marketplace,,https://web.magaloop.com,,14900000,EUR,16377512,Seed,4,"FoodLabs, Market One Capital",7,2,"Bitburger Ventures, Convivialite Ventures, FoodLabs, Fuse Venture Partners, HESTA, Market One Capital, redalpine","344,115"
Post-IPO Debt - MagForce NT GmbH,https://www.crunchbase.com/funding_round/magforce-post-ipo-debt--5cbe7df1,MagForce NT GmbH,https://www.crunchbase.com/organization/magforce,Post-IPO Debt,"Berlin, Berlin, Germany, Europe",3500000,USD,3500000,2022-06-25,,,,,No,"MagForce NT GmbH, a medical device company, operates in the field of nanotechnology-based cancer treatment in Germany","Health Care, Medical Device, Nanotechnology, Oncology",,https://www.magforce.com/,$1M to $10M,24164015,USD,24164015,IPO,4,Lansdowne Investment Company Cyprus,1,,Lansdowne Investment Company Cyprus,"298,198"
Seed Round - marta,https://www.crunchbase.com/funding_round/marta-ccc1-seed--e78926ab,marta,https://www.crunchbase.com/organization/marta-ccc1,Seed,"Berlin, Berlin, Germany, Europe",6600000,EUR,6577957,2022-08-23,Seed,,,,Yes,marta provides software for the live-in care market that empowers caregivers and helps our seniors to age in dignity.,"Health Care, Home Health Care, Software",,https://www.marta.de/,$1M to $10M,6600000,EUR,6577957,Seed,2,"Almaz Capital, Capnamic Ventures",11,2,"Almaz Capital, Capnamic Ventures, Christian Vollmann, GMP Capital, Ithaca Investments, Johannes Schaback, Julian Stiefel, Laura Esnola, Steffen Zoller, SumUp Impact Fund, Verve Ventures","126,169"
Series C - Matter Labs,https://www.crunchbase.com/funding_round/matter-labs-series-c--4d89a67e,Matter Labs,https://www.crunchbase.com/organization/matter-labs,Series C,"Berlin, Berlin, Germany, Europe",200000000,USD,200000000,2022-11-16,Late Stage Venture,,,,Yes,Matter Labs is scaling Ethereum with zero-knowledge proofs to accelerate public blockchain adoption.,"Blockchain, Ethereum, Internet, Software",,https://matter-labs.io,,308000000,USD,308000000,,5,"Blockchain Capital, Dragonfly",6,1,"1kx, Andreessen Horowitz, Blockchain Capital, Dragonfly, Lightspeed Venture Partners, Variant","220,008"
Angel Round - Mavuno,https://www.crunchbase.com/funding_round/mavunotech-angel--5cddef4e,Mavuno,https://www.crunchbase.com/organization/mavunotech,Angel,"Berlin, Berlin, Germany, Europe",500000,EUR,497590,2022-09-01,Seed,6000000,EUR,5971082,Yes,Mavuno is an agri-fintech startup that offers satellite imagery and machine learning services.,"Agriculture, AgTech, Artificial Intelligence (AI), FinTech, Machine Learning",,https://mavuno.tech,,815657,USD,815657,Seed,4,,,,,"134,019"
Convertible Note - Mavuno,https://www.crunchbase.com/funding_round/mavunotech-convertible-note--7af3fc81,Mavuno,https://www.crunchbase.com/organization/mavunotech,Convertible Note,"Berlin, Berlin, Germany, Europe",200000,USD,200000,2022-02-23,,3000000,USD,3000000,No,Mavuno is an agri-fintech startup that offers satellite imagery and machine learning services.,"Agriculture, AgTech, Artificial Intelligence (AI), FinTech, Machine Learning",,https://mavuno.tech,,815657,USD,815657,Seed,4,Techstars,1,,Techstars,"351,180"
Pre Seed Round - Maya Climate,https://www.crunchbase.com/funding_round/maya-climate-pre-seed--90dbbd7e,Maya Climate,https://www.crunchbase.com/organization/maya-climate,Pre-Seed,"Berlin, Berlin, Germany, Europe",170000,EUR,166634,2022-09-30,Seed,,,,Yes,"Maya is your geospatial copilot, automating data analysis to create actionable insights for assessing & monitoring natural assets.","Financial Services, Generative AI, Geospatial, Impact Investing, Software, Sustainability",,https://www.maya-climate.com,$10M to $50M,1370000,EUR,1469915,Seed,2,Antler,1,2,Antler,"461,866"
Series A - MAYD Group,https://www.crunchbase.com/funding_round/mayd-group-series-a--fbf4e7ab,MAYD Group,https://www.crunchbase.com/organization/mayd-group,Series A,"Berlin, Berlin, Germany, Europe",30000000,EUR,33436913,2022-01-27,Early Stage Venture,,,,Yes,MAYD Group operates as a startup that delivers medicines in minutes.,"Delivery, Health Care, Pharmaceutical",,https://www.getmayd.com/,,43000000,EUR,48504433,Early Stage Venture,2,Lightspeed Venture Partners,5,,"468 Capital, Earlybird Venture Capital, Flixfounders, Lightspeed Venture Partners, Target Global","112,560"
Venture Round - McMakler,https://www.crunchbase.com/funding_round/mcmakler-gmbh-series-unknown--a47b442a,McMakler,https://www.crunchbase.com/organization/mcmakler-gmbh,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",,,,2022-12-05,,,,,Yes,McMakler is the leading hybrid real estate transaction platform in Germany.,"Real Estate, Real Estate Investment",,http://www.mcmakler.de/,$500M to $1B,231007705,USD,231007705,,10,Blackshield Capital,1,,Blackshield Capital,"212,221"
Venture Round - McMakler,https://www.crunchbase.com/funding_round/mcmakler-gmbh-series-unknown--1619fe96,McMakler,https://www.crunchbase.com/organization/mcmakler-gmbh,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",50000000,EUR,56651510,2022-01-10,,,,,Yes,McMakler is the leading hybrid real estate transaction platform in Germany.,"Real Estate, Real Estate Investment",,http://www.mcmakler.de/,$500M to $1B,231007705,USD,231007705,,10,,3,,"Baillie Gifford, Cavalry Ventures, Warburg Pincus","661,954"
Seed Round - Meisterwerk,https://www.crunchbase.com/funding_round/meisterwerk-seed--e03bcba5,Meisterwerk,https://www.crunchbase.com/organization/meisterwerk,Seed,"Berlin, Berlin, Germany, Europe",2000000,EUR,2101931,2022-05-02,Seed,,,,Yes,"Meisterwerk provides a B2B SaaS operating system for SMB field service, solar/installation and craftsman companies.","Apps, Construction, SaaS, Small and Medium Businesses, Software",,https://meisterwerk.app,$1M to $10M,8650000,EUR,9329119,Early Stage Venture,3,Marcus Krüger,6,,"Innovation Nest, Marcus Krüger, seed + speed Ventures, Signals Venture Capital, Speedinvest, Wecken & Cie.","397,213"
