Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Seed Round - Thryve,https://www.crunchbase.com/funding_round/thryve-3373-seed--ebe809bd,Thryve,https://www.crunchbase.com/organization/thryve-3373,Seed,"Berlin, Berlin, Germany, Europe",,,,2019-01-01,Seed,,,,Yes,"Health services, insurers, and researchers use Thryve's wearable API to access data from 300+ wearables, medical devices, and other sources.","Developer APIs, Fitness, Health Care, Health Diagnostics, Software, Wearables",,http://thryve.health/,Less than $1M,4000000,EUR,4423942,Early Stage Venture,3,,"Aschendorff NEXT, b10 | Venture Capital, Min-Sung Sean Kim, seed + speed Ventures",4,,"328,422"
Pre Seed Round - Pickar,https://www.crunchbase.com/funding_round/pickar-pre-seed--76b8bf62,Pickar,https://www.crunchbase.com/organization/pickar,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2019-06-01,Seed,,,,Yes,pickar revolutionizes the process of finding the right studies through the use of unique online analysis-tools!,"Consulting, Education, Internet, Software",,https://pickar.site/,,,,,Seed,1,PANDO. Ventures,PANDO. Ventures,1,,"330,364"
Pre Seed Round - Anyledger,https://www.crunchbase.com/funding_round/anyledger-7326-pre-seed--9e412f58,Anyledger,https://www.crunchbase.com/organization/anyledger-7326,Pre-Seed,"Berlin, Berlin, Germany, Europe",122691,USD,122691,2019-02-05,Seed,,,,Yes,Anyledger is building the world’s first blockchain-agnostic embedded crypto wallet for the Internet of Things.,"Blockchain, Information Technology, Software",,,,122691,USD,122691,Seed,1,Techstars,Techstars,1,,"330,568"
Pre Seed Round - Rebolet,https://www.crunchbase.com/funding_round/rebolet-pre-seed--ce31e034,Rebolet,https://www.crunchbase.com/organization/rebolet,Pre-Seed,"Berlin, Berlin, Germany, Europe",80000,EUR,91480,2019-01-29,Seed,,,,Yes,"Rebolet empowers e-commerce shops to streamline returns, enhance recommerce, and reduce carbon emissions with AI and data analytics.","Artificial Intelligence (AI), E-Commerce, E-Commerce Platforms, Logistics, Retail Technology",,https://www.rebolet.com/,$1M to $10M,602591,USD,602591,Seed,4,,,,,"330,800"
Pre Seed Round - Pfleglisoft,https://www.crunchbase.com/funding_round/pfleglisoft-pre-seed--f4ba12c6,Pfleglisoft,https://www.crunchbase.com/organization/pfleglisoft,Pre-Seed,"Berlin, Berlin, Germany, Europe",50000,EUR,56110,2019-03-29,Seed,,,,Yes,Software as a service for live-in care,"Elder Care, Health Care, Home Health Care, SaaS, Software, UX Design",,http://pfleglisoft.com,,80000,EUR,91368,Seed,2,,IBB Ventures,1,,"332,152"
Seed Round - Ultimate,https://www.crunchbase.com/funding_round/ultimate-ai-seed--12f77817,Ultimate,https://www.crunchbase.com/organization/ultimate-ai,Seed,"Berlin, Berlin, Germany, Europe",3500000,USD,3500000,2019-11-04,Seed,,,,Yes,Ultimate is a virtual agent platform that offers customer service automation.,"Artificial Intelligence (AI), Chatbot, Information Technology, SaaS, Small and Medium Businesses",,https://www.ultimate.ai/,$10M to $50M,27400545,USD,27400545,M&A,7,"HV Capital, Maki.vc","Horizon 2020, HV Capital, Maki.vc, Techstars",4,1,"333,417"
Pre Seed Round - Automate Estate,https://www.crunchbase.com/funding_round/automate-estate-pre-seed--66467e25,Automate Estate,https://www.crunchbase.com/organization/automate-estate,Pre-Seed,"Berlin, Berlin, Germany, Europe",120000,EUR,131226,2019-10-01,Seed,,,,Yes,buy and sell real estate with the click of a button,"Big Data, Information Technology, Market Research, Real Estate, Real Estate Investment",,https://www.automate-estate.com,,120000,EUR,131226,Seed,1,,,,,"333,812"
Seed Round - Magaloop,https://www.crunchbase.com/funding_round/magaloop-seed--9bc59a8f,Magaloop,https://www.crunchbase.com/organization/magaloop,Seed,"Berlin, Berlin, Germany, Europe",,,,2019-06-01,Seed,,,,Yes,"Magaloop is a digital B2B marketplace that connects wholesalers, retailers, manufacturers, and shopkeepers.",Marketplace,,https://web.magaloop.com,,14900000,EUR,16377512,Seed,4,,Piton Capital,1,,"334,083"
Seed Round - RYSTA,https://www.crunchbase.com/funding_round/rysta-gmbh-seed--511b0df4,RYSTA,https://www.crunchbase.com/organization/rysta-gmbh,Seed,"Berlin, Berlin, Germany, Europe",,,,2019-03-01,Seed,,,,Yes,RYSTA facilitates sustainable protection of Real Estate assets through a IoT monitoring solution to reduce costs and increase efficiency.,"Big Data, Database, Hardware, Internet of Things, Property Management, Sensor, Smart Building, Software",,https://rysta.de,$1M to $10M,,,,Seed,3,InNEVator Blockchain Accelerator,InNEVator Blockchain Accelerator,1,,"335,035"
Pre Seed Round - TravelPlaylist - Travel Social Media,https://www.crunchbase.com/funding_round/onbeams-pre-seed--f26f1a5a,TravelPlaylist - Travel Social Media,https://www.crunchbase.com/organization/onbeams,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2019-11-22,Seed,,,,Yes,Social Media,Software,,,$1M to $10M,6000000,USD,6000000,Seed,3,Mangrove Capital Partners,Mangrove Capital Partners,1,,"335,823"
Non Equity Assistance - Frameright,https://www.crunchbase.com/funding_round/frameright-non-equity-assistance--8ec88db2,Frameright,https://www.crunchbase.com/organization/frameright,Non-equity Assistance,"Berlin, Berlin, Germany, Europe",,,,2019-04-05,,,,,No,"Power to the Pictures. Image Display Control for creators, developers and businesses.","Developer Tools, Digital Media, E-Commerce Platforms, Enterprise Software, Image Recognition, Information Services, Information Technology, Photography, SaaS, Software",,https://frameright.io,Less than $1M,640000,EUR,762272,Seed,6,Startup Sesame,Startup Sesame,1,,"355,640"
Seed Round - CloudRadar,https://www.crunchbase.com/funding_round/cloudradar-seed--fbbc16a9,CloudRadar,https://www.crunchbase.com/organization/cloudradar,Seed,"Berlin, Berlin, Germany, Europe",500000,EUR,566701,2019-03-15,Seed,,,,Yes,CloudRadar makes IT monitoring simple. SaaS monitoring for your IT infrastructure.,"CRM, IaaS, Information Technology, SaaS, Software",,https://www.cloudradar.io,Less than $1M,1500000,EUR,1691841,Seed,2,Brandenburg Kapital,Brandenburg Kapital,1,,"356,149"
Seed Round - Mobius Labs,https://www.crunchbase.com/funding_round/mobius-labs-seed--152bb4e4,Mobius Labs,https://www.crunchbase.com/organization/mobius-labs,Seed,"Berlin, Berlin, Germany, Europe",1125000,USD,1125000,2019-11-01,Seed,8100000,USD,8100000,Yes,"Mobius Labs develops cost-effective and scalable AI metadata solutions for applications, devices, and processes.",Information Technology,,https://mobiuslabs.com,$1M to $10M,7299144,USD,7299144,Early Stage Venture,3,Space Capital,"Edward Lando, Lunar Ventures, Martin Ott, Pareto Holdings, Space Capital",5,1,"498,040"
Pre Seed Round - Urban Ground,https://www.crunchbase.com/funding_round/urban-ground-ug-pre-seed--e40230b6,Urban Ground,https://www.crunchbase.com/organization/urban-ground-ug,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2019-01-01,Seed,,,,Yes,"Urban Ground offers 100% occupancies on rental assets across Europe to landlords creating a new market segment - ""Tenancy-As-A-Service""","Information Technology, Marketplace, Real Estate, Rental Property",,http://www.urbanground.de,$1M to $10M,,,,,4,,IBOS ventures,1,,"401,903"
Seed Round - Spherity,https://www.crunchbase.com/funding_round/spherity-seed--03e0d640,Spherity,https://www.crunchbase.com/organization/spherity,Seed,"Berlin, Berlin, Germany, Europe",,,,2019-10-11,Seed,,,,Yes,Spherity is a scalable decentral platform for the 4th industrial revolution providing secure identities.,"Financial Services, Information Technology, Software",,http://spherity.com/,$1M to $10M,2500000,EUR,2738217,,3,HTGF | High-Tech Gruenderfonds,HTGF | High-Tech Gruenderfonds,1,,"337,144"
Seed Round - SiaSearch,https://www.crunchbase.com/funding_round/siasearch-seed--feb4e8a0,SiaSearch,https://www.crunchbase.com/organization/siasearch,Seed,"Berlin, Berlin, Germany, Europe",,,,2019-11-07,Seed,,,,Yes,Intelligent data solutions for automated driving at scale.,"Automotive, Autonomous Vehicles, Big Data, Cloud Data Services, Enterprise Software, Machine Learning",,https://siasearch.io,Less than $1M,,,,M&A,1,Merantix Capital,Merantix Capital,1,,"338,326"
Pre Seed Round - RecTag,https://www.crunchbase.com/funding_round/rectag-pre-seed--d3a6a7a4,RecTag,https://www.crunchbase.com/organization/rectag,Pre-Seed,"Berlin, Berlin, Germany, Europe",50000,EUR,54952,2019-09-01,Seed,,,,Yes,RecTag is a podcast discovery platform that discovers new and trending podcasts episodes and personalizes podcast experience for free.,"Artificial Intelligence (AI), Audio, Machine Learning, Natural Language Processing, Podcast, SaaS, Software, Speech Recognition",,https://www.rectag.eu,Less than $1M,100000,EUR,111184,Seed,2,,APX,1,,"339,332"
Pre Seed Round - MonitorFish,https://www.crunchbase.com/funding_round/monitorfish-pre-seed--11e0cbe7,MonitorFish,https://www.crunchbase.com/organization/monitorfish,Pre-Seed,"Berlin, Berlin, Germany, Europe",250000,EUR,282791,2019-02-18,Seed,,,,Yes,MonitorFish is a multicultural team of innovation-driven experts offering cognitive capabilities of Artificial Intelligence in fish farming.,"Artificial Intelligence (AI), Software",,https://www.monitorfish.com,Less than $1M,250000,EUR,282791,Seed,2,FTTF,FTTF,1,,"502,864"
Corporate Round - G2 Esports,https://www.crunchbase.com/funding_round/g2-esports-corporate-round--2703d12e,G2 Esports,https://www.crunchbase.com/organization/g2-esports,Corporate Round,"Berlin, Berlin, Germany, Europe",10000000,USD,10000000,2019-12-11,,,,,Yes,G2 Esports is a world premier esports club representing some of the absolute best players from around the globe.,"Digital Entertainment, eSports, Sports, Video Games",,http://www.g2esports.com,$100M to $500M,27300000,USD,27300000,,3,Joseph Tsai,Joseph Tsai,1,,"407,076"
Venture Round - OptioPay,https://www.crunchbase.com/funding_round/optiopay-series-unknown--3dce5a0d,OptioPay,https://www.crunchbase.com/organization/optiopay,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",,,,2019-07-18,,,,,Yes,OptioPay is an open banking technology provider for customer-centric and value-add solutions based on bank account data.,"Advertising Platforms, Banking, Financial Services, FinTech, Insurance, Personal Finance, Software",,http://optiopay.com/,$10M to $50M,26398223,USD,26398223,,8,NN Group,"Berlin Ventures, Carlo Kölzer, DvH Ventures, Neosfer, NJF Capital, NN Group",6,,"432,704"
Non Equity Assistance - Phase,https://www.crunchbase.com/funding_round/phase-d6fe-non-equity-assistance--3ae7fe58,Phase,https://www.crunchbase.com/organization/phase-d6fe,Non-equity Assistance,"Berlin, Berlin, Germany, Europe",,,,2019-01-01,,,,,No,"Phase is a visual and intuitive digital design tool, reworked for the new age.","Product Design, Web Design",,https://phase.com,,750000,EUR,907612,,5,Taiwan Startup Stadium,Taiwan Startup Stadium,1,,"514,003"
Series A - ProNoblis,https://www.crunchbase.com/funding_round/pronoblisag-series-a--4027e77b,ProNoblis,https://www.crunchbase.com/organization/pronoblisag,Series A,"Berlin, Berlin, Germany, Europe",750000,EUR,833362,2019-08-15,Early Stage Venture,,,,Yes,ProNoblis – Speedy finance solutions for SMEs.,"Finance, Financial Services, FinTech, Small and Medium Businesses",,https://www.pronoblis.ag/de/,$1M to $10M,2250000,EUR,2497094,,3,,Friends & Family,1,,"514,031"
Series B - Forto,https://www.crunchbase.com/funding_round/forto-series-b--c49da448,Forto,https://www.crunchbase.com/organization/forto,Series B,"Berlin, Berlin, Germany, Europe",30000000,USD,30000000,2019-05-02,Early Stage Venture,,,,Yes,Forto is a digital freight forwarder and shipping management platform that specializes in freight forwarding.,"Freight Service, Logistics, Shipping, Software, Supply Chain Management",,https://forto.com,$500M to $1B,593383184,USD,593383184,Late Stage Venture,6,"Rider Global, Unbound","Cavalry Ventures, Cherry Ventures, Global Founders Capital, Maersk Growth, Northzone, Rider Global, Unbound",7,4,"514,672"
Pre Seed Round - Yepoda,https://www.crunchbase.com/funding_round/yepoda-pre-seed--28693d7a,Yepoda,https://www.crunchbase.com/organization/yepoda,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2019-11-01,Seed,,,,Yes,Yepoda is an online seller of skincare products.,"Beauty, Cosmetics, E-Commerce",,https://www.yepoda.com,$1M to $10M,1500000,EUR,1697858,Early Stage Venture,3,Roman Kirsch,Roman Kirsch,1,,"518,869"
Venture Round - Quofox,https://www.crunchbase.com/funding_round/quofox-gmbh-series-unknown--27118736,Quofox,https://www.crunchbase.com/organization/quofox-gmbh,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",,,,2019-04-05,,,,,Yes,Quofox is an EdTech start-up company.,"Education, Information Technology",,http://www.quofox.com,$1M to $10M,,,,M&A,3,"FMI Investment Partners, KSD Advisory","FMI Investment Partners, IT Brauerei, KSD Advisory",3,,"522,657"
Venture Round - AssistMe,https://www.crunchbase.com/funding_round/assistme-series-unknown--2f5d808e,AssistMe,https://www.crunchbase.com/organization/assistme,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",350000,EUR,401012,2019-02-01,,,,,Yes,We are digital pioneers for scientifically based and practice-proven smart assistance solutions to support the care.,"Elder Care, Health Care, Home Health Care, Internet of Things, Medical Device, Outpatient Care, Personal Health, SaaS",,https://www.assistme.io/,$1M to $10M,5050000,EUR,5681542,Early Stage Venture,5,,,,,"526,446"
Seed Round - Heycater!,https://www.crunchbase.com/funding_round/heycater-seed--1016d4d3,Heycater!,https://www.crunchbase.com/organization/heycater,Seed,"Berlin, Berlin, Germany, Europe",3000000,USD,3000000,2019-01-31,Seed,,,,Yes,Heycater! is an online marketplace for ordering quality business catering and for organising corporate virtual events.,"B2B, Catering, E-Commerce, Food and Beverage, Internet, Marketplace, Travel",,http://www.heycater.com,$1M to $10M,4680104,USD,4680104,Seed,3,,"Hevella Capital, IBB Ventures, Monkfish Equity",3,,"361,794"
Series A - Plantix,https://www.crunchbase.com/funding_round/peat-series-a--0c95e56f,Plantix,https://www.crunchbase.com/organization/peat,Series A,"Berlin, Berlin, Germany, Europe",6600000,EUR,7303228,2019-11-21,Early Stage Venture,,,,Yes,"Plantix is a digital agro-ecosystem for small-scale farming that includes a crop doctor driven by AI, illness alarms.","AgTech, Apps, Artificial Intelligence (AI), Image Recognition",,https://plantix.net/,$1M to $10M,17150000,EUR,19785946,M&A,5,RTP Global,"Atlantic Labs, Index Ventures, Piton Capital, RTP Global",4,,"541,196"
Series A - Grover,https://www.crunchbase.com/funding_round/grover-series-a--92c8b6a5,Grover,https://www.crunchbase.com/organization/grover,Series A,"Berlin, Berlin, Germany, Europe",11000000,EUR,12029049,2019-10-01,Early Stage Venture,40000000,USD,40000000,Yes,Grover offers technology subscriptions that enable customers to rent tech products on a monthly basis instead of purchasing them.,"Consumer Electronics, E-Commerce, Rental, Subscription Service",,http://www.grover.com,$500M to $1B,2341459267,USD,2341459267,,19,Augmentum Fintech,"Augmentum Fintech, Circularity Capital, coparion, Neosfer, Samsung NEXT",5,5,"441,690"
Series B - Comtravo,https://www.crunchbase.com/funding_round/comtravo-series-b--b676e1fe,Comtravo,https://www.crunchbase.com/organization/comtravo,Series B,"Berlin, Berlin, Germany, Europe",21000000,EUR,23255531,2019-11-05,Early Stage Venture,,,,Yes,"Comtravo is a travel and tourism company that specializes in travel management, business travel, and online booking.","Business Travel, Tourism, Travel",,https://www.comtravo.com/en/,$1M to $10M,38500000,EUR,42985170,M&A,4,Endeit Capital,"AERTiCKET, b2venture, Creandum, Deutsche Bank, Endeit Capital, Jan-Frederik Valentin, M12 - Microsoft's Venture Fund, Project A Ventures",8,2,"444,294"
Pre Seed Round - CNC24,https://www.crunchbase.com/funding_round/cncteile24-pre-seed--f3c9cbc4,CNC24,https://www.crunchbase.com/organization/cncteile24,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2019-12-01,Seed,,,,Yes,Manufacturing as a service,"Industrial, Manufacturing, Mechanical Engineering",,https://www.cnc24.com,$1M to $10M,8250000,EUR,8454567,Early Stage Venture,2,,The Delta,1,1,"444,586"
Private Equity Round - PikeTec,https://www.crunchbase.com/funding_round/piketec-private-equity--833446c7,PikeTec,https://www.crunchbase.com/organization/piketec,Private Equity,"Berlin, Berlin, Germany, Europe",,,,2019-06-17,Private Equity,,,,Yes,PikeTec is specialized in testing and verifying embedded software.,"Embedded Systems, Information Technology, Software",,https://www.piketec.com/,$1M to $10M,,,,M&A,1,ECM Equity Capital,ECM Equity Capital,1,1,"418,469"
Pre Seed Round - Dilecy,https://www.crunchbase.com/funding_round/dilecy-pre-seed--31e3a5bf,Dilecy,https://www.crunchbase.com/organization/dilecy,Pre-Seed,"Berlin, Berlin, Germany, Europe",50000,EUR,55092,2019-12-01,Seed,950000,EUR,1046754,Yes,Dilecy offers a software tool that enables people to control their personal data at any company.,"B2C, Consumer Software, Information Technology, Internet, Legal Tech, Privacy, Software",,https://dilecy.eu/,,50000,EUR,55092,Seed,1,APX,APX,1,2,"446,054"
Seed Round - PlusDental,https://www.crunchbase.com/funding_round/sunshine-smile-seed--10815e88,PlusDental,https://www.crunchbase.com/organization/sunshine-smile,Seed,"Berlin, Berlin, Germany, Europe",10000000,EUR,11368494,2019-01-21,Seed,,,,Yes,PlusDental is a Berlin-based Health-Tech Startup in the area of digital dentistry.,"Dental, Health Care",,https://plusdental.de/,$1M to $10M,77000000,EUR,88038178,M&A,7,Lakestar,Lakestar,1,,"620,337"
Seed Round - SNAZZ,https://www.crunchbase.com/funding_round/snazz-ug-seed--fd502fcb,SNAZZ,https://www.crunchbase.com/organization/snazz-ug,Seed,"Berlin, Berlin, Germany, Europe",,,,2019-10-01,Seed,,,,Yes,The green and fair AI-based fashion platform for the sustainable fashion industry.,"Apps, Artificial Intelligence (AI), Big Data, Fashion, Generation Z, GreenTech, Information Technology, Social Media, Software",,http://www.snazz.app,,,,,Seed,1,,,,,"447,046"
Series A - IPlytics,https://www.crunchbase.com/funding_round/iplytics-series-a--643348bb,IPlytics,https://www.crunchbase.com/organization/iplytics,Series A,"Berlin, Berlin, Germany, Europe",,,,2019-03-20,Early Stage Venture,,,,Yes,IPlytics develops the intellectual property (IP) intelligence solution IPlytics Platform,"Analytics, Artificial Intelligence (AI), Big Data, Information Technology, Intellectual Property, Machine Learning, SaaS, Software, Text Analytics",,http://www.iplytics.com,$1M to $10M,,,,M&A,8,eCAPITAL ENTREPRENEURIAL PARTNERS,"eCAPITAL ENTREPRENEURIAL PARTNERS, HTGF | High-Tech Gruenderfonds",2,1,"621,996"
Seed Round - BRYTER,https://www.crunchbase.com/funding_round/bryter-seed--544fa1fa,BRYTER,https://www.crunchbase.com/organization/bryter,Seed,"Berlin, Berlin, Germany, Europe",6000000,USD,6000000,2019-11-12,Seed,,,,Yes,BRYTER is a no-code software platform that automates and helps its users develop and build digital applications.,"Compliance, Enterprise Software, Industrial Automation, Legal Tech, SaaS, Software",,https://bryter.com,$10M to $50M,89000000,USD,89000000,Early Stage Venture,4,Accel,"Accel, Cavalry Ventures, Notion Capital",3,1,"623,101"
Pre Seed Round - Prodisfy,https://www.crunchbase.com/funding_round/prodisfy-pre-seed--611632af,Prodisfy,https://www.crunchbase.com/organization/prodisfy,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2019-07-13,Seed,,,,Yes,"At prodisfy, They’re reinventing after-sales & product interactions by reducing friction to zero.",Internet,,https://www.prodisfy.com/,,,,,Seed,1,,NCA,1,,"623,154"
Pre Seed Round - Keeet,https://www.crunchbase.com/funding_round/keeet-pre-seed--c2cb8d1b,Keeet,https://www.crunchbase.com/organization/keeet,Pre-Seed,"Berlin, Berlin, Germany, Europe",50000,EUR,56842,2019-03-01,Seed,950000,EUR,1080006,Yes,"Keeet is a self-service research platform helping businesses of any size to make better products, designs, and business decisions.",Software,,https://keeet.io/,$1M to $10M,50000,EUR,56842,Seed,1,APX,APX,1,,"624,835"
Debt Financing - Grover,https://www.crunchbase.com/funding_round/grover-debt-financing--13d428cf,Grover,https://www.crunchbase.com/organization/grover,Debt Financing,"Berlin, Berlin, Germany, Europe",30000000,EUR,32806497,2019-10-01,,,,,No,Grover offers technology subscriptions that enable customers to rent tech products on a monthly basis instead of purchasing them.,"Consumer Electronics, E-Commerce, Rental, Subscription Service",,http://www.grover.com,$500M to $1B,2341459267,USD,2341459267,,19,Varengold Bank,Varengold Bank,1,1,"625,233"
Series E - N26,https://www.crunchbase.com/funding_round/n26-series-e--17a07d34,N26,https://www.crunchbase.com/organization/n26,Series E,"Berlin, Berlin, Germany, Europe",,,,2019-10-01,Late Stage Venture,,,,Yes,N26 is a financial services company that offers mobile banking solutions.,"Banking, Finance, Financial Services, FinTech, InsurTech",,https://n26.com,Less than $1M,1719059587,USD,1719059587,Late Stage Venture,12,,Ilavska Vuillermoz Capital,1,,"627,684"
Venture Round - Atheneum,https://www.crunchbase.com/funding_round/atheneum-partners-series-unknown--a2c79298,Atheneum,https://www.crunchbase.com/organization/atheneum-partners,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",10000000,EUR,11260399,2019-04-11,,,,,Yes,Atheneum is a knowledge sharing platform that offers corporations access to up-to-date market insights for better business decisions.,"Big Data, Business Intelligence, Information Services, Machine Learning, Market Research",,https://www.atheneum.ai,$10M to $50M,200733743,USD,200733743,,7,Crosslantic Capital,Crosslantic Capital,1,,"459,043"
Series A - Expertlead,https://www.crunchbase.com/funding_round/expertlead-series-a--4beb795b,Expertlead,https://www.crunchbase.com/organization/expertlead,Series A,"Berlin, Berlin, Germany, Europe",7000000,EUR,7957946,2019-06-25,Early Stage Venture,,,,Yes,"Expertlead helps companies find, assess, and hire ‍qualified tech experts.","Employment, Freelance, Human Resources, Information Technology, Lead Management, Recruiting",,https://www.expertlead.com,$1M to $10M,16500000,EUR,19238369,M&A,3,Acton Capital,"Acton Capital, Rocket Internet",2,1,"627,928"
Seed Round - Legendary Play,https://www.crunchbase.com/funding_round/meta-games-2-seed--69dce8c2,Legendary Play,https://www.crunchbase.com/organization/meta-games-2,Seed,"Berlin, Berlin, Germany, Europe",2000000,USD,2000000,2019-10-10,Seed,,,,Yes,Legendary Play is creating games for Esports fans.,"Gaming, Sports",,http://www.legendaryplay.gg,$1M to $10M,6000000,USD,6000000,Early Stage Venture,3,BITKRAFT Ventures,"BITKRAFT Ventures, Crest Capital Ventures, Everblue Management, Klaas Kersting",4,2,"628,061"
Venture Round - FAZE models,https://www.crunchbase.com/funding_round/faze-models-series-unknown--197f95f4,FAZE models,https://www.crunchbase.com/organization/faze-models,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",,,,2019-01-01,,,,,Yes,FAZE models is an international modeling agency.,"Advertising, Marketing",,https://fazemodels.com/,,,,,,1,Elephant & Castle Capital,Elephant & Castle Capital,1,,"628,877"
Seed Round - Industrial Analytics IA,https://www.crunchbase.com/funding_round/industrial-analytics-seed--d288277c,Industrial Analytics IA,https://www.crunchbase.com/organization/industrial-analytics,Seed,"Berlin, Berlin, Germany, Europe",1500000,EUR,1694504,2019-04-17,Seed,,,,Yes,Industrial Analytics offers a holistic all-in-one solution from sensor to analytics for industrial processes and rotating equipment.,"Analytics, Internet of Things, Manufacturing, Mechanical Engineering",,https://www.industrial-analytics.io,$1M to $10M,1750000,EUR,1991829,M&A,2,Senovo,"Brandenburg Kapital, Senovo",2,1,"629,760"
Pre Seed Round - Wonderway,https://www.crunchbase.com/funding_round/wonderwerk-pre-seed--877fc1f1,Wonderway,https://www.crunchbase.com/organization/wonderwerk,Pre-Seed,"Berlin, Berlin, Germany, Europe",1000000,EUR,1124549,2019-04-19,Seed,,,,Yes,Sales performance platform proven to increase the revenue per rep with the right sales training and coaching.,"Education, Internet, Machine Learning, Sales, Sales Automation, Software, Training",,https://www.wonderway.io,,3200000,EUR,3609156,Seed,2,,Founders,1,,"634,253"
Series A - Penta,https://www.crunchbase.com/funding_round/pentafintech-series-a--288d70eb,Penta,https://www.crunchbase.com/organization/pentafintech,Series A,"Berlin, Berlin, Germany, Europe",8000000,EUR,8993685,2019-08-05,Early Stage Venture,,,,Yes,Penta is a digital business bank platform designed to help startups and SMEs save time and money on banking.,"Accounting, Banking, Financial Services, FinTech, Small and Medium Businesses, Software",,http://www.getpenta.com,Less than $1M,62200000,EUR,71390188,M&A,9,HV Capital,"finleap, HV Capital",2,2,"635,043"
Seed Round - CarOnSale,https://www.crunchbase.com/funding_round/caronsale-seed--11f1fc92,CarOnSale,https://www.crunchbase.com/organization/caronsale,Seed,"Berlin, Berlin, Germany, Europe",,,,2019-08-06,Seed,,,,Yes,Operator of B2B auction platform intended to digitize the lease-return and trade-in of cars.,"Automotive, Customer Service, Wholesale",,https://www.caronsale.de/,$1B to $10B,77462165,USD,77462165,Early Stage Venture,3,Creandum,"Creandum, Flixfounders",2,1,"425,190"
Convertible Note - BEAD Technology,https://www.crunchbase.com/funding_round/positive-energy-convertible-note--33018572,BEAD Technology,https://www.crunchbase.com/organization/positive-energy,Convertible Note,"Berlin, Berlin, Germany, Europe",50000,USD,50000,2019-02-05,,5000000,USD,5000000,No,BEAD creates digital models of buildings by using real-time data and AI.,"Artificial Intelligence (AI), Internet of Things, Smart Building",,http://www.enbead.com,Less than $1M,475000,USD,475000,Seed,10,,Upward,1,,"637,537"
Venture Round - Skoove,https://www.crunchbase.com/funding_round/skoove-series-unknown--d85fa9b4,Skoove,https://www.crunchbase.com/organization/skoove,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",3000000,EUR,3385393,2019-04-16,,,,,Yes,Skoove is a platform to learn the art of playing piano.,"E-Learning, Internet, Music, Music Education, Online Portals",,http://skoove.com,$1M to $10M,4200000,EUR,4654939,,6,,"Egora Holding, HTGF | High-Tech Gruenderfonds, IBB Ventures, MGO Digital Ventures, Ringier Digital Ventures",5,,"638,339"
Series A - ELEMENT Insurance,https://www.crunchbase.com/funding_round/element-insurance-ag-series-a--0b5960cf,ELEMENT Insurance,https://www.crunchbase.com/organization/element-insurance-ag,Series A,"Berlin, Berlin, Germany, Europe",5500000,EUR,6269943,2019-01-16,Early Stage Venture,,,,Yes,ELEMENT Insurance is a technology company that offers white-label product solutions for digital insurance.,"B2B, Financial Services, Insurance, InsurTech",,https://www.element.in,$500M to $1B,137400000,EUR,152126699,Late Stage Venture,7,"Mitsui Sumitomo Insurance Company, MS&AD Ventures","Mitsui Sumitomo Insurance Company, MS&AD Ventures",2,1,"638,560"
Convertible Note - AVA,https://www.crunchbase.com/funding_round/blockpeek-convertible-note--f1ef3f36,AVA,https://www.crunchbase.com/organization/blockpeek,Convertible Note,"Berlin, Berlin, Germany, Europe",1700000,EUR,1904414,2019-05-01,,30000000,EUR,33607308,No,"Our mission is to enable individuals, organisations and societies to make the best-informed security decisions.","Big Data, Data Mining, Enterprise Software, Information Services, Information Technology, National Security, Public Safety, Risk Management, Security, Software",,https://ava.info/,$10M to $50M,4200000,EUR,5015405,,4,,,,,"640,827"
Non Equity Assistance - AICURA medical,https://www.crunchbase.com/funding_round/aicura-medical-non-equity-assistance--1f00963d,AICURA medical,https://www.crunchbase.com/organization/aicura-medical,Non-equity Assistance,"Berlin, Berlin, Germany, Europe",,,,2019-03-01,,,,,No,AICURA medical provides a platform and tools that are used to improve and enable personalized medicine innovation.,"Health Care, Medical, Medical Device, Precision Medicine, Software",,https://aicura-medical.com/,Less than $1M,500000,EUR,588166,Seed,3,,SpinLab - The HHL Accelerator,1,,"641,047"
