Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Seed Round - Innolend,https://www.crunchbase.com/funding_round/innolend-seed--a6f8618f,Innolend,https://www.crunchbase.com/organization/innolend,Seed,"Berlin, Berlin, Germany, Europe",,,,2017-02-15,Seed,,,,Yes,Innolend offers a flexible and confidential solution for SMEs.,"Enterprise, Finance, Financial Services",,https://innolend.de,$1M to $10M,,,,Seed,2,,Global Founders Capital,1,,"473,087"
Venture Round - CODE University of Applied Sciences,https://www.crunchbase.com/funding_round/code-university-of-applied-sciences-series-unknown--ab8824db,CODE University of Applied Sciences,https://www.crunchbase.com/organization/code-university-of-applied-sciences,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",,,,2017-03-25,,,,,Yes,CODE is a private state-recognized University of Applied Sciences in Berlin educating the digital pioneers of tomorrow.,"Education, Universities",,https://code.berlin,,1200000,EUR,1309593,,2,,"ApolloCapital, Florian Heinemann, Frank Thelen, Verena Pausder",4,,"333,796"
Venture Round - BuzzBird GmbH,https://www.crunchbase.com/funding_round/buzzbird-gmbh-series-unknown--f5d2ea38,BuzzBird GmbH,https://www.crunchbase.com/organization/buzzbird-gmbh,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",,,,2017-11-16,,,,,Yes,BuzzBird to make influencer marketing easy and scalable.,"Advertising, Communications Infrastructure",,https://www.buzzbird.de/,,,,,M&A,1,,ProSiebenSat.1 Media,1,,"329,739"
Seed Round - GURMEO,https://www.crunchbase.com/funding_round/gurmeo-seed--68d40ee6,GURMEO,https://www.crunchbase.com/organization/gurmeo,Seed,"Berlin, Berlin, Germany, Europe",,,,2017-11-01,Seed,,,,Yes,GURMEO is the premier specialty retailer of olive oil in Europe. Our brands are among the best known and most-respected in the industry.,"Commercial, Consumer Goods, E-Commerce, Food and Beverage, Retail, Retail Technology",,https://www.gurmeo.de,Less than $1M,,,,Seed,1,Front Equity,Front Equity,1,,"330,295"
Post-IPO Debt - TME Pharma,https://www.crunchbase.com/funding_round/noxxon-pharma-post-ipo-debt--49c5ec14,TME Pharma,https://www.crunchbase.com/organization/noxxon-pharma,Post-IPO Debt,"Berlin, Berlin, Germany, Europe",1000000,EUR,1093525,2017-05-02,,,,,No,TME Pharma develops biostable aptamers and substances based on mirror image nucleic acids.,"Biotechnology, Health Care, Pharmaceutical",,https://www.tmepharma.com/,Less than $1M,141130000,EUR,165504982,IPO,14,,Kreos Capital,1,,"345,570"
Pre Seed Round - realxdata,https://www.crunchbase.com/funding_round/realxdata-pre-seed--0f1442f7,realxdata,https://www.crunchbase.com/organization/realxdata,Pre-Seed,"Berlin, Berlin, Germany, Europe",750000,EUR,840964,2017-06-01,Seed,,,,Yes,"realxdata aims to offer data driven, analytic solutions for commercial real estate and make it more approachable for our customers.","Analytics, Artificial Intelligence (AI), Big Data, Commercial Real Estate, Machine Learning",,http://www.realxdata.com,Less than $1M,5750000,EUR,6447695,M&A,3,Rheingau Founders,"Kai Hansen, Motu Ventures, Mountain Partners, Rheingau Founders",4,3,"331,112"
Equity Crowdfunding - epinamics,https://www.crunchbase.com/funding_round/epinamics-gmbh-equity-crowdfunding--1233c7a3,epinamics,https://www.crunchbase.com/organization/epinamics-gmbh,Equity Crowdfunding,"Berlin, Berlin, Germany, Europe",175250,EUR,206991,2017-08-01,,,,,Yes,epinamics is a research and development company that provides drug delivery technology for dermal and transdermal applications.,,,https://epinamics.com/,,175250,EUR,206991,,1,,Aescuvest,1,,"331,131"
Seed Round - Konetik,https://www.crunchbase.com/funding_round/iot-labs-ltd-seed--02d22a7d,Konetik,https://www.crunchbase.com/organization/iot-labs-ltd,Seed,"Berlin, Berlin, Germany, Europe",,,,2017-11-09,Seed,,,,Yes,Konetik helps companies to integrate electric vehicles with their automated AI driven vehicle and charging advisor.,"Artificial Intelligence (AI), Automotive, Internet of Things",,http://www.konetik.com,Less than $1M,1192066,USD,1192066,M&A,5,,SmartWare.tech,1,,"332,215"
Seed Round - MieterEngel GmbH,https://www.crunchbase.com/funding_round/mieterengel-gmbh-seed--5555423f,MieterEngel GmbH,https://www.crunchbase.com/organization/mieterengel-gmbh,Seed,"Berlin, Berlin, Germany, Europe",,,,2017-06-01,Seed,,,,Yes,MieterEngel revolutionizes the way tenants solve rental problems online.,"Consulting, Consumer, Legal, Rental",,https://www.mieterengel.de/,,,,,,2,Rheingau Founders,"Mountain Partners, Rheingau Founders",2,,"332,587"
Seed Round - Selfapy,https://www.crunchbase.com/funding_round/selfapy-seed--e39dc021,Selfapy,https://www.crunchbase.com/organization/selfapy,Seed,"Berlin, Berlin, Germany, Europe",,,,2017-07-01,Seed,,,,Yes,Selfapy's online program offer those affected by mental illnesses quick and clinically proven online therapy.,"Fitness, Health Care, Medical Device, Mental Health",,https://www.selfapy.com,,13000000,EUR,14128501,,8,,Mavericks Founders,1,,"335,760"
Series A - MYCS,https://www.crunchbase.com/funding_round/mycs-series-a--295e1147,MYCS,https://www.crunchbase.com/organization/mycs,Series A,"Berlin, Berlin, Germany, Europe",10000000,EUR,10579548,2017-03-09,Early Stage Venture,,,,Yes,MYCS is a furniture brand that makes customization the new normal.,"E-Commerce, Furniture, Retail Technology",,https://de.mycs.com,$10M to $50M,20000000,EUR,22157227,M&A,3,,"Florian Heinemann, Global Founders Capital, Tripos, Uwe Horstmann",4,,"336,095"
Series C - Carmudi,https://www.crunchbase.com/funding_round/carmudi-series-c--31478bbe,Carmudi,https://www.crunchbase.com/organization/carmudi,Series C,"Berlin, Berlin, Germany, Europe",10000000,USD,10000000,2017-08-11,Late Stage Venture,,,,Yes,"Carmudi is an online marketplace for new and used cars and motorcycles in Mexico, the Middle East and Asia.","Advertising, Classifieds, Internet, Marketplace",,https://www.carmudi.com.ph/,$1M to $10M,45000000,USD,45000000,Late Stage Venture,3,Asia Pacific Internet Group,"Asia Pacific Internet Group, HV Capital, TEV Ventures",3,1,"336,141"
Seed Round - Airstage,https://www.crunchbase.com/funding_round/airstage-1244-seed--efe26569,Airstage,https://www.crunchbase.com/organization/airstage-1244,Seed,"Berlin, Berlin, Germany, Europe",,,,2017-10-20,Seed,,,,Yes,Airstage is building on democratizing live local entertainment industry through mobile app technology and geo-location.,"Apps, Independent Music, Music, Music Venues, Musical Instruments",,https://www.airstage.co/,,,,,Seed,1,,,,,"337,036"
Seed Round - YEAY,https://www.crunchbase.com/funding_round/yeay-gmbh-seed--9938a07b,YEAY,https://www.crunchbase.com/organization/yeay-gmbh,Seed,"Berlin, Berlin, Germany, Europe",4900000,USD,4900000,2017-06-05,Seed,,,,Yes,YEAY provides product reviews and recommendations.,"E-Commerce, Mobile Apps, Video",,http://yeay.com,$1M to $10M,4900000,USD,4900000,Seed,2,"Grazia Equity, Mountain Partners","Dr. Cornelius Boersch, Elio Leoni Sceti, Erhard Schoewel, Grazia Equity, Mountain Partners, René Obermann",6,,"355,698"
Series A - emmy,https://www.crunchbase.com/funding_round/emmy-sharing-series-a--b5af34f8,emmy,https://www.crunchbase.com/organization/emmy-sharing,Series A,"Berlin, Berlin, Germany, Europe",,,,2017-06-01,Early Stage Venture,,,,Yes,emmy offers free floating electric moped sharing.,"Apps, Last Mile Transportation, Transportation, Travel",,http://www.emmy-sharing.de/,$1M to $10M,25000,USD,25000,M&A,5,,Rancilio Cube Sicaf,1,,"401,684"
Seed Round - Infarm,https://www.crunchbase.com/funding_round/infarm-seed--1110b584,Infarm,https://www.crunchbase.com/organization/infarm,Seed,"Berlin, Berlin, Germany, Europe",4000000,EUR,4473182,2017-06-26,Seed,,,,Yes,Infarm builds and distributes efficient vertical farms throughout cities.,"Agriculture, AgTech, Farming, Machine Learning",,https://infarm.com,$500M to $1B,604522397,USD,604522397,Late Stage Venture,12,Cherry Ventures,"Cherry Ventures, FoodLabs, IDEO, LocalGlobe, Quadia",5,1,"338,414"
Pre Seed Round - eville,https://www.crunchbase.com/funding_round/eville-pre-seed--ef9a0b03,eville,https://www.crunchbase.com/organization/eville,Pre-Seed,"Berlin, Berlin, Germany, Europe",3000,EUR,3159,2017-01-01,Seed,,,,Yes,"A professional esports organization with focus on scouting, developing and selling young talented players","Gaming, Sports",,https://www.eville.pro,,3000,EUR,3159,Seed,1,,,,,"339,473"
Series A - Fraugster,https://www.crunchbase.com/funding_round/fraugster-series-a--a36e0198,Fraugster,https://www.crunchbase.com/organization/fraugster,Series A,"Berlin, Berlin, Germany, Europe",5000000,USD,5000000,2017-01-16,Early Stage Venture,,,,Yes,Fraugster is a German-Israeli anti-fraud company that uses artificial intelligence to eliminate fraud and increase customers’ profits.,"Artificial Intelligence (AI), Big Data, Financial Services, FinTech, Fraud Detection, Machine Learning, Mobile Payments, Payments",,https://fraugster.com,$10M to $50M,19000000,USD,19000000,Early Stage Venture,2,Earlybird Venture Capital,"Earlybird Venture Capital, Seedcamp, Speedinvest",3,2,"340,347"
Seed Round - Vermietet.de,https://www.crunchbase.com/funding_round/vermietet-de-seed--897854b4,Vermietet.de,https://www.crunchbase.com/organization/vermietet-de,Seed,"Berlin, Berlin, Germany, Europe",,,,2017-05-25,Seed,,,,Yes,Vermietet.de is the one-stop solution for private landlords and property managers.,"Internet, Real Estate, Rental Property, Social Entrepreneurship",,https://www.vermietet.de/,$1M to $10M,17000000,EUR,19360967,M&A,5,,"AXA Group, Axel Springer Digital Ventures",2,,"430,660"
Seed Round - PiNCAMP,https://www.crunchbase.com/funding_round/pincamp-seed--b4f97a4d,PiNCAMP,https://www.crunchbase.com/organization/pincamp,Seed,"Berlin, Berlin, Germany, Europe",5500000,EUR,6494856,2017-10-01,Seed,,,,Yes,PiNCAMP is an online marketplace that connects campers with campgrounds.,"Leisure, Marketplace, Tourism, Travel",,https://www.pincamp.de,$1M to $10M,20100000,EUR,22754199,Early Stage Venture,3,,,,,"433,261"
Seed Round - Energy Web Foundation,https://www.crunchbase.com/funding_round/energy-web-foundation-seed--e8705124,Energy Web Foundation,https://www.crunchbase.com/organization/energy-web-foundation,Seed,"Berlin, Berlin, Germany, Europe",2500000,USD,2500000,2017-05-10,Seed,,,,Yes,Energy Web Foundation is a non-profit organization focused on accelerating blockchain technology across the energy sector.,"Blockchain, Information Technology",,http://energyweb.org,$1M to $10M,2500000,USD,2500000,Seed,3,,Tokyo Electric Power,1,,"433,541"
Seed Round - ArtNight GmbH,https://www.crunchbase.com/funding_round/artnight-gmbh-seed--39d4d246,ArtNight GmbH,https://www.crunchbase.com/organization/artnight-gmbh,Seed,"Berlin, Berlin, Germany, Europe",,,,2017-01-01,Seed,,,,Yes,ArtNight GmbH offers unique do-it-yourself art workshops.,"Art, E-Commerce",,https://www.artnight.com/,,,,,,4,,Monkfish Equity,1,,"347,255"
Venture Round - viasto,https://www.crunchbase.com/funding_round/viasto-series-unknown--732eca8b,viasto,https://www.crunchbase.com/organization/viasto,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",,,,2017-11-08,,,,,Yes,Viasto provides video interviewing software that helps recruiters & hiring managers to interview candidates in a competency-based process.,"Human Resources, Recruiting, Software",,http://www.viasto.com/en,$1M to $10M,,,,,2,,"IBB Ventures, Investitionsbank Berlin",2,,"514,251"
Seed Round - synergist.io,https://www.crunchbase.com/funding_round/synergist-io-seed--8ff6e278,synergist.io,https://www.crunchbase.com/organization/synergist-io,Seed,"Berlin, Berlin, Germany, Europe",1000000,EUR,1179458,2017-10-18,Seed,,,,Yes,Synergist.io helps execute high-volumes of recurring contracts with minimal effort.,"Computer, Legal, SaaS, Software",,https://synergist.io,Less than $1M,1360000,EUR,1582616,Seed,3,Investitionsbank Berlin,Investitionsbank Berlin,1,,"514,400"
Series A - Tandemploy,https://www.crunchbase.com/funding_round/tandemploy-series-a--07fcf07a,Tandemploy,https://www.crunchbase.com/organization/tandemploy,Series A,"Berlin, Berlin, Germany, Europe",3000000,EUR,3441973,2017-07-17,Early Stage Venture,,,,Yes,Tandemploy is a Berlin-based HR tech company focused on solving key problems associated with employee experiences.,"Artificial Intelligence (AI), Enterprise Software, Human Resources, SaaS, Software",,https://www.tandemploy.com/,$1M to $10M,4441973,USD,4441973,M&A,3,,Dr. Werner Brandt,1,,"518,681"
Seed Round - RiseML,https://www.crunchbase.com/funding_round/riseml-seed--8a664c4d,RiseML,https://www.crunchbase.com/organization/riseml,Seed,"Berlin, Berlin, Germany, Europe",910600,USD,910600,2017-06-01,Seed,,,,Yes,RiseML creates software to help machine learning teams scale their deep learning infrastructure.,"Artificial Intelligence (AI), Internet, Machine Learning, Software",,https://riseml.com,,910600,USD,910600,Seed,1,,"Adam Wiggins, Andreas Ehn, Fly Ventures, Jan Beckers, Mathias Kutzner, SquareOne Venture Capital",6,1,"424,566"
Series A - Solaris,https://www.crunchbase.com/funding_round/solarisbank-ag-series-a--a9752565,Solaris,https://www.crunchbase.com/organization/solarisbank-ag,Series A,"Berlin, Berlin, Germany, Europe",26300000,EUR,28012010,2017-03-13,Early Stage Venture,,,,Yes,Solarisbank is an embedded finance platform that enables other companies to provide their own financial services through APIs.,"Banking, Financial Services, FinTech, Information Technology",,https://www.solarisbank.com/,$100M to $500M,481100000,EUR,553092601,Late Stage Venture,8,Arvato Bertelsmann,"Arvato Bertelsmann, finleap, SBI Group, SoftBank, tom chris, Yabeo",6,,"424,718"
Grant - BOOK A TIGER,https://www.crunchbase.com/funding_round/book-a-tiger-grant--cae238df,BOOK A TIGER,https://www.crunchbase.com/organization/book-a-tiger,Grant,"Berlin, Berlin, Germany, Europe",4000000,EUR,4658562,2017-11-09,,,,,No,"BOOK A TIGER is an online booking platform that matches customers with an interviewed, background-checked and tested professional cleaner.","Customer Service, E-Commerce, Internet",,https://www.bookatiger.com,$10M to $50M,40585365,USD,40585365,Early Stage Venture,7,Eran Davidson,Eran Davidson,1,,"424,875"
Seed Round - Stagelink,https://www.crunchbase.com/funding_round/stagelink-seed--b2bcd009,Stagelink,https://www.crunchbase.com/organization/stagelink,Seed,"Berlin, Berlin, Germany, Europe",,,,2017-01-18,Seed,,,,Yes,Stagelink is a digital advertising and marketing company.,"Advertising, Digital Marketing, Marketing Automation, Social Media Advertising, Social Media Marketing",,https://stagelink.com,$1M to $10M,120172,USD,120172,Seed,4,,"Martin Hintze, Tim Schumacher",2,,"438,150"
Venture Round - Bitbond,https://www.crunchbase.com/funding_round/bitbond-series-unknown--ccbc1851,Bitbond,https://www.crunchbase.com/organization/bitbond,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",1200000,EUR,1279681,2017-04-01,,,,,Yes,Bitbond supports hundreds of customers with leading tokenization infrastructure and expertise.,"Blockchain, Cryptocurrency, Enterprise Software, FinTech, Web3",,https://www.bitbond.com,$1B to $10B,13195348,USD,13195348,,7,Hevella Capital,Hevella Capital,1,,"438,264"
Initial Coin Offering - Confido,https://www.crunchbase.com/funding_round/confido-initial-coin-offering--2f6da2ab,Confido,https://www.crunchbase.com/organization/confido,Initial Coin Offering,"Berlin, Berlin, Germany, Europe",375000,USD,375000,2017-11-21,,,,,Yes,Confido is a payment solution developed to be used by both businesses and individuals.,"Financial Services, FinTech, Payments",,http://confido.io/,,375000,USD,375000,,1,,,,,"364,486"
Venture Round - kaputt.de,https://www.crunchbase.com/funding_round/kaputt-de-series-unknown--4aa75324,kaputt.de,https://www.crunchbase.com/organization/kaputt-de,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",,,,2017-01-01,,,,,Yes,Kaputt.de is an online marketplace with repair options for electrical appliances.,Internet,,https://www.kaputt.de/,,,,,,2,BonVenture,BonVenture,1,,"441,310"
Seed Round - KptnCook,https://www.crunchbase.com/funding_round/umoli-seed--446333f7,KptnCook,https://www.crunchbase.com/organization/umoli,Seed,"Berlin, Berlin, Germany, Europe",120000,EUR,134373,2017-06-12,Seed,,,,Yes,"KptnCook is a mobile app, combining curated recipes with a location-based grocery shopping experience.","E-Commerce, Health Care, Mobile",,http://www.kptncook.com,$1M to $10M,120000,EUR,134373,M&A,4,,"METRO Xcel, Techstars",2,1,"542,685"
Series A - Billie,https://www.crunchbase.com/funding_round/billie-io-series-a--049edc89,Billie,https://www.crunchbase.com/organization/billie-io,Series A,"Berlin, Berlin, Germany, Europe",10000000,EUR,11772794,2017-12-07,Early Stage Venture,,,,Yes,"Billie is a fintech startup that provides Buy Now, Pay Later payment methods for the B2B market.","E-Commerce, Finance, Financial Services, FinTech, Small and Medium Businesses",,https://www.billie.io,$50M to $100M,349172542,USD,349172542,Late Stage Venture,5,Creandum,"Avala Capital, Creandum, Global Founders Capital, Kai Hansen, Picus Capital, Speedinvest",6,3,"378,879"
Grant - BOOST Thyroid,https://www.crunchbase.com/funding_round/boost-by-vlm-health-grant--c569757c,BOOST Thyroid,https://www.crunchbase.com/organization/boost-by-vlm-health,Grant,"Berlin, Berlin, Germany, Europe",55000,USD,55000,2017-12-15,,,,,No,BOOST Thyroid is the first digital and the only science solution helping people with thyroid disease prevent long-term health complications.,"Biotechnology, Health Care, Health Diagnostics, mHealth, Personal Health",,http://www.boostthyroid.com,,690405,USD,690405,,9,Horizon 2020,Horizon 2020,1,,"444,364"
Series A - Bayes Holding,https://www.crunchbase.com/funding_round/BayesHolding-series-a--4db7ddef,Bayes Holding,https://www.crunchbase.com/organization/BayesHolding,Series A,"Berlin, Berlin, Germany, Europe",6000000,USD,6000000,2017-04-05,Early Stage Venture,,,,Yes,Bayes is an esports startup that harnesses the power of big data to build tools and services.,"Analytics, eSports, SaaS, Software, Sports",,https://www.bayesesports.com,$1M to $10M,18750000,USD,18750000,,5,Raine Ventures,"BITKRAFT Ventures, DN Capital, J Ventures, Kakao Ventures, March Capital, Raine Ventures",6,3,"620,656"
Series D - ResearchGate,https://www.crunchbase.com/funding_round/researchgate-series-d--907e4af5,ResearchGate,https://www.crunchbase.com/organization/researchgate,Series D,"Berlin, Berlin, Germany, Europe",52600000,USD,52600000,2017-02-28,Late Stage Venture,,,,Yes,ResearchGate is the professional network for researchers.,"Internet, Professional Networking, Social Media",,http://www.researchgate.net,$10M to $50M,87600000,USD,87600000,Late Stage Venture,4,Goldman Sachs Investment Partners,"A-Grade Investments, Benchmark, Bill Gates, Founders Fund, Four Rivers Group, Goldman Sachs Investment Partners, Groupe Arnault, Tenaya Capital, Wellcome Trust, Xavier Niel",10,4,"622,212"
Venture Round - Simpleshow,https://www.crunchbase.com/funding_round/simpleshow-series-unknown--35cceeea,Simpleshow,https://www.crunchbase.com/organization/simpleshow,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",15000000,USD,15000000,2017-10-23,,,,,Yes,Simpleshow is the go-to platform for simple explanations in a video format.,"Artificial Intelligence (AI), E-Learning, EdTech, Education, Enterprise, Mobile Apps, SaaS, Software, Video, Video Editing",,https://simpleshow.com,$1M to $10M,20400000,USD,20400000,,4,BIP Investment Partners,BIP Investment Partners,1,2,"419,349"
Seed Round - Sanubi,https://www.crunchbase.com/funding_round/sanubi-seed--a6789e53,Sanubi,https://www.crunchbase.com/organization/sanubi,Seed,"Berlin, Berlin, Germany, Europe",,,,2017-06-01,Seed,,,,Yes,"Sanubi is nursing aids, incontinence care and more.",Health Care,,https://sanubi.de/,,,,,M&A,2,Michael Grabner Media GmbH,"Michael Grabner Media GmbH, Saarbruecker 21",2,,"624,727"
Seed Round - Foreverly,https://www.crunchbase.com/funding_round/foreverly-gmbh-seed--b8f5c19a,Foreverly,https://www.crunchbase.com/organization/foreverly-gmbh,Seed,"Berlin, Berlin, Germany, Europe",,,,2017-08-08,Seed,,,,Yes,Foreverly is a marketplace to connect bridal couples and wedding vendors in the simplest and most effective way.,"Event Management, Events, Marketplace",,http://www.foreverly.de,Less than $1M,,,,M&A,2,,GoBeyond,1,,"626,028"
Seed Round - Beroceutica,https://www.crunchbase.com/funding_round/beroceutica-seed--0e3c04e8,Beroceutica,https://www.crunchbase.com/organization/beroceutica,Seed,"Berlin, Berlin, Germany, Europe",,,,2017-07-25,Seed,,,,Yes,"Beroceutica are able to identify significant patterns in clinical datasets, which can be used for novel diagnostics and therapies.","Artificial Intelligence (AI), Biotechnology, Health Care, Machine Learning, Medical",,http://www.beroceutica.com/,Less than $1M,,,,Seed,1,,Startupbootcamp,1,,"626,430"
Series A - Comtravo,https://www.crunchbase.com/funding_round/comtravo-series-a--b1180342,Comtravo,https://www.crunchbase.com/organization/comtravo,Series A,"Berlin, Berlin, Germany, Europe",8500000,EUR,9708483,2017-07-06,Early Stage Venture,,,,Yes,"Comtravo is a travel and tourism company that specializes in travel management, business travel, and online booking.","Business Travel, Tourism, Travel",,https://www.comtravo.com/en/,$1M to $10M,38500000,EUR,42985170,M&A,4,"Creandum, Project A Ventures","b2venture, Creandum, HOWZAT Partners, Project A Ventures",4,1,"627,193"
Series B - Adsquare,https://www.crunchbase.com/funding_round/adsquare-series-b--90f3c858,Adsquare,https://www.crunchbase.com/organization/adsquare,Series B,"Berlin, Berlin, Germany, Europe",3500000,EUR,3723650,2017-02-10,Early Stage Venture,,,,Yes,Adsquare is the global audience & location intelligence company transforming data-driven marketing.,"Ad Targeting, Analytics, Mobile",,http://www.adsquare.com,$10M to $50M,9423650,USD,9423650,Early Stage Venture,4,Target Partners,Target Partners,1,2,"458,944"
Series B - Aeyde GmbH,https://www.crunchbase.com/funding_round/aeyde-series-b--4094f2c7,Aeyde GmbH,https://www.crunchbase.com/organization/aeyde,Series B,"Berlin, Berlin, Germany, Europe",,,,2017-04-01,Early Stage Venture,,,,Yes,Aeyde is a Berlin based footwear and accessories house founded in 2015.,"E-Commerce, Fashion, Lifestyle",,https://www.aeyde.com,$1B to $10B,,,,Early Stage Venture,3,,"Marco Valta, Mutschler Ventures AG",2,,"629,052"
Venture Round - Bonaverde,https://www.crunchbase.com/funding_round/bonaverde-series-unknown--de08f8a4,Bonaverde,https://www.crunchbase.com/organization/bonaverde,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",2000000,EUR,2113852,2017-02-28,,,,,Yes,"Bonaverde is the world's first roast-grind-brew coffee machine that is designed not only grind and brew, but also to roast coffee.","E-Commerce, Sustainability",,https://www.bonaverde.com/,$1M to $10M,5571284,USD,5571284,,4,,"Christian Potthoff, Jens Odewald, Michael Brehm",3,,"629,826"
Seed Round - Aurora Health,https://www.crunchbase.com/funding_round/aurora-health-seed--e0e9ec4c,Aurora Health,https://www.crunchbase.com/organization/aurora-health,Seed,"Berlin, Berlin, Germany, Europe",,,,2017-01-01,Seed,,,,Yes,Aurora Health has develops digital technologies to improve mental health care for clients and practitioners.,"Fitness, Health Care, Information Technology, Mental Health",,https://www.aurora-health.de/,,,,,M&A,1,,"Axel Springer Plug and Play Accelerator, Christoph Lange",2,,"629,844"
Equity Crowdfunding - Cringle,https://www.crunchbase.com/funding_round/cringle-equity-crowdfunding--f4a931bb,Cringle,https://www.crunchbase.com/organization/cringle,Equity Crowdfunding,"Berlin, Berlin, Germany, Europe",600000,EUR,716263,2017-09-17,,,,,Yes,"Cringle is the most modern way to send money, safe, convenient and free.","Banking, Financial Services, FinTech, Lifestyle, Mobile Payments, Payments",,https://www.erfahrungen.com,$1M to $10M,2500000,EUR,2951802,,7,,Yabeo,1,,"629,964"
Pre Seed Round - Thryve,https://www.crunchbase.com/funding_round/thryve-3373-pre-seed--5afc97a1,Thryve,https://www.crunchbase.com/organization/thryve-3373,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2017-12-12,Seed,,,,Yes,"Health services, insurers, and researchers use Thryve's wearable API to access data from 300+ wearables, medical devices, and other sources.","Developer APIs, Fitness, Health Care, Health Diagnostics, Software, Wearables",,http://thryve.health/,Less than $1M,4000000,EUR,4423942,Early Stage Venture,3,b10 | Venture Capital,b10 | Venture Capital,1,,"630,412"
Seed Round - Zinsbaustein,https://www.crunchbase.com/funding_round/zinsbaustein-seed--0ad6ed7e,Zinsbaustein,https://www.crunchbase.com/organization/zinsbaustein,Seed,"Berlin, Berlin, Germany, Europe",,,,2017-01-01,Seed,,,,Yes,Platform for small investors to participate in the German real-estate market.,Real Estate,,https://www.zinsbaustein.de,Less than $1M,,,,,3,ProSiebenSat.1 Accelerator,ProSiebenSat.1 Accelerator,1,,"632,463"
Seed Round - Everphone,https://www.crunchbase.com/funding_round/everphone-seed--262c00e0,Everphone,https://www.crunchbase.com/organization/everphone,Seed,"Berlin, Berlin, Germany, Europe",2202000,EUR,2588715,2017-12-15,Seed,,,,Yes,"Everphone is a mobile device service center that offers configuration, distribution, and management solutions.","B2B, Electronics, Information Technology, Mobile Devices, Rental",,https://www.everphone.com,$50M to $100M,579893095,USD,579893095,Late Stage Venture,10,,"Angel Invest, ApolloCapital, Johannis Hatt, Swiss Founders Fund",4,2,"632,575"
Seed Round - SOFTGAMES,https://www.crunchbase.com/funding_round/softgames-seed--7e381694,SOFTGAMES,https://www.crunchbase.com/organization/softgames,Seed,"Berlin, Berlin, Germany, Europe",50000,EUR,52675,2017-01-06,Seed,,,,Yes,SOFTGAMES is a developer of instant games.,"Mobile, Video Games, Web Development",,http://www.softgames.com,,50000,EUR,52675,Seed,2,,EASME,1,,"633,012"
Corporate Round - GETEK,https://www.crunchbase.com/funding_round/getek-4834-corporate-round--6ef97f42,GETEK,https://www.crunchbase.com/organization/getek-4834,Corporate Round,"Berlin, Berlin, Germany, Europe",,,,2017-10-01,,,,,Yes,GETEK produces aluminium billets utilizing advanced spray-forming technology.,"Chemical, Chemical Engineering",,,$1M to $10M,,,,M&A,1,Granges AB,Granges AB,1,,"635,383"
Pre Seed Round - deineStudienfinanzierung,https://www.crunchbase.com/funding_round/compaio-pre-seed--999b3a62,deineStudienfinanzierung,https://www.crunchbase.com/organization/compaio,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2017-08-01,Seed,,,,Yes,deineStudienfinanzierung is the digital platform to help students finance their studies.,"Banking, Financial Services, FinTech, Insurance, Web Apps",,https://www.deinestudienfinanzierung.de/de,$1M to $10M,,,,M&A,5,,Axel Springer Plug and Play Accelerator,1,,"635,564"
Series A - Lofelt,https://www.crunchbase.com/funding_round/lofelt-series-a--a5355500,Lofelt,https://www.crunchbase.com/organization/lofelt,Series A,"Berlin, Berlin, Germany, Europe",5400000,USD,5400000,2017-11-13,Early Stage Venture,,,,Yes,Lofelt is developing next-generation haptic technology for use in a range of products.,"Consumer Electronics, Hardware",,https://lofelt.com,$1M to $10M,6745373,USD,6745373,M&A,6,WOLFMAN.ONE,"coparion, GR Capital, Horizons Ventures, Q Venture Partners, WOLFMAN.ONE",5,1,"636,848"
Grant - AIPARK,https://www.crunchbase.com/funding_round/aipark-grant--5a384438,AIPARK,https://www.crunchbase.com/organization/aipark,Grant,"Berlin, Berlin, Germany, Europe",250000,EUR,272715,2017-05-01,,,,,No,AIPARK provides live parking maps,,,https://aipark.io/,Less than $1M,1100000,EUR,1255488,Seed,3,,EXIST,1,,"464,806"
