Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Venture Round - Mobisol,https://www.crunchbase.com/funding_round/mobisol-series-unknown--2a0c6a4f,Mobisol,https://www.crunchbase.com/organization/mobisol,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",,,,2015-09-01,,,,,Yes,"Mobisol is an international company that engineers, develops, and delivers rent-to-own solar home and business systems.","Energy, Renewable Energy, Solar",,http://www.plugintheworld.com,$1M to $10M,27474087,USD,27474087,M&A,5,,,,,"332,392"
Equity Crowdfunding - Panono,https://www.crunchbase.com/funding_round/panono-equity-crowdfunding--397faea0,Panono,https://www.crunchbase.com/organization/panono,Equity Crowdfunding,"Berlin, Berlin, Germany, Europe",1618945,EUR,1842275,2015-02-20,,12000000,EUR,13655373,Yes,Panono is a device that allows users to take high resolution pictures at a 360-degree angle.,"Electronics, Hardware, Photography",,https://www.panono.com,$1M to $10M,3473295,USD,3473295,,8,,,,,"332,466"
Series C - Babbel,https://www.crunchbase.com/funding_round/babbel-series-c--36e60aa0,Babbel,https://www.crunchbase.com/organization/babbel,Series C,"Berlin, Berlin, Germany, Europe",22000000,USD,22000000,2015-07-08,Late Stage Venture,,,,Yes,Babbel is the top-selling language learning platform,"Corporate Training, E-Learning, EdTech, Language Learning, Mobile Apps, Personal Development",,http://www.babbel.com,$1M to $10M,33300000,USD,33300000,Late Stage Venture,4,Scottish Equity Partners,"IBB Ventures, NGP Capital, REV, Scottish Equity Partners, VC Fonds Technologie Berlin",5,3,"334,894"
Seed Round - Future Audio Workshop,https://www.crunchbase.com/funding_round/future-audio-workshop-seed--5247a2cb,Future Audio Workshop,https://www.crunchbase.com/organization/future-audio-workshop,Seed,"Berlin, Berlin, Germany, Europe",,,,2015-01-01,Seed,,,,Yes,A system for monitoring the music played in nightclubs.,"Computer, Music, Robotics, Software",,http://www.futureaudioworkshop.com,,,,,Seed,1,,Hardware.co,1,,"335,041"
Post-IPO Equity - Spark Networks,https://www.crunchbase.com/funding_round/spark-networks-post-ipo-equity--8c76f459,Spark Networks,https://www.crunchbase.com/organization/spark-networks,Post-IPO Equity,"Berlin, Berlin, Germany, Europe",,,,2015-02-11,,,,,Yes,Spark Networks a global dating company with a widening portfolio of premium & freemium apps.,"Communities, Dating, Enterprise Software, Information Technology, Internet, Online Portals, Social Network",,http://www.spark.net,$100M to $500M,11300000,USD,11300000,IPO,6,,Peak 6,1,,"335,322"
Seed Round - BigchainDB,https://www.crunchbase.com/funding_round/bigchaindb-seed--3c8ce480,BigchainDB,https://www.crunchbase.com/organization/bigchaindb,Seed,"Berlin, Berlin, Germany, Europe",2000000,USD,2000000,2015-06-30,Seed,,,,Yes,"BigchainDB is a blockchain database offering decentralization, immutability and native assets.","Big Data, Bitcoin, Blockchain, Database, Internet, Open Source",,https://www.bigchaindb.com,$1M to $10M,5365492,USD,5365492,Early Stage Venture,2,,"Digital Currency Group, Earlybird Venture Capital",2,,"336,190"
Grant - BEAD Technology,https://www.crunchbase.com/funding_round/positive-energy-grant--8750a57f,BEAD Technology,https://www.crunchbase.com/organization/positive-energy,Grant,"Berlin, Berlin, Germany, Europe",50000,USD,50000,2015-12-11,,1000000,USD,1000000,No,BEAD creates digital models of buildings by using real-time data and AI.,"Artificial Intelligence (AI), Internet of Things, Smart Building",,http://www.enbead.com,Less than $1M,475000,USD,475000,Seed,10,,,,,"336,532"
Angel Round - Videopath,https://www.crunchbase.com/funding_round/videopath-angel--f0345e41,Videopath,https://www.crunchbase.com/organization/videopath,Angel,"Berlin, Berlin, Germany, Europe",,,,2015-09-01,Seed,,,,Yes,Videopath is a video technology that aims to inspire curiosity in viewers.,"Apps, Information Technology, SaaS, Software, Video",,http://videopath.com,Less than $1M,,,,Seed,4,,,,,"337,037"
Series A - eHealth MediDate,https://www.crunchbase.com/funding_round/e-health-medidate-series-a--f235ab07,eHealth MediDate,https://www.crunchbase.com/organization/e-health-medidate,Series A,"Berlin, Berlin, Germany, Europe",,,,2015-07-15,Early Stage Venture,,,,Yes,MediDate provides patients with high-quality medical treatments using existing infrastructure more efficiently,"Health Care, Lifestyle",,https://medidate.de,$1M to $10M,,,,Early Stage Venture,3,,ECONA AG,1,,"337,053"
Seed Round - Rosegarden,https://www.crunchbase.com/funding_round/rosegarden-seed--3da1df45,Rosegarden,https://www.crunchbase.com/organization/rosegarden,Seed,"Berlin, Berlin, Germany, Europe",,,,2015-11-05,Seed,,,,Yes,Rosegarden is an independent lifestyle and social magazine.,Publishing,,http://www.rosegarden-mag.de,,,,,Seed,1,,Project Flying Elephant,1,,"355,294"
Venture Round - Factory Berlin,https://www.crunchbase.com/funding_round/factory-berlin-series-unknown--51166e82,Factory Berlin,https://www.crunchbase.com/organization/factory-berlin,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",1000000,EUR,1074043,2015-11-06,,,,,Yes,The largest startup community in Europe.,"Communities, Coworking, Real Estate",,http://factoryberlin.com/,$10M to $50M,1000000,EUR,1074043,,2,Klaus Hommels,Klaus Hommels,1,,"355,382"
Seed Round - deMiFi,https://www.crunchbase.com/funding_round/demifi-seed--e80fa887,deMiFi,https://www.crunchbase.com/organization/demifi,Seed,"Berlin, Berlin, Germany, Europe",,,,2015-01-01,Seed,,,,Yes,Data Roaming Alternative in Europe,"Consumer Electronics, Mobile, Wireless",,http://www.demifi.eu,$1M to $10M,,,,Seed,1,,Hardware.co,1,,"356,063"
Seed Round - Service Partner ONE,https://www.crunchbase.com/funding_round/service-partner-one-seed--30a97691,Service Partner ONE,https://www.crunchbase.com/organization/service-partner-one,Seed,"Berlin, Berlin, Germany, Europe",,,,2015-08-01,Seed,,,,Yes,SP ONE is revolutionizing the facility service market using the SP ONE proprietary technology platform.,"Apps, Facility Management, Service Industry, Software",,https://one-ifm.com,$1M to $10M,,,,M&A,4,,"500 Global, Born2Grow, Mountain Partners, Rheingau Founders",4,,"432,643"
Seed Round - Hyper,https://www.crunchbase.com/funding_round/hyper-2-seed--ad5abc1a,Hyper,https://www.crunchbase.com/organization/hyper-2,Seed,"Berlin, Berlin, Germany, Europe",1100000,USD,1100000,2015-08-26,Seed,,,,Yes,Hyper is a new daily video magazine for iPad.,"Content Delivery Network, Content Discovery, Video, Video Streaming",,http://www.watchhyper.com/,,1100000,USD,1100000,M&A,3,,"Advancit Capital, Broadway Video Ventures, Freelands Ventures, Lowercase Capital, Mesa Ventures",5,,"433,224"
Non Equity Assistance - MoBerries,https://www.crunchbase.com/funding_round/moberries-non-equity-assistance--bb5fca74,MoBerries,https://www.crunchbase.com/organization/moberries,Non-equity Assistance,"Berlin, Berlin, Germany, Europe",,,,2015-06-01,,,,,No,MoBerries is a network that connects companies and professionals.,"Employment, Human Resources, Recruiting, Software",,https://www.moberries.com,$1M to $10M,1800000,EUR,2007893,Seed,4,,VentureOut,1,,"433,301"
Product Crowdfunding - Little Sun,https://www.crunchbase.com/funding_round/little-sun-product-crowdfunding--c1c35a3e,Little Sun,https://www.crunchbase.com/organization/little-sun,Product Crowdfunding,"Berlin, Berlin, Germany, Europe",265448,EUR,297034,2015-10-05,,,,,No,"Little Sun provide clean, solar-powered Little Sun light to as many people in the world as we can.","Clean Energy, Renewable Energy, Solar",,http://www.littlesun.com/,,265448,EUR,297034,,1,,,,,"433,330"
Seed Round - seeusoon.io,https://www.crunchbase.com/funding_round/seeusoon-seed--eb9553c7,seeusoon.io,https://www.crunchbase.com/organization/seeusoon,Seed,"Berlin, Berlin, Germany, Europe",15000,EUR,16736,2015-07-11,Seed,,,,Yes,seeusoon.io is a free trip planner that provides combos of flights and short term rental accommodations to its users.,"Tourism, Travel",,http://www.seeusoon.io,Less than $1M,65000,EUR,72865,Seed,2,,"Startupbootcamp, Startupbootcamp Smart Transportation & Energy Berlin",2,,"433,557"
Seed Round - Sennder,https://www.crunchbase.com/funding_round/sennder-seed--9b7a19e8,Sennder,https://www.crunchbase.com/organization/sennder,Seed,"Berlin, Berlin, Germany, Europe",,,,2015-08-01,Seed,,,,Yes,Sennder is a digital freight-forwarding company that specializes in connecting shippers with carriers for full truckload (FTL) services.,"Freight Service, Industrial Automation, Logistics, Shipping, Supply Chain Management",,https://www.sennder.com,$100M to $500M,340000000,USD,340000000,Late Stage Venture,8,,Neil Bearden,1,,"405,210"
Seed Round - OneShore Energy,https://www.crunchbase.com/funding_round/oneshore-energy-gmbh-seed--c5058cb2,OneShore Energy,https://www.crunchbase.com/organization/oneshore-energy-gmbh,Seed,"Berlin, Berlin, Germany, Europe",,,,2015-01-27,Seed,,,,Yes,"OneShore Energy stands for efficient, cost-optimized combination of solar and diesel systems to provide power generation in off-grid areas","Energy, Solar",,http://www.oneshore.com/,,,,,M&A,3,,HTGF | High-Tech Gruenderfonds,1,,"405,403"
Seed Round - Shipwise,https://www.crunchbase.com/funding_round/shipwise-seed--0a74d30e,Shipwise,https://www.crunchbase.com/organization/shipwise,Seed,"Berlin, Berlin, Germany, Europe",15000,EUR,16736,2015-07-11,Seed,,,,Yes,Shipwise takes the pain out of booking freight shipments and makes it as easy as booking a trip.,"Logistics, Software, Supply Chain Management, Transportation",,http://shipwise.co/,Less than $1M,15000,EUR,16736,Seed,1,,"Startupbootcamp, Startupbootcamp Smart Transportation & Energy Berlin",2,,"349,488"
Seed Round - Pedanios,https://www.crunchbase.com/funding_round/pedanios-seed--e53d661c,Pedanios,https://www.crunchbase.com/organization/pedanios,Seed,"Berlin, Berlin, Germany, Europe",,,,2015-12-11,Seed,,,,Yes,Pedanios GmbH distributes pharmaceutical products. ,"Cannabis, Pharmaceutical",,http://www.pedanios.de/,,,,,M&A,1,Think.Health,Think.Health,1,,"424,992"
Debt Financing - Spotcap,https://www.crunchbase.com/funding_round/spotcap-debt-financing--3a0485b0,Spotcap,https://www.crunchbase.com/organization/spotcap,Debt Financing,"Berlin, Berlin, Germany, Europe",5000000,EUR,5478323,2015-03-23,,,,,No,"Spotcap empowers SMEs with tailored finance, allowing them to focus on their business.","Finance, Financial Services, FinTech, Lending, Small and Medium Businesses",,https://www.spotcap.com,$10M to $50M,112910763,USD,112910763,,6,,Kreos Capital,1,,"535,140"
Seed Round - Loopline Systems,https://www.crunchbase.com/funding_round/loopline-systems-seed--552ac91f,Loopline Systems,https://www.crunchbase.com/organization/loopline-systems,Seed,"Berlin, Berlin, Germany, Europe",,,,2015-10-14,Seed,,,,Yes,"Loopline Systems is a company with focus on enabling a data-driven, potential-oriented approach to Human Resources based in Berlin, Germany.","Analytics, Employee Benefits, Human Resources, Information Services, Information Technology, Internet, Skill Assessment, Software",,http://www.loopline-systems.com/,,,,,,4,,"HTGF | High-Tech Gruenderfonds, IBB Ventures, Martina Weiner, Paul Schwarzenholz, Project A Ventures, Ryan Hood, Saarbruecker 21",7,,"438,875"
Series B - P & T,https://www.crunchbase.com/funding_round/p-t-series-b--1770434a,P & T,https://www.crunchbase.com/organization/p-t,Series B,"Berlin, Berlin, Germany, Europe",,,,2015-08-31,Early Stage Venture,,,,Yes,P & T is a specialty tea company founded in Berlin.,"Food Processing, Retail",,https://www.paperandtea.com/,$1M to $10M,,,,Early Stage Venture,3,,"Business Angels Club Berlin-Brandenburg e.V., HOWZAT Partners, IBB Ventures",3,,"537,527"
Seed Round - Valsight,https://www.crunchbase.com/funding_round/valsight-seed--7cf9a6db,Valsight,https://www.crunchbase.com/organization/valsight,Seed,"Berlin, Berlin, Germany, Europe",,,,2015-02-02,Seed,,,,Yes,"Valsight enables companies to make better, faster and more transparent management decisions.","Analytics, Information Services, Information Technology, Internet, Software",,http://www.valsight.com/,Less than $1M,,,,Seed,2,,Hasso Plattner Ventures,1,1,"418,429"
Seed Round - TraceWave GmbH,https://www.crunchbase.com/funding_round/tracewave-gmbh-seed--c6cb73de,TraceWave GmbH,https://www.crunchbase.com/organization/tracewave-gmbh,Seed,"Berlin, Berlin, Germany, Europe",102200,USD,102200,2015-02-02,Seed,,,,Yes,Fabless semiconductor company for indoor-GPS and track&trace applications,"Electronics, Indoor Positioning, Information Technology, Internet of Things, Manufacturing, Wireless",,http://www.tracewave.com,Less than $1M,413400,USD,413400,Seed,3,,,,,"446,786"
Non Equity Assistance - Skoove,https://www.crunchbase.com/funding_round/skoove-non-equity-assistance--d52ee06f,Skoove,https://www.crunchbase.com/organization/skoove,Non-equity Assistance,"Berlin, Berlin, Germany, Europe",,,,2015-06-17,,,,,No,Skoove is a platform to learn the art of playing piano.,"E-Learning, Internet, Music, Music Education, Online Portals",,http://skoove.com,$1M to $10M,4200000,EUR,4654939,,6,,Microsoft Accelerator Berlin,1,,"446,856"
Seed Round - European IT Consultancy EITCO GmbH,https://www.crunchbase.com/funding_round/eitco-seed--c6375bcf,European IT Consultancy EITCO GmbH,https://www.crunchbase.com/organization/eitco,Seed,"Berlin, Berlin, Germany, Europe",,,,2015-07-24,Seed,,,,Yes,Eitco is a full-service provider for IT-supported process optimization.,"Consulting, Information Services, Information Technology, IT Management, Software",,https://www.eitco.de/,,,,,Seed,1,FInish Accelerator,FInish Accelerator,1,,"621,242"
Venture Round - Barzahlen,https://www.crunchbase.com/funding_round/barzahlen-series-unknown--4522e303,Barzahlen,https://www.crunchbase.com/organization/barzahlen,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",,,,2015-06-18,,,,,Yes,Barzahlen is a bank-independent payment infrastructure.,"Financial Services, Payments, Software",,https://www.barzahlen.de,$1M to $10M,5368000,EUR,5771869,,4,,Rewe Group,1,,"621,848"
Convertible Note - mealy,https://www.crunchbase.com/funding_round/mealy-convertible-note--f06b8695,mealy,https://www.crunchbase.com/organization/mealy,Convertible Note,"Berlin, Berlin, Germany, Europe",,,,2015-10-01,,,,,No,"Mealy is an app that surfaces healthy, quick meals.","Cooking, Food and Beverage, Mobile Apps",,https://www.mealy-app.com/,$10M to $50M,,,,,1,,Project Flying Elephant,1,,"622,665"
Seed Round - TimeRiftTours,https://www.crunchbase.com/funding_round/timerifttours-seed--8d2b09e9,TimeRiftTours,https://www.crunchbase.com/organization/timerifttours,Seed,"Berlin, Berlin, Germany, Europe",,,,2015-01-01,Seed,,,,Yes,TimeRiftTours bring history back to life with stunning guided tours in 360º VR at historical tourist sites.,"Hospitality, Software, Virtual Reality",,http://timerifttours.com/,,,,,Seed,1,,Hardware.co,1,,"623,357"
Seed Round - Hungr GmbH,https://www.crunchbase.com/funding_round/hungr-gmbh-seed--ff0031ec,Hungr GmbH,https://www.crunchbase.com/organization/hungr-gmbh,Seed,"Berlin, Berlin, Germany, Europe",500000,EUR,563709,2015-06-09,Seed,,,,Yes,We go the extra mile to provide hungry consumers with tasty food to their home on time.,"E-Commerce, Internet",,https://hungr.mystrikingly.com,$1M to $10M,500000,EUR,563709,Seed,1,,,,,"626,351"
Pre Seed Round - INSENIO,https://www.crunchbase.com/funding_round/insenio-gmbh-pre-seed--6444d576,INSENIO,https://www.crunchbase.com/organization/insenio-gmbh,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2015-12-07,Seed,,,,Yes,INSENIO GmbH provides high burden of self-esteem and often leads to uncertainty in dealing with other people.,"Health Care, Wellness",,https://www.insenio.de,$1M to $10M,,,,Early Stage Venture,3,,JALE Beteiligungs GmbH,1,,"626,815"
Seed Round - emmy,https://www.crunchbase.com/funding_round/emmy-sharing-seed--28409e0a,emmy,https://www.crunchbase.com/organization/emmy-sharing,Seed,"Berlin, Berlin, Germany, Europe",,,,2015-06-30,Seed,,,,Yes,emmy offers free floating electric moped sharing.,"Apps, Last Mile Transportation, Transportation, Travel",,http://www.emmy-sharing.de/,$1M to $10M,25000,USD,25000,M&A,5,,IBB Ventures,1,,"458,444"
Series A - CrossLend,https://www.crunchbase.com/funding_round/crosslend-series-a--9f40150a,CrossLend,https://www.crunchbase.com/organization/crosslend,Series A,"Berlin, Berlin, Germany, Europe",,,,2015-04-01,Early Stage Venture,,,,Yes,CrossLend designs a cross-border marketplace lending platform that makes pan-European investments possible via a single platform.,"Commercial Lending, Credit, Finance, Financial Services, FinTech, Marketplace",,http://www.crosslend.com/,$10M to $50M,49000000,EUR,55027507,Early Stage Venture,7,Lakestar,Lakestar,1,,"459,017"
Seed Round - Move24,https://www.crunchbase.com/funding_round/movago-seed--da94c7db,Move24,https://www.crunchbase.com/organization/movago,Seed,"Berlin, Berlin, Germany, Europe",2600000,EUR,2916322,2015-08-31,Seed,,,,Yes,Move24 is a tech driven professional moving platform that provides moving and relocation services.,"Logistics, Supply Chain Management, Transportation",,http://www.move24.com/,$50M to $100M,40600000,EUR,44627416,M&A,6,,"Cherry Ventures, Christian Bertermann, Christopher Muhr, HV Capital, Philipp Magin, Piton Capital, Ronny Lange, Sebastian Moser",8,2,"629,805"
Series B - Cubitabo AG,https://www.crunchbase.com/funding_round/bettenriese-series-b--428e7081,Cubitabo AG,https://www.crunchbase.com/organization/bettenriese,Series B,"Berlin, Berlin, Germany, Europe",,,,2015-08-01,Early Stage Venture,,,,Yes,It engages in online retail of mattresses in Germany.,"Business Development, E-Commerce, Internet, Online Portals, Retail",,https://www.bettenriese.de/,$1M to $10M,,,,,4,Heliad AG,"Astutia Ventures, Heliad AG",2,,"459,802"
Seed Round - Priori Data,https://www.crunchbase.com/funding_round/priori-data-seed--a91f5cde,Priori Data,https://www.crunchbase.com/organization/priori-data,Seed,"Berlin, Berlin, Germany, Europe",,,,2015-09-30,Seed,,,,Yes,Priori Data is an app store intelligence tool for mobile startups that needed to outperform competitions.,"Analytics, Big Data, Mobile",,https://www.prioridata.com/,,,,,M&A,3,,Saarbruecker 21,1,,"635,635"
Seed Round - Service Partner ONE,https://www.crunchbase.com/funding_round/service-partner-one-seed--6ef5da85,Service Partner ONE,https://www.crunchbase.com/organization/service-partner-one,Seed,"Berlin, Berlin, Germany, Europe",,,,2015-05-05,Seed,,,,Yes,SP ONE is revolutionizing the facility service market using the SP ONE proprietary technology platform.,"Apps, Facility Management, Service Industry, Software",,https://one-ifm.com,$1M to $10M,,,,M&A,4,,"German Startups Group, Rheingau Founders",2,,"636,591"
Post-IPO Equity - MagForce NT GmbH,https://www.crunchbase.com/funding_round/magforce-post-ipo-equity--9da3e9cc,MagForce NT GmbH,https://www.crunchbase.com/organization/magforce,Post-IPO Equity,"Berlin, Berlin, Germany, Europe",,,,2015-01-01,,,,,Yes,"MagForce NT GmbH, a medical device company, operates in the field of nanotechnology-based cancer treatment in Germany","Health Care, Medical Device, Nanotechnology, Oncology",,https://www.magforce.com/,$1M to $10M,24164015,USD,24164015,IPO,4,Heliad AG,Heliad AG,1,,"636,820"
Seed Round - Civocracy,https://www.crunchbase.com/funding_round/civocracy-seed--222d91cd,Civocracy,https://www.crunchbase.com/organization/civocracy,Seed,"Berlin, Berlin, Germany, Europe",,,,2015-04-04,Seed,,,,Yes,"Civocracy offers a subscription-based solution to local governments, companies, and organizations.","CivicTech, Communities, Government, GovTech, Information Technology, Politics",,http://www.civocracy.com,,,,,Seed,5,,"Startupbootcamp, Startupbootcamp Smart City & IoT Amsterdam",2,,"637,462"
Seed Round - DemoUp,https://www.crunchbase.com/funding_round/demoup-seed--fdc7bcc4,DemoUp,https://www.crunchbase.com/organization/demoup,Seed,"Berlin, Berlin, Germany, Europe",,,,2015-02-12,Seed,,,,Yes,DemoUp is a vidoe platform that allows shops to automatically integrate thousands of product videos from leading brands.,"Brand Marketing, Content Delivery Network, E-Commerce Platforms, Video",,http://www.demoup.com,$1M to $10M,,,,Seed,3,,German Startups Group,1,,"639,675"
Angel Round - HelloDisplay,https://www.crunchbase.com/funding_round/hellodisplay-angel--084dfab3,HelloDisplay,https://www.crunchbase.com/organization/hellodisplay,Angel,"Berlin, Berlin, Germany, Europe",,,,2015-02-01,Seed,,,,Yes,HelloDisplay is an international e-commerce website for event technology.,E-Commerce,,http://www.hellodisplay.de,$1M to $10M,,,,Seed,1,,,,,"639,733"
Seed Round - massagio GmbH,https://www.crunchbase.com/funding_round/massagio-gmbh-seed--c24fb90c,massagio GmbH,https://www.crunchbase.com/organization/massagio-gmbh,Seed,"Berlin, Berlin, Germany, Europe",,,,2015-03-16,Seed,,,,Yes,"massagio GmbH is a first-class, Germany-wide online service for mobile massage.",Health Care,,http://www.massagio.de/,,,,,Seed,1,,Axel Springer Plug and Play Accelerator,1,,"641,829"
Venture Round - Pockethernet,https://www.crunchbase.com/funding_round/pockethernet-series-unknown--cb5b51ca,Pockethernet,https://www.crunchbase.com/organization/pockethernet,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",,,,2015-01-01,,,,,Yes,The swiss army knife of network administrators We are developing a smartphone connected Ethernet analyzer for IT network administrators to,"Network Security, Office Administration, Web Hosting",,http://pockethernet.com,Less than $1M,78696,USD,78696,,2,,Hardware.co,1,,"641,881"
Series E - Foodpanda,https://www.crunchbase.com/funding_round/foodpanda-series-e--e1bd9d09,Foodpanda,https://www.crunchbase.com/organization/foodpanda,Series E,"Berlin, Berlin, Germany, Europe",110000000,USD,110000000,2015-03-12,Late Stage Venture,,,,Yes,foodpanda is a online food delivery marketplace that enables users to place orders at local restaurants via its website or mobile app.,"Delivery, E-Commerce, Food Delivery, Marketplace",,https://www.foodpanda.com,$500M to $1B,749450000,USD,749450000,M&A,7,Rocket Internet,Rocket Internet,1,,"470,412"
Seed Round - Minodes,https://www.crunchbase.com/funding_round/minodes-seed--92cbe82d,Minodes,https://www.crunchbase.com/organization/minodes,Seed,"Berlin, Berlin, Germany, Europe",1200000,EUR,1362331,2015-06-19,Seed,,,,Yes,Minodes offers a unique platform of consumer analytics and marketing services.,"Analytics, Big Data, Internet of Things, Retail, SaaS",,http://www.minodes.com/,$1M to $10M,7550000,EUR,8836066,M&A,4,,"Berlin Technologie Holding, KfW, Project A Ventures",3,,"642,823"
Series A - eWings.com,https://www.crunchbase.com/funding_round/ewings-com-series-a--f5bda087,eWings.com,https://www.crunchbase.com/organization/ewings-com,Series A,"Berlin, Berlin, Germany, Europe",1100000,EUR,1247497,2015-06-22,Early Stage Venture,,,,Yes,eWings.com is a SaaS-based platform for booking and managing flights.,"SaaS, Search Engine, Travel",,http://www.ewings.com,$1M to $10M,1100000,EUR,1247497,M&A,2,HTGF | High-Tech Gruenderfonds,"FSF Beteiligungs, HTGF | High-Tech Gruenderfonds, Kima Ventures",3,,"428,728"
Seed Round - Coreon,https://www.crunchbase.com/funding_round/coreon-seed--0b90511a,Coreon,https://www.crunchbase.com/organization/coreon,Seed,"Berlin, Berlin, Germany, Europe",,,,2015-01-01,Seed,,,,Yes,"Coreon is a knowledge system that enables humans to model, manage, and visualize knowledge in data streams and objects.","Internet of Things, SaaS, Software",,https://www.coreon.com/,Less than $1M,,,,Seed,1,,Western Technology Investment,1,,"470,647"
Non Equity Assistance - Ascribe,https://www.crunchbase.com/funding_round/ascribe-2-non-equity-assistance--45db2e07,Ascribe,https://www.crunchbase.com/organization/ascribe-2,Non-equity Assistance,"Berlin, Berlin, Germany, Europe",,,,2015-09-29,,,,,No,Ascribe is working to help usher art into the digital age with blockchain-based authentication for digital projects.,"Art, Big Data, Bitcoin, Blockchain, Intellectual Property, Internet, Marketplace",,https://www.ascribe.io,$1M to $10M,2000000,USD,2000000,Seed,2,,VentureOut,1,,"470,950"
Seed Round - EDITION F GmbH,https://www.crunchbase.com/funding_round/edition-f-seed--76d6ac2b,EDITION F GmbH,https://www.crunchbase.com/organization/edition-f,Seed,"Berlin, Berlin, Germany, Europe",,,,2015-01-01,Seed,,,,Yes,The digital home for business women.,"Business Intelligence, Digital Entertainment, Social Media",,http://www.editionf.com,$1M to $10M,1265000,EUR,1441367,M&A,5,YoungBrains,YoungBrains,1,,"471,168"
Seed Round - Roomatic,https://www.crunchbase.com/funding_round/roomatic-seed--d71b609d,Roomatic,https://www.crunchbase.com/organization/roomatic,Seed,"Berlin, Berlin, Germany, Europe",,,,2015-10-13,Seed,,,,Yes,Roomatic allows hotel guests to communicate their needs with their smartphone.,Hotel,,http://www.roomatic.net/en,Less than $1M,,,,Seed,1,,"LeadX Capital Partners, METRO Xcel, R/GA Ventures, Techstars",4,,"471,658"
Series D - Mister Spex,https://www.crunchbase.com/funding_round/mister-spex-series-d--a47dee93,Mister Spex,https://www.crunchbase.com/organization/mister-spex,Series D,"Berlin, Berlin, Germany, Europe",40000000,USD,40000000,2015-01-08,Late Stage Venture,,,,Yes,Mister Spex is an online store that sells various brands of glasses and contact lenses.,"E-Commerce, Eyewear, Internet, Retail, Shopping",,http://misterspex.de,$100M to $500M,158009427,USD,158009427,IPO,11,Goldman Sachs,"DN Capital, Goldman Sachs, GS Growth, Scottish Equity Partners, XAnge",5,3,"647,871"
Seed Round - Cashboard,https://www.crunchbase.com/funding_round/cashboard-2-seed--231d76da,Cashboard,https://www.crunchbase.com/organization/cashboard-2,Seed,"Berlin, Berlin, Germany, Europe",2000000,USD,2000000,2015-08-19,Seed,,,,Yes,Cashboard allows retail investors to invest in a personal tailored and scientifically diversified portfolio.,"Finance, Financial Services, Impact Investing, Personal Finance, Wealth Management",,http://www.cashboard.de,$1M to $10M,5163389,USD,5163389,Early Stage Venture,3,"Earlybird Venture Capital, redalpine","500 Global, Earlybird Venture Capital, Heilemann Ventures, MAKERS, redalpine, SevenVentures",6,1,"648,475"
Series B - Meetrics,https://www.crunchbase.com/funding_round/meetrics-series-b--2268673e,Meetrics,https://www.crunchbase.com/organization/meetrics,Series B,"Berlin, Berlin, Germany, Europe",,,,2015-02-13,Early Stage Venture,,,,Yes,"Meetrics is a company for technical solutions, which increase media quality and the effectiveness of digital branding campaigns.","Advertising, Digital Marketing, Marketing, Software",,https://www.meetrics.com/,$1M to $10M,1300000,USD,1300000,M&A,3,NWZ Digital,"IBB Ventures, NWZ Digital, Yabeo",3,,"474,486"
Convertible Note - 12K Research,https://www.crunchbase.com/funding_round/12k-research-convertible-note--169a2585,12K Research,https://www.crunchbase.com/organization/12k-research,Convertible Note,"Berlin, Berlin, Germany, Europe",,,,2015-10-02,,,,,No,A tech-driven research company. We combine smart algorithms with a deep understanding of the tech landscape to help companies stay ahead.,"Artificial Intelligence (AI), Data Mining, Enterprise Software, Innovation Management, Software",,https://12k.co/,Less than $1M,,,,M&A,1,,Project Flying Elephant,1,,"650,908"
Seed Round - Muun,https://www.crunchbase.com/funding_round/muun-seed--0ab4ea0f,Muun,https://www.crunchbase.com/organization/muun,Seed,"Berlin, Berlin, Germany, Europe",,,,2015-01-01,Seed,,,,Yes,Muun developed sleep products that you can adjust to your individual needs.,Health Care,,http://muun.co/,$1M to $10M,,,,Seed,1,Monkfish Equity,Monkfish Equity,1,,"654,558"
Seed Round - ZALVUS,https://www.crunchbase.com/funding_round/zalvus-seed--30bb20dd,ZALVUS,https://www.crunchbase.com/organization/zalvus,Seed,"Berlin, Berlin, Germany, Europe",68000,USD,68000,2015-07-01,Seed,,,,Yes,ZALVUS is a digital recruitment service that lets candidates apply for a job with just one-click.,"Marketing, Mobile, Recruiting",,http://zalvus.com,Less than $1M,68000,USD,68000,,2,,,,,"480,840"
