url,username,followers,connections,degree_1,degree_1_university,degree_2,degree_2_university,error
https://www.linkedin.com/in/allisondring,allisondring,3014,2571,"Master of Architecture (M.Arch.), Architectural Design","Bartlett School of Architecture, UCL","Bachelor of Architecture (B.Arch.), Architecture",The University of Arizona,
https://www.linkedin.com/in/allisondring,allisondring,3014,2571,"Master of Architecture (M.Arch.), Architectural Design","Bartlett School of Architecture, UCL","Bachelor of Architecture (B.Arch.), Architecture",The University of Arizona,
https://www.linkedin.com/in/zalewskakasia/?locale=en_US,zalewskakasia,4024,3922,"Master's degree, Political Science",Uniwersytet im. Adama Mickiewicza w Poznaniu,,,
https://www.linkedin.com/in/lucaongaro/,lucaongaro,798,734,"MSc, Economics and Management of Innovation and Technology",Università Bocconi,"Exchange Program, Business",The Ohio State University Fisher College of Business,
https://www.linkedin.com/in/mpuetz,mpuetz,1711,1526,,Gymnasium Zum Altenforst Troisdorf,,,
https://www.linkedin.com/in/jskolimowska,jskolimowska,115,117,Master of Business Administration (MBA),University of Leeds,,,
https://www.linkedin.com/in/gunnar-wehr-03675873,gunnar-wehr-03675873,3110,3181,"Bachelor (FH), Wirtschaftskommunikation",Hochschule für Technik und Wirtschaft Berlin,"Bachelor of Education - BEd, Español para extranjeros",Universidad Jorge Tadeo Lozano,
https://www.linkedin.com/in/hugocandeias,hugocandeias,1792,1816,Marketing,Universidade de Aveiro,,,
https://www.linkedin.com/in/davidpflugpeil,davidpflugpeil,1523,1364,"Bachelor’s Degree, Economics and Business Administration",Goethe-Universität Frankfurt,,,
https://www.linkedin.com/in/magnuslanganke,magnuslanganke,1222,1026,Informatik,Universität Kassel,,,
https://www.linkedin.com/in/patrickhaede,patrickhaede,10301,7142,"Student, Economics",Massachusetts Institute of Technology,,Harvard University,
https://www.linkedin.com/in/sebastianhaede,sebastianhaede,3266,3057,Computer Science,Technische Universität Berlin,"Pre-College Studies in Mathematics, Mathematik",Universität Kassel,
https://www.linkedin.com/in/tobi-schnorpfeil-ab95178a/,,,,,,,,Failed after proxy rotation
https://www.linkedin.com/in/marcelprothmann/,marcelprothmann,2404,2083,,,,,
https://www.linkedin.com/in/christian-kl%C3%B6tzer-34986a87,christian-kl%C3%B6tzer-34986a87,1142,1103,"Master of Engineering - MEng, Media Management","HTWK Leipzig - Hochschule für Technik, Wirtschaft und Kultur Leipzig","Bachelor of Arts - BA, Applied Media & Communication Science",Technische Universität Ilmenau,
https://www.linkedin.com/in/jonas-baum-a55b9ba7,jonas-baum-a55b9ba7,3208,2857,"Double Degree, Grade Master, GER-FR, Master International Management",INSEEC Grande Ecole,"Double Degree, M.A,  GER-FR, Master International Management",SRH Berlin University of Applied Sciences,
https://www.linkedin.com/in/aaron-wagener-0424821,aaron-wagener-0424821,2921,2858,"Master of Business, International Business",QUT (Queensland University of Technology),,,
https://www.linkedin.com/in/piotr-swiatek-brzezinski,piotr-swiatek-brzezinski,550,525,"Master of Science, Electronics and Telecommunication",The West Pomeranian University of Technology,,,
http://www.linkedin.com/in/anthonyhsiao,anthonyhsiao,3847,3723,"MEng, Electrical & Electronic Engineering",Imperial College London,"MEng, Neuroinformatics",ETH Zürich,
http://www.linkedin.com/in/yannlegouic,yannlegouic,2512,2486,International Bachelor in Business and Administration,KEDGE Business School,"Double degree in International Business, Business Administration and Management, General",Université du Québec en Outaouais,
https://www.linkedin.com/in/hanno-heintzenberg-65aa25bb,hanno-heintzenberg-65aa25bb,1588,1435,"Master of Arts - MA, Finance",Universität St.Gallen (HSG),"Bachelor of Science - BS, Business & Economics",Maastricht University School of Business and Economics,
https://www.linkedin.com/in/lukas-pieczonka-5289361a,lukas-pieczonka-5289361a,2485,2310,"M.A. HSG, Accounting & Finance",Universität St.Gallen (HSG),"MBA Exchange, Accounting & Finance",Indiana University - Kelley School of Business,
https://www.linkedin.com/in/mai-goth-olesen-495603108/,mai-goth-olesen-495603108,849,843,"Master's degree, Environmental Engineering Technology/Environmental Technology",DTU - Technical University of Denmark,"Bachelor's degree, Environmental Science",DTU - Technical University of Denmark,
https://www.linkedin.com/in/florianfeigenbutz,florianfeigenbutz,969,873,"Master of Science - MS, Computer Science",Technische Universität Berlin,"Bachelor of Science - BS, Computer Science (Study Abroad Term)",University of Technology Sydney,
https://www.linkedin.com/in/jennyboldt,jennyboldt,3072,2857,"Bachelor of Science (B.Sc.), Industrial Engineering",Technische Universität Berlin,,,
https://www.linkedin.com/in/timothy-strehlow-8093738,timothy-strehlow-8093738,1045,1038,"BSB, Accounting",University of Minnesota - Carlson School of Management,"BSB, Entrepreneurial Management",University of Minnesota - Carlson School of Management,
https://www.linkedin.com/in/jdoepfert/,jdoepfert,1054,1067,"Nanodegree, Artificial Intelligence",Udacity,Music Information Retrieval,Technische Universität Berlin,
https://www.linkedin.com/in/berk-yilmaz-09252338,berk-yilmaz-09252338,2513,2340,"3, Industrial Engineering & Business Administration",Koç Üniversitesi,"3.7/4.0, Entrepreneurship and Global Leadership",The London School of Economics and Political Science (LSE),
https://www.linkedin.com/in/shishirsinghee,shishirsinghee,2061,2091,Master of Business Administration (MBA),INSEAD,"Bachelor’s Degree, Finance",Texas McCombs School of Business,
https://www.linkedin.com/in/johannes-roggendorf-b2a75443/,johannes-roggendorf-b2a75443,3501,3287,"Master of Science, Finance, Marketing, Management",ESCP Business School,"Bachelor of Science, Finance, Marketing",Universität Münster,
https://www.linkedin.com/in/timo-fischer-0b966311,timo-fischer-0b966311,4093,4066,"Dr. rer.pol., technology and innovation management",Technische Universität München,Visiting Scholar,University of Melbourne,
https://www.linkedin.com/in/nicksonnenberg/,nicksonnenberg,10676,9189,"MFE, Financial Engineering","University of California, Berkeley, Haas School of Business","Bachelor of Science - BS, Financial Mathematics and Statistics",UC Santa Barbara,
https://www.linkedin.com/in/andyr0id,andyr0id,1141,1075,"Doctor of Philosophy (Ph.D.), Computer Science and Music","City, University of London","Master of Science (MSc), Creative Systems",University of Sussex,
https://www.linkedin.com/in/valeriovelardo,valeriovelardo,12931,7686,The Enterprise Team Events,Towards a Music Systems Theory - Phd thesis,,The University of Huddersfield,
https://www.linkedin.com/in/sebastian-herberger-07b51b33/,sebastian-herberger-07b51b33,1960,1952,"MD, Medicine",Humboldt-Universität zu Berlin,"Research Fellow, Radio-Pathology ",Harvard University,
https://www.linkedin.com/in/laurejoumier,laurejoumier,1066,1039,"BSc.(Hons) Management, Marketing and Operations Management",University of Warwick - Warwick Business School,"Summer Session, Department of Design Media Arts",UCLA,
https://www.linkedin.com/in/lukasklement,lukasklement,662,637,"Bachelor of Science (B.Sc.), Management",University of Warwick - Warwick Business School,"Summer School, Systems Thinking, Judgement and Decision Making",Harvard Extension School,
https://www.linkedin.com/in/adrianlocher,adrianlocher,18089,11799,"Bachelor of Arts (B.A.), Business Administration and Management, Entrepreneurship, Economics, Legal,",Universität St.Gallen (HSG),CS221: Artificial Intelligence: Principles and Techniques,Stanford University,
https://www.linkedin.com/in/rasmusrothe,rasmusrothe,24104,19385,"Doctor of Philosophy (PhD), Computer Science",ETH Zürich,"Master of Engineering (MEng), Information Engineering",Princeton University,
https://www.linkedin.com/in/nicole-buettner/,nicole-buettner,22134,16433,"Visiting Researcher, Economics",Stanford University,Economics,Stockholm School of Economics,
https://www.linkedin.com/in/kai-philipp-winselmann-08555a150,kai-philipp-winselmann-08555a150,649,655,"Promotion / Ph.D., Finance",WHU – Otto Beisheim School of Management,"Master of Science - MSc, Business Administration",WHU – Otto Beisheim School of Management,
https://www.linkedin.com/in/lisa-meissner-6006b2100,lisa-meissner-6006b2100,4703,4487,"Bachelor of Science - BS, Business Administration",Universität zu Köln,"Summer School, Business Administration",New York University,
https://www.linkedin.com/in/franka-birke-dr-5a041814,franka-birke-dr-5a041814,2750,2599,"Dipl.-Kffr., Internationales Management, Entrepreneurship",Humboldt-Universität zu Berlin,,,
https://www.linkedin.com/in/christian-kahl-130bb58b,christian-kahl-130bb58b,1428,1411,"Master's degree, Brand Development","Goldsmiths, University of London","Bachelor's degree, Political Science and Public Law",Universität Mannheim,
https://www.linkedin.com/in/bartholomae,bartholomae,3397,3314,"Diplom, Mathematics",Julius-Maximilians-Universität Würzburg,"Master of Science with honors, Physics",Julius-Maximilians-Universität Würzburg,
https://www.linkedin.com/in/elizabeth-teutenberg-969b10aa,elizabeth-teutenberg-969b10aa,289,280,"Bachelor of Applied Science (B.A.Sc.), Betriebswirtschaft",FH Brandenburg,,,
https://www.linkedin.com/in/gandolffinke,gandolffinke,5088,3933,"PhD, Logistics, Operations and Supply Chain Management",ETH Zürich,,Massachusetts Institute of Technology,
https://www.linkedin.com/in/jansimonraue,jansimonraue,1336,1293,"PhD, Wirtschaftsingenieurwesen/Industrial Engineering",Technische Universität Berlin,"Diploma, Wirtschaftsingenieurwesen/Industrial Engineering",Karlsruher Institut für Technologie (KIT),
https://www.linkedin.com/in/alexander-eitner/,alexander-eitner,6214,5980,Bankkaufmann ,Oberstufenzentrum Banken und Versicherungen Berlin-Tiergarten,,,
https://www.linkedin.com/in/florian-haus/,,,,,,,,Failed after proxy rotation
https://www.linkedin.com/in/timo-n%C3%BChrich-777967ab/,timo-n%C3%BChrich-777967ab,1181,1097,"Executive MBA, General Mangement",Universität St.Gallen (HSG),"Executive MBA, General Management",ETH Zürich,
https://www.linkedin.com/in/eddie-rietz/,eddie-rietz,1522,819,"Bachelor of Arts - BA, New Media ","Merz Akademie, Hochschule für Gestaltung, Kunst und Medien, Stuttgart, staatlich anerkannt",,,
https://www.linkedin.com/in/weberlinda/,weberlinda,1711,1007,"Master of Arts (M.A.), International Cognitive Visualization","California State University, Chico",International Cognitive Visualization,"Universität Koblenz-Landau, Campus Landau",
https://www.linkedin.com/in/ellacullen/,ellacullen,6561,6328,"CEMS Masters in International Management, Exchange",Copenhagen Business School,CEMS Masters in International Management,Universidade Nova de Lisboa,
https://www.linkedin.com/in/klederson/,klederson,7264,7079,"Bachelor's degree, Social Sciences",Universidade Federal de Santa Catarina,"Bachelor's degree, Electrical and Electronics Engineering",Universidade Estadual de Campinas,
https://www.linkedin.com/in/carolin-wend/,carolin-wend,3084,2365,"Master of Arts (M.A.), Marketing/Marketing Management, General",Eberswalde University for Sustainable Development,Bachelor International Business,University of the West of England,
https://www.linkedin.com/in/nategeier/,nategeier,2297,1272,"BA, Journalism/ Creative Advertising",University of Oregon,,,
https://www.linkedin.com/in/zayarni/,zayarni,32829,22180,"Master of Science (M.Sc.), Computer Science",Hochschule Karlsruhe (HKA) / University of Applied Sciences,,,
https://www.linkedin.com/in/mo-moubarak-63047963,mo-moubarak-63047963,8063,8213,,,,,
https://www.linkedin.com/in/terence-hielscher-59492933,terence-hielscher-59492933,20672,20797,"Bachelor of Science (B.Sc.) International Business, International Business",Europa-Universität Viadrina Frankfurt (Oder),2009,Long Island University,
https://www.linkedin.com/in/arturgiedymin/,arturgiedymin,1676,1689,"Master's degree, Science management and marketing",Technische Universität Berlin,"Master's Degree, Electrical Engineering",Technische Universität Berlin,
https://www.linkedin.com/in/fhackenberger/,fhackenberger,429,425,"Master's degree, Computer Science",Technische Universität Graz,,,
https://www.linkedin.com/in/valentin-jahn/,valentin-jahn,2351,2132,"Diplom, Techniksoziologie &  Verkehrswesen",Technische Universität Berlin,,,
https://www.linkedin.com/in/valentin-jahn/,valentin-jahn,2351,2132,"Diplom, Techniksoziologie &  Verkehrswesen",Technische Universität Berlin,,,
https://www.linkedin.com/in/appughar,appughar,2491,2277,"Doctor of Philosophy (PhD), Computer Science","Indian Institute of Technology, Bombay","Visiting Scholar, Computer Vision",Monash University,
https://www.linkedin.com/in/druefenacht,druefenacht,478,457,"Doctor of Philosophy (Ph.D.), Electrical Engineering",UNSW,"Master, Communication Systems, specialization in \",EPFL,
https://www.linkedin.com/in/lena-charlotte-schiweck-70998a97/,lena-charlotte-schiweck-70998a97,945,923,"Bachelor of Arts (B.A.) in Music Business, / Businessmanagement, Marketing","Popakademie Baden-Württemberg, Bachelor of Arts (B.A.) in Music Business",Bachelor of Arts (B.A.) in Popular Music and Media,Universität Paderborn,
https://www.linkedin.com/in/chaitanya-dhumasker,chaitanya-dhumasker,1720,1660,"Master’s Degree, Manufacturing Engineering",Technische Universität Berlin,"Business Administration , Entrepreneurship/Entrepreneurial Studies",Climate-KIC master label programme,
https://www.linkedin.com/in/alexander-argyros-92a514b,alexander-argyros-92a514b,10618,9409,Master of Business Administration (MBA),INSEAD,"Bachelor of Science (B.Sc.), Dual Major in Civil Engineering and Economics",Tufts University,
https://www.linkedin.com/in/heinrich-liechtenstein-4023621,heinrich-liechtenstein-4023621,14441,14497,Doctor of Philosophy - PhD,IESE Business School,,Universität Wien,
https://www.linkedin.com/in/steffen-pauls-b21b0913/,steffen-pauls-b21b0913,36602,29494,"Master's Thesis, Business Administration and Management, General",Harvard University,Diploma,Universität Mannheim,
https://www.linkedin.com/in/ante-spittler-241654116/,ante-spittler-241654116,6868,6398,CEMS MIM Double Degree Master (Finance & International Management),Universität zu Köln,CEMS Master in Management,Fundação Getulio Vargas,
https://www.linkedin.com/in/antonrummel,antonrummel,14584,14479,"Bachelor of Applied Science (BASc), Finance, Marketing",WU (Wirtschaftsuniversität Wien),Finance,The London School of Economics and Political Science (LSE),
https://www.linkedin.com/in/ferdinand-micky-meyer-bb137ab3,ferdinand-micky-meyer-bb137ab3,2991,2858,"Master's degree, Maschinenbau",ETH Zürich,,,
https://www.linkedin.com/in/bknutzen,bknutzen,4454,3580,Business Administration/ Management,WHU – Otto Beisheim School of Management,,,
https://www.linkedin.com/in/chrismaslowski,chrismaslowski,2840,2801,"Business Administration and Management, General",WHU – Otto Beisheim School of Management,International Finance,Финансовый университет при правительстве Российской Федерации,
https://www.linkedin.com/in/dr-ing-till-naumann-47865544/,,,,,,,,Failed after proxy rotation
https://www.linkedin.com/in/marco-lawrenz-6a2568133,marco-lawrenz-6a2568133,4588,4175,"Bachelor of Arts - BA, Business Adminstration",Hochschule für Wirtschaft und Recht Berlin,"Bachelor's degree, Financial Accounting, M&A, European Entrepreneurship",Hanze,
https://www.linkedin.com/in/marvin-m%C3%BCller-aa402214b,marvin-m%C3%BCller-aa402214b,2038,2010,"Bachelor of Fine Arts, Marketing",Design Akademie Berlin,,,
https://www.linkedin.com/in/moritz-halfmeyer,moritz-halfmeyer,2596,2470,"Bachelor of Science (BSc), Economics",Technische Universität Berlin,,,
https://www.linkedin.com/in/christian-vater-3a212584,christian-vater-3a212584,1487,1359,International Business Administration and Strategic Management,Regent's University London,,Université Paris-Sorbonne,
https://www.linkedin.com/in/normann-broschk-649a7a46/,normann-broschk-649a7a46,335,315,Diplom Betriebswirt,Berufsakademie Berlin,,,
https://www.linkedin.com/in/marcusmschmitt,marcusmschmitt,998,1012,,,,,
https://www.linkedin.com/in/tanja-ludwig-4975a1b0,tanja-ludwig-4975a1b0,1961,1892,,,,,
https://www.linkedin.com/in/bjoernkraemer,,,,,,,,Failed after proxy rotation
https://www.linkedin.com/in/peter-kautz-71108258,peter-kautz-71108258,3615,4022,Master of Business Administration (MBA),INSEAD,,,
https://www.linkedin.com/in/jensbasenach/,jensbasenach,28048,28061,Wirtschaftswissenschaften,Friedrich-Schiller-Universität Jena,International Business Management,Heidelberg International Business Academy,
https://www.linkedin.com/in/felix-kuna-305937152,felix-kuna-305937152,1822,1770,Master of Business Administration - MBA,IESE Business School,,,
https://www.linkedin.com/in/jasper-b%C3%B6ckel-135435152/,jasper-b%C3%B6ckel-135435152,2893,2721,Master of Business Administration - MBA,Esade,International Baccalaureate,Worth School,
https://www.linkedin.com/in/franebandov,franebandov,1359,900,"Doctor of Philosophy - PhD, International Management",ESCP Business School,"Master of Business Administration - MBA, Business Administration and Management, General",ESCP Business School,
https://www.linkedin.com/in/nhilg/,nhilg,3079,2038,"Master of Science, Management",WHU – Otto Beisheim School of Management,"Business Administration and Management, General",The Hong Kong University of Science and Technology,
https://www.linkedin.com/in/tim-von-h%C3%B6rsten-682b673b,tim-von-h%C3%B6rsten-682b673b,1431,1409,"Bachelor of Science (B.Sc.), Business Studies, Accounting, Taxation, Management, Marketing",Freie Universität Berlin,"Master of Arts (M.A.), Process and Project Management",Hochschule für Wirtschaft und Recht Berlin,
https://www.linkedin.com/in/janoberhauser,janoberhauser,6592,3342,"2009, Audiovisuelle Medien",Hochschule der Medien Stuttgart,Assistant for Information and Communication Technology,"Scientific-Technical Academy Prof. Dr. Grübler, Isny",
https://www.linkedin.com/in/axumawitberhe,axumawitberhe,2017,1959,business administration,Humboldt-Universität zu Berlin,,,
https://www.linkedin.com/in/christianvollmann,christianvollmann,12517,5061,"Diplomkaufmann, Business Administration",WHU – Otto Beisheim School of Management,"MBA exchange, Business Administration",IAE - Instituto de Altos Estudios Empresariales - Universidad Austral,
https://www.linkedin.com/in/matthes-scheinhardt-3340496/,matthes-scheinhardt-3340496,1299,1273,,,,,
https://www.linkedin.com/in/mvollmann,mvollmann,4778,4444,"Executive Course, Profit and Purpose: Creating Shared Value",Harvard Business School Executive Education,"INSEAD Social Entrepreneurship Programme, Social Entrepreneurship",INSEAD,
https://www.linkedin.com/in/sven-tantau-b92486b8,sven-tantau-b92486b8,7,1,,,,,
https://www.linkedin.com/in/betterplace,,,,,,,,Failed after proxy rotation
https://www.linkedin.com/in/fabianhansmann,fabianhansmann,4630,4647,MBA,INSEAD,,,
https://www.linkedin.com/in/raik-r-boettcher-00857523/,raik-r-boettcher-00857523,923,911,Business Administation,Technische Universität Dresden,Business Administration,University of Bedfordshire,
https://www.linkedin.com/in/felix-assion-41043771/,felix-assion-41043771,1443,1436,"Master of Science - MS, Mathematik",Humboldt-Universität zu Berlin,"Master of Science (M.Sc.), Mathematik",Rheinische Friedrich-Wilhelms-Universität Bonn,
https://www.linkedin.com/in/florens-gressner/,,,,,,,,Failed after proxy rotation
https://www.linkedin.com/in/silver-kuusik-ba1655117/,silver-kuusik-ba1655117,468,466,"Master’s Degree, Computer Science",Fachhochschule Kiel,"Bachelor’s Degree, Computer Science",Estonian Information Technology College,
https://www.linkedin.com/in/markusdahlem,markusdahlem,3167,2589,"Diplom (Master’s Degree), Physics",Georg-August-Universität Göttingen,"Vordiplom (similar to Bachelor’s Degree), Physics",RWTH Aachen University,
https://www.linkedin.com/in/%F0%9F%92%89%E2%9C%85-martin-lysk-12bb99170,,,,,,,,Failed after proxy rotation
https://www.linkedin.com/in/simon-scholler-45481a40,simon-scholler-45481a40,554,534,Design Thinking,Hasso Plattner Institute,"MSc, Computational Neuroscience",Bernstein Center for Computational Neuroscience,
https://www.linkedin.com/in/jan-hugenroth/,jan-hugenroth,3940,2421,"Master of Business Administration (M.B.A.), Entrepreneurship",INSEAD,"Bachelor of Science (B.Sc.), Business Administration, Business Law",EBS Universität für Wirtschaft und Recht,
https://www.linkedin.com/in/oliverwelter,oliverwelter,713,620,"Diplom, Informatik, Nebenfach BWL",Humboldt Universität zu Berlin,,,
https://www.linkedin.com/in/tobias-seidl-10437,,,,,,,,Failed after proxy rotation
https://www.linkedin.com/in/catalinaturlea,catalinaturlea,2347,2196,"Master of Science (MSc), Mobile Computing",University of Applied Sciences Upper Austria,"Bachelor of Science (BSc), Computer Science",University Politehnica of Bucharest,
https://www.linkedin.com/in/ines-r%C3%A4th-8020b6172,,,,,,,,Failed after proxy rotation
https://www.linkedin.com/in/jonas-keil-32597110b,jonas-keil-32597110b,9536,8196,"Bachelor’s Degree, Business & Economics",Universität Hohenheim,"Master of Science (M.Sc.), Business Management",Julius-Maximilians-Universität Würzburg,
https://www.linkedin.com/in/davidgorgan/,davidgorgan,2721,2567,"BA, Business, Economics, Law",Universität St.Gallen (HSG),Data Science Summer School,Uniwersytet Ekonomiczny we Wrocławiu,
https://www.linkedin.com/in/roc%C3%ADo-acu%C3%B1a-hidalgo-941a2930/,roc%C3%ADo-acu%C3%B1a-hidalgo-941a2930,1564,1375,"Doctor of Philosophy - PhD, Human/Medical Genetics",Radboud University,"M.Sc., Molecular Mechanisms of Disease",Radboud University,
https://www.linkedin.com/in/eduardmetzger,eduardmetzger,285,226,,,,,
https://www.linkedin.com/in/christoph-basner-71429a56/,christoph-basner-71429a56,1888,1860,"Bachelor of Science (B.Sc.), International Business",WHU – Otto Beisheim School of Management,PGP,Indian Institute of Management Ahmedabad,
https://www.linkedin.com/in/robin-klemm/,robin-klemm,1784,1727,"Semester Abroad, Business, Management, Marketing und verbundene unterstützende Dienste",Stockholm School of Economics,"Master of Science (M.Sc.), General Management",WHU – Otto Beisheim School of Management,
https://www.linkedin.com/in/christiangaiser,christiangaiser,8420,7591,Finance & Entrepreneurship,WHU – Otto Beisheim School of Management,,HEC Montréal,
https://www.linkedin.com/in/dimitri-chandogin-a3247136,dimitri-chandogin-a3247136,4543,3364,"Bachelor of Science (B.Sc.), International Business",Maastricht University School of Business and Economics,International Business,University of Newcastle,
https://www.linkedin.com/in/gerhard-maringer-586b575a/,gerhard-maringer-586b575a,2525,2310,"Mag. rer . soc. oec, Information Engineering, International Management, E-Business",Johannes Kepler Universität Linz,"Ingenieur, Matura, Betriebsmanagement und -verwaltung",Höhere Technische Lehranstalt,
https://www.linkedin.com/in/jana-lange-b22a179a/,jana-lange-b22a179a,526,510,Ernährungsberaterin,OTL – Online Trainer GmbH,"Master of Social Science, Management of Creative Business Processes",Copenhagen Business School,
https://www.linkedin.com/in/fabianlemke,fabianlemke,1965,1855,"Dipl.-Ing., Energy Engineering/ reactor saftey and - technology",RWTH Aachen University,"Dr.-Ing., Experimental Economics",Karlsruher Institut für Technologie (KIT),
https://www.linkedin.com/in/nikolausthomale,nikolausthomale,9289,8936,"State Exam, Law",Bucerius Law School,"Study Abroad, International Law",Tel Aviv University,
https://www.linkedin.com/in/dr-anna-lukasson-herzig-801bb6103/,dr-anna-lukasson-herzig-801bb6103,6988,5949,"Dr.-Ing. , Metallurgie und Werkstofftechnik / Prozessautomatisierung ",RWTH Aachen University,"Dipl.-Ing. , Metallurgie und Werkstofftechnik / Umformtechnik",RWTH Aachen University,
https://www.linkedin.com/in/markusjunginger/,markusjunginger,511,421,"M.Sc., Computer Science",University of Missouri-Kansas City,Diplom Informatiker (FH),Technische Hochschule Augsburg,
https://www.linkedin.com/in/vivien-dollinger/,vivien-dollinger,4544,3510,"Dr., Business Administration",Technische Universität München,"Dipl.-Wirt.-Inf., Business administration",Technische Universität München,
https://www.linkedin.com/in/denizficicioglu,denizficicioglu,5910,5326,"Bachelor of Arts (B.A.), Communication in Social and Economic Contexts",Universität der Künste Berlin,,"Kingswood College, Grahamstown, South Africa",
https://www.linkedin.com/in/jacob-von-manteuffel-738681147,jacob-von-manteuffel-738681147,1860,1889,"Master of Science - MS, Ressourcenanalyse und -management",Georg-August-Universität Göttingen,"Bachelor of Applied Science - BASc, Landschaftsnutzung und Naturschutz",Hochschule für nachhaltige Entwicklung Eberswalde,
https://www.linkedin.com/in/max-algner-943034142/,max-algner-943034142,367,348,Marketing Management,Berkeley College,Negotiation,Pace University,
https://www.linkedin.com/in/antje-venjakob-104195142/,antje-venjakob-104195142,2066,1796,"Dr. rer. nat., Human Factors",Technische Universität Berlin,"Master of Science, Human Factors",Technische Universität Berlin,
https://www.linkedin.com/in/klaas-filler/,klaas-filler,355,323,"Master of Science - MS, Human Factors",Technische Universität Berlin,"Bachelor of Science - BS, Physikalische Technologien",HAWK Hochschule für angewandte Wissenschaft und Kunst Hildesheim/Holzminden/Göttingen,
https://www.linkedin.com/in/stefan-ruff-814506147/,stefan-ruff-814506147,876,589,"Dr. rer. nat., Human Machine Interaction",Technische Universität Berlin,"Master of Science - MS, Human Factors",Technische Universität Berlin,
https://www.linkedin.com/in/marco-borghesi-1a3aa18,marco-borghesi-1a3aa18,1545,1537,"EMBA, General Management",Northwestern University - Kellogg School of Management,"EMBA, General Management",WHU – Otto Beisheim School of Management,
https://www.linkedin.com/in/meredithoshaughnessy,meredithoshaughnessy,12638,3559,Rewiring the Way That the Economy and the Buisness Work for a Sustainable Future,"University of Oxford, Department for Continuing Education","Bachelor of Applied Science - BASc, Material Science and Engineering",Queen Mary University of London,
https://www.linkedin.com/in/piapoppenreiter/,piapoppenreiter,3649,3568,"Executive Master, Global Politics and International Relations",Swiss UMEF University,"M.A., Business Ethics, CSR",Steinbeis Hochschule,
https://www.linkedin.com/in/ericpfarl/,ericpfarl,1236,1175,,Universität St.Gallen (HSG),,HEC Lausanne - The Faculty of Business and Economics of the University of Lausanne,
https://www.linkedin.com/in/harald-goelles/,harald-goelles,1641,1625,Architecture,Technische Universität Graz,,,
https://www.linkedin.com/in/micko/,micko,4270,3693,"Master, Business Informatics",NEOMA Business School,,Johannes Kepler Universität Linz,
https://www.linkedin.com/in/sofiequidenus/,sofiequidenus,20824,18239,Master's degree,WU (Wirtschaftsuniversität Wien),,,
https://www.linkedin.com/in/stephan-dorfmeister-a248a69/,stephan-dorfmeister-a248a69,1475,1451,"EMBA, General Management",Universität für Weiterbildung Krems,Computer Science,Technische Universität Wien,
https://www.linkedin.com/in/beres-seelbach-65327b2a/,beres-seelbach-65327b2a,8838,8397,"Bachelor of Business Administration (B.B.A.), Wirtschaftswissenschaften",Berlin School of Economics,,,
https://www.linkedin.com/in/murat-g%C3%BCnak-9005aa2a,murat-g%C3%BCnak-9005aa2a,2009,1181,,,,,
https://www.linkedin.com/in/philippkahle,philippkahle,5864,5825,"Diplom, Fahrzeugtechnik",Technische Universität Berlin,,,
https://www.linkedin.com/in/chanyuxu/?originalSubdomain=de,chanyuxu,9701,8018,"Master's Degree, Strategic Communications",Universität der Künste Berlin,,,
https://www.linkedin.com/in/mrs-kati-ernst,mrs-kati-ernst,25238,2333,"Diplom, Kauffrau",Universität Münster,"Dr. rer. oec., BWL",Bergische Universität Wuppertal,
https://www.linkedin.com/in/kristine-zeller-77142a127,kristine-zeller-77142a127,4588,1773,"Textilbetriebswirt (BTE) - fashion business economist, fashion business management",LDT Fashion management academy Nagold (professional academy),human medicine,Göthe University Frankfurt,
https://www.linkedin.com/in/martin-twellmeyer-12103156,martin-twellmeyer-12103156,5116,4430,"Diplom-Kaufmann, Betriebswirtschaftslehre",WHU – Otto Beisheim School of Management,"Master of Business Administration (MBA), Exchange Semester 2006",USC Marshall School of Business,
https://www.linkedin.com/in/robrebholz,robrebholz,12831,10779,MBA,UCLA,"Diplom-Kaufmann, Economics and Business Administration",WHU – Otto Beisheim School of Management,
https://www.linkedin.com/in/alfredodinapoli,alfredodinapoli,1401,1374,Economia e commercio,Luiss Guido Carli University,,,
https://www.linkedin.com/in/eleftheriosd/,eleftheriosd,1389,1348,"Doctor of Philosophy (Ph.D.), Computer Science / Network Science",Freie Universität Berlin,"BSc, Statistics",Athens University of Economics and Business,
https://www.linkedin.com/in/julian-herzog-06249867,julian-herzog-06249867,3337,2758,"Master's degree, European Studies",Technische Universität Berlin,,ESSEC Business School,
https://www.linkedin.com/in/vladimiravramov,vladimiravramov,846,842,"Graduate, Computer Science",Univerzitet u Novom Sadu,"Gymnasium Diploma, Natural Sciences",Gymnasium \,
https://www.linkedin.com/in/be-a-game-changer,be-a-game-changer,3619,3429,"Master’s Degree, Business Consulting & Business Intelligence",Hochschule Furtwangen,"Bachelor's Degree, Information Technology",Manav Rachna Educational Institutions,
https://www.linkedin.com/in/bernd-dietel-25114292,,,,,,,,Failed after proxy rotation
https://www.linkedin.com/in/christinekiefer/,christinekiefer,8699,4727,"Diplom, Computer Science, Economics",Universität des Saarlandes,"Polonicum, Polish Language and Culture",Uniwersytet Warszawski,
https://www.linkedin.com/in/stephanstricker/,stephanstricker,4893,3679,"Master’s Degree, Business Administration and Management, General",Universität Münster,"ACCA, Controlling and Finance",Association of Chartered Certified Accountants,
