Organization Name,Organization Name URL,Operating Status,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Postal Code,Estimated Revenue Range,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description,Industry Groups,Number of Founders,Number of Employees,Founders,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Number of Events
Flowers-Software GmbH,https://www.crunchbase.com/organization/flowers-software,Active,,"Developer Platform, Information Technology, Software","Munich, Bayern, Germany",Flowers-Software builds the first Organisational Management Software - a navigation Software for processes.,"25,201","European Union (EU), Europe, Middle East, and Africa (EMEA)",80636,$1M to $10M,2019-07-22,day,,,,,For Profit,https://www.flowers-software.de/,,https://www.facebook.com/flowerssoftware/,https://www.linkedin.com/company/flowers-software/,"Flowers  Software is an organization management for digitizing, simplifying and automating recurring workflows.Flowers -Software can be used independent of company size, industry, region, and existing company structure due to its highly flexible no-code process editor.","Information Technology, Software",2,11-50,"Andreas Martin, Daniel Vöckler",3,,2024-08-06,6000000,EUR,6571670,Venture - Series Unknown,6000000,EUR,6571670,Venture - Series Unknown,10219847,USD,10219847,10219847,USD,10219847,"LEA Partners, Carsten Thoma, Capmont Technology, La Famiglia, Collective Ventures",3,9,,,,,,,,,,,,,,Private,,,,,,,,,,,
FreewayCamper,https://www.crunchbase.com/organization/freewaycamper,Active,,"Adventure Travel, Rental, Tourism, Travel","Munich, Bayern, Germany",FreewayCamper is the new and modern camper rental company with a direct booking possibility of camper.,"223,512","European Union (EU), Europe, Middle East, and Africa (EMEA)",81549,$1M to $10M,2019-01-01,year,,,,,For Profit,https://www.freeway-camper.com/,,https://www.facebook.com/FWCFreewayCamper/,https://www.linkedin.com/company/freewaycamper,"FreewayCamper offers the new digital platform with a large selection of top campers and additional services, with a direct booking option. They have the latest models to rent - fully equipped, fully covered, directly available, and easy to book. They give it at fair price guarantee & all kilometers included. They have short-term and long-term rentals and, it is flexible and offers to rebook.","Commerce and Shopping, Travel and Tourism",3,51-100,"Julia Blum, Maximilian Wagner, Nikolai Voitiouk-Blum",3,,2023-05-26,,,,Debt Financing,30000000,EUR,30542496,Venture - Series Unknown,30000000,EUR,30542496,30000000,EUR,30542496,"Redstone.VC, Rockaway Ventures, SEK Ventures, Bridge to Growth",2,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
Freework,https://www.crunchbase.com/organization/freework,Active,,"Internet, Mobile, Service Industry","Munich, Bayern, Germany",Freework builds a freelance management system.,"102,743","European Union (EU), Europe, Middle East, and Africa (EMEA)",80797,Less than $1M,2017-05-01,month,,,,,For Profit,https://freework.com,https://twitter.com/joinfreework,https://www.facebook.com/joinfreework/,https://www.linkedin.com/company/freeworkapp,Freework aims at streamlining Freelancer Management for companies to make hiring and managing freelancers easy and quick. They enable companies to optimize skill utilization by bringing freelancers from all over the world to your nearest device.,"Internet Services, Mobile, Other",3,1-10,"Benjamin Bachhuber, Niklas Rickmann, Tobias Rickmann",1,Seed,2018-05-01,600000,EUR,719472,Seed,600000,EUR,719472,Seed,600000,EUR,719472,600000,EUR,719472,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
fulfin,https://www.crunchbase.com/organization/fulfin,Active,,"Finance, Financial Services, FinTech, Lending","Munich, Bayern, Germany",Short term lending for digital SMEs,"17,040","European Union (EU), Europe, Middle East, and Africa (EMEA)",80922,$10M to $50M,2018-01-01,month,,,,,For Profit,https://fulfin.com,https://twitter.com/fulfin_com,https://www.facebook.com/fulfin.io/,https://www.linkedin.com/company/fulfin-com,"Fulfin, a lending platform, offers German SMEs access to short-term business loans. Our technology leverages open banking and AI to analyze the borrower's account transactions resulting in a 10 x faster credit decisions than with traditional banks. This swift evaluation, combined with a seamless digital user experience, motivates our customers to accept higher credit margins compared to traditional banks. Fulfin has received a seven-digit € grant of Federal Government of Germany for its AI-enabled credit scoring.",Financial Services,2,11-50,"Fredi Gruber, Nathan Evans",7,,2024-07-31,6600000,EUR,7143739,Venture - Series Unknown,6600000,EUR,7143739,Venture - Series Unknown,10518000,EUR,11304164,22408000,EUR,24555235,"Stableton Financial, German Federal Ministry of Education and Research, Hevella Capital, Lakeside Invest & Consult, BayBG Venture Capital",6,6,,,,,,,,,,,,,,Private,,,,,,,,,,,
functionHR,https://www.crunchbase.com/organization/functionhr,Active,,"Information Technology, Software","Munich, Bayern, Germany","SaaS solution for people analytics, employee surveys and data-driven HR","179,004","European Union (EU), Europe, Middle East, and Africa (EMEA)",81667,Less than $1M,2016-01-01,year,,,,,For Profit,https://www.functionhr.com/,https://twitter.com/function_hr,https://www.facebook.com/functionhr/,https://www.linkedin.com/company/functionhr-gmbh,functionHR provides sound and tailor-made solutions.,"Information Technology, Software",3,1-10,"Daniel Muhlbauer, Julian Huff, Julian Suss",1,,2018-05-31,36000,EUR,42091,Grant,,,,,,,,36000,EUR,42091,Gründerland Bayern,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
GamY,https://www.crunchbase.com/organization/gamy,Active,,"Battery, Product Research","Munich, Bayern, Germany",GamY provides artificially intelligent battery management systems.,"183,533","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2018-01-01,year,,,,,For Profit,https://www.gamyworks.com/,,,https://www.linkedin.com/company/gamyworks,,"Data and Analytics, Design, Energy",2,1-10,"Mohammed Farag, Nikolaos Tsiouvaras",1,Seed,2019-12-05,20000,USD,20000,Seed,20000,USD,20000,Seed,20000,USD,20000,20000,USD,20000,Techstars,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Genesis Cloud,https://www.crunchbase.com/organization/genesis-cloud,Active,,"Cloud Computing, Cloud Infrastructure, GPU","Munich, Bayern, Germany",We make cutting-edge accelerated computing more affordable and secure at enterprise scale.,"31,276","European Union (EU), Europe, Middle East, and Africa (EMEA)",80331,$1M to $10M,2018-01-01,year,,,,,For Profit,https://www.genesiscloud.com/,https://twitter.com/GenesisCloud_,,https://www.linkedin.com/company/genesiscloud/,"Genesis Cloud is an Accelerated Cloud Service Provider offering the latest Nvidia reference architecture. We make cutting-edge accelerated computing more affordable and secure at enterprise scale. We offer best-in-class infrastructure via our network of green HPC data centers, where cutting-edge technology meets sustainability. With a deep commitment to environmental responsibility, our data centers In Europe and North America boast the latest GPUs and a robust network and storage solution, specifically designed to supercharge GenAI, Rendering, and other high-performance computing workloads. Our data centers are certified and guarantee the highest security standards.","Hardware, Internet Services, Software",3,11-50,"Dutch Althoff, Julian Sprung, Maximilian Freiermuth",2,Seed,2020-09-01,4100000,USD,4100000,Seed,4100000,USD,4100000,Seed,6600000,USD,6600000,6600000,USD,6600000,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,6
Golfstrom Energy GmbH,https://www.crunchbase.com/organization/golfstrom-energy-gmbh,Active,,Renewable Energy,"Munich, Bayern, Germany",Embedded financial services for renewable energy,"268,122","European Union (EU), Europe, Middle East, and Africa (EMEA)",80538,,2017-08-17,day,,,,,For Profit,https://www.golfstrom.solar/,https://twitter.com/GolfstromSolar,https://www.facebook.com/golfstrom,https://www.linkedin.com/company/golfstrom-energy/,,"Energy, Sustainability",,1-10,,1,Seed,2024-09-16,,,,Seed,,,,Seed,,,,,,,STS Ventures,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Grillido,https://www.crunchbase.com/organization/grillido,Active,,"Food and Beverage, Nutrition, Recipes, Snack Food","Munich, Bayern, Germany",Grillido is a manufacturer of protein sausages and other snack foods.,"665,754","European Union (EU), Europe, Middle East, and Africa (EMEA)",80335,$1M to $10M,2015-01-01,year,,,,,For Profit,https://www.grillido.de/,https://twitter.com/Grillido,https://www.facebook.com/grillido,https://www.linkedin.com/company/grillido/,"Grillido is a protein sausage manufacturer intended to offer hybrid sausages for meat lovers as well as creative grilled cheese as vegan meat alternatives. The company's sausages are low-fat, have good nutritional value, and do not contain any artificial additives, allowing consumers to enjoy a variety of flavors of healthy sausages and purchase them from their online store while improving people's and the planet's health.","Food and Beverage, Health Care",2,11-50,"Manuel Stöffler, Michael Ziegler",1,,2023-01-20,,,,Venture - Series Unknown,,,,Venture - Series Unknown,,,,,,,Beneo,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Gym Cook,https://www.crunchbase.com/organization/gym-cook-gmbh,Active,,"Delivery Service, E-Commerce Platforms, Fast-Moving Consumer Goods, Food Delivery, Health Care, Last Mile Transportation, Same Day Delivery","Munich, Bayern, Germany","Gym Cook is an online delivery platform for health food and a wide range of curated beauty, health & fitness products","171,446","European Union (EU), Europe, Middle East, and Africa (EMEA)",80689,Less than $1M,2015-07-15,day,,,,,For Profit,http://www.gymcook.de,,,https://www.linkedin.com/company/79496460,"Let's change the way we eat, train & care","Commerce and Shopping, Consumer Goods, Food and Beverage, Health Care, Internet Services, Real Estate, Transportation",2,11-50,"Ervin Bajramovic, Jan H. Höppner",2,Private Equity,2018-04-03,250000,USD,250000,Debt Financing,250000,USD,250000,Private Equity,250000,USD,250000,500000,USD,500000,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Hawa Dawa,https://www.crunchbase.com/organization/hawa-dawa-munich-germany,Active,,"CleanTech, Environmental Consulting, Environmental Engineering, GreenTech, Health Care, Manufacturing, Pollution Control","Munich, Bayern, Germany",Hawa Dawa manufactures and develops air quality monitoring systems.,"96,336","European Union (EU), Europe, Middle East, and Africa (EMEA)",81371,$1M to $10M,2016-01-01,year,2023-03-20,day,,,For Profit,https://www.hawadawa.com/,https://twitter.com/hawadawalabs,https://de-de.facebook.com/hawadawalabs/,https://www.linkedin.com/company/hawa-dawa/,"Hawa Dawa manufactures and develops air quality monitoring systems. Karim Tarraf, Matthew Fullerton, Yvonne Rusche, Jannai Falschberger, and Birgit Fullerton founded it in 2016, with its headquarters in Munich in Germany.","Health Care, Manufacturing, Professional Services, Science and Engineering, Sustainability",5,11-50,"Birgit Fullerton, Jannai Flaschberger, Karim Hesham Tarraf, Matthew Fullerton, Yvonne Rusche",3,M&A,2021-01-01,2000000,EUR,2431076,Series A,2000000,EUR,2431076,Series A,2050000,EUR,2489782,2050000,EUR,2489782,"Seraphim Space, WENVEST Capital, BayBG Venture Capital, Sawiris Family Office, New Mobility World",3,6,,Was Acquired,Hawa Dawa acquired by Bernard Gruppe,https://www.crunchbase.com/acquisition/bernard-gruppe-acquires-hawa-dawa-munich-germany--0e4301b4,Bernard Gruppe,https://www.crunchbase.com/organization/bernard-gruppe,2023-03-20,day,,,,,,Private,,,,,,,,,,,
Hawk,https://www.crunchbase.com/organization/hawk-ai,Active,,"Artificial Intelligence (AI), Banking, Compliance, Financial Services, FinTech, Payments","Munich, Bayern, Germany","Money-laundering detection & investigation platform. SaaS, Cloud, Artificial Intelligence, Machine Learning.","16,948","European Union (EU), Europe, Middle East, and Africa (EMEA)",81671,,2018-01-01,year,,,,,For Profit,https://www.hawk.ai,https://twitter.com/hawkAI_,,https://www.linkedin.com/company/hawk-ai-tech/,"Hawk is an award-winning provider of AI-supported anti-money laundering and fraud detection technology. Banks, payment providers, and fintechs globally are using Hawk’s powerful combination of traditional rules and explainable AI to improve the effectiveness of their AML compliance and fraud prevention. Hawk monitors and screens billions of transactions across 60 countries evey year.","Artificial Intelligence (AI), Data and Analytics, Financial Services, Lending and Investments, Payments, Professional Services, Science and Engineering, Software",2,101-250,"Tobias Schweiger, Wolfgang Berner",5,Early Stage Venture,2024-06-13,100000000,EUR,107375402,Series B,100000000,EUR,107375402,Series B,134375402,USD,134375402,134375402,USD,134375402,"Sands Capital Ventures, Macquarie Capital, Picus Capital, Rabo Investments, DN Capital",5,7,,,,,,,,,,,,,,Private,,,,,,,,,,,
Heimkapital,https://www.crunchbase.com/organization/heimkapital,Active,,"Financial Services, Real Estate, Real Estate Investment","Munich, Bayern, Germany",Heimkapital is a real estate platform that allows homeowners to tap into their home equity to address their important financing needs.,"21,815","European Union (EU), Europe, Middle East, and Africa (EMEA)",80539,Less than $1M,2019-08-01,day,,,,,For Profit,https://www.heimkapital.de/,https://twitter.com/heimkapital,https://www.facebook.com/heimkapital/,https://de.linkedin.com/company/heimkapital,"With Heimkapital, we want to give property owners the flexibility to become financially independent without going into debt or having to sell the property - with a fair and transparent offer. Heimkapital buys a portion (up to 50%) of your property and you receive an immediate payout. The property value is determined by an independent appraiser. In this way, you can release considerable assets at the fair market value of your property without having to sell it in its entirety, and continue to participate in the development of property prices. Heimkapital was established on August 1, 2019 by Munich, Bayern.","Financial Services, Real Estate",3,51-100,"Benedikt Wenninger, Dimitrij Miller, Julia Schabert",3,Early Stage Venture,2022-09-20,,,,Series A,,,,Series A,,,,300000000,EUR,342459108,"Yabeo, Ilavska Vuillermoz Capital, AMAVI Capital, Frank Strauss, Vereinigte Volksbank Maingau",,5,,,,,,,,,,,,,,Private,,,,,,,,,,,
HELLSICHT,https://www.crunchbase.com/organization/hellsicht,Active,,"Artificial Intelligence (AI), Machine Learning, Security","Munich, Bayern, Germany",Hellsicht develops AI technology solutions for the defence and security sector.,"537,698","European Union (EU), Europe, Middle East, and Africa (EMEA)",80331,$1M to $10M,2017-01-01,year,,,,,For Profit,https://www.hellsicht.ai/,,,https://www.linkedin.com/company/hellsicht-gmbh/,,"Artificial Intelligence (AI), Data and Analytics, Privacy and Security, Science and Engineering, Software",,1-10,,1,,2021-05-18,,,,Venture - Series Unknown,,,,Venture - Series Unknown,,,,,,,"Lansdowne Partners, Robert Gentz, Rubin Ritter",,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
HOLOGATE,https://www.crunchbase.com/organization/hologate,Active,,"Amusement Park and Arcade, Augmented Reality, Content, Content Delivery Network, Enterprise, Media and Entertainment, Simulation, Training, Video Games, Virtual Reality","Munich, Bayern, Germany",HOLOGATE is the market leading virtual reality and immersive media company offering solutions for entertainment and enterprise use.,"38,376","European Union (EU), Europe, Middle East, and Africa (EMEA)",81379,$10M to $50M,2017-01-01,day,,,,,For Profit,http://www.hologate.com,http://twitter.com/hologate,http://www.facebook.com/hologate,https://www.linkedin.com/company/18116130/,HOLOGATE is the market leading immersive media company offering innovative extended reality solutions for entertainment and enterprise use.,"Content and Publishing, Education, Gaming, Hardware, Media and Entertainment, Other, Software, Travel and Tourism",2,51-100,"Leif Arne Petersen, Robert-Maximilian Fankhaenel",1,Early Stage Venture,2023-08-03,8300000,EUR,9088918,Series A,8300000,EUR,9088918,Series A,8300000,EUR,9088918,8300000,EUR,9088918,"Cherry Ventures, Vester Partners, Bolero Holdings",2,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Holoride,https://www.crunchbase.com/organization/holoride,Active,,"Automotive, Digital Entertainment, Digital Media, Software, Virtual Reality","Munich, Bayern, Germany",Holoride is a company turning vehicles into moving theme parks by synching XR with vehicle movement and navigation data.,"10,644","European Union (EU), Europe, Middle East, and Africa (EMEA)",80333,$1M to $10M,2018-12-21,day,,,,,For Profit,https://www.holoride.com/,https://twitter.com/holoride,https://www.facebook.com/holoride/,https://www.linkedin.com/company/holoride/,"Holoride is a developer of in-car VR systems for the automotive industry.  It creates an entirely new media category for passengers by connecting Extended Reality (XR) content with data points from the vehicle in real-time. These data points include physical feedback, like acceleration and steering, traffic data, as well as travel route and time. Holoride technology provides a new type of immersion into any kind of VR content, creating a breathtaking, immersive experience, and significantly reducing motion sickness. The Munich, Bayern-headquartered company was formed by Daniel Profendiner, Marcus Kühne, and Nils Wollny in 2018.","Hardware, Media and Entertainment, Software, Transportation",3,11-50,"Daniel Profendiner, Marcus Kühne, Nils Wollny",3,,2024-12-18,,,,Venture - Series Unknown,,,,Venture - Series Unknown,10000000,EUR,12014451,10000000,EUR,12014451,"Fuel Ventures Asia, TerraNet, NxGen.xyz, Woodstock Fund, Skynet Trading",2,6,,,,,,,,,,,,,,Private,,,,,,,,,,,1
iATROS,https://www.crunchbase.com/organization/iatros,Active,,"Artificial Intelligence (AI), Health Care, Hospital, Machine Learning, Software","Munich, Bayern, Germany","Artificial Intelligence (AI), Cardiology, E-Health, Internet of Things (IoT), Machine Learning, Healthcare","73,940","European Union (EU), Europe, Middle East, and Africa (EMEA)",80336,$1B to $10B,2019-07-01,day,,,,,For Profit,https://www.i-atros.com,https://twitter.com/iatros_smart_health,https://www.facebook.com/I-Atros-GmbH-298206437715004/,https://www.linkedin.com/company/iatros-smart-health/,"As the population ages, the number of cardiovascular patients is steadily increasing. Every fourth German suffers from widespread diseases such as high blood pressure, atrial fibrillation, heart failure or coronary heart disease. We want to sustainably improve the lives of chronic and acute cardiovascular patients and contribute to reducing the total costs of over 60 billion euros annually. Our holistic approach allows healthcare providers to utilize the full power of smart health trackers in patient care. Combining the permanently gathered vital data with advanced AI analytics and medical expertise substantially increases the treatment outcomes and thereby saves lifes. We believe every patient deserves the convenience to have 24/7 doctor access and feel safe.","Artificial Intelligence (AI), Data and Analytics, Health Care, Science and Engineering, Software",5,11-50,"Alexander Leber, Georges von Degenfeld-Schonburg, Jens Schafer, Patrick Palacin, Wolfram Winter",1,Seed,2020-03-09,2000000,EUR,2279901,Seed,2000000,EUR,2279901,Seed,2000000,EUR,2279901,2000000,EUR,2279901,"Bayern Kapital, HTGF | High-Tech Gruenderfonds",,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
