Founder ID,Company ID,Founder Name,Organization Name,first_name,last_name,linkedin_url,logo_url,facebook_url,twitter_url,city,region,country_code,featured_job_title,featured_job_organization_name,username,followers,connections,degree_1,degree_1_university,degree_2,degree_2_university,error
001588,000746,Steffen Schweiger,Machine26,Steffen,Schweiger,,None,None,None,None,None,None,None,None,,,,,,,,
001589,000747,Allison Dring,made of air,Allison,Dring,https://www.linkedin.com/in/allisondring,https://images.crunchbase.com/image/upload/t_cb-default-original/v1445599027/ykufqgfieuo665uek4cd.png,,https://twitter.com/allinin,Berlin,Berlin,DEU,CEO & Co-founder,made of air,allisondring,3014.0,2571.0,"Master of Architecture (M.Arch.), Architectural Design","Bartlett School of Architecture, UCL","Bachelor of Architecture (B.Arch.), Architecture",The University of Arizona,
001591,000747,Daniel Schwaag,made of air,Daniel,Schwaag,,None,None,None,None,None,None,None,None,,,,,,,,
001592,000747,Kasia Zalewska,made of air,Kasia,Zalewska,https://www.linkedin.com/in/zalewskakasia/?locale=en_US,https://images.crunchbase.com/image/upload/t_cb-default-original/v1440689753/fau7rdjk09yphxokhdvp.jpg,,,Berlin,Berlin,DEU,Partner,Ragnarson,zalewskakasia,4024.0,3922.0,"Master's degree, Political Science",Uniwersytet im. Adama Mickiewicza w Poznaniu,,,
001593,000748,Luca Ongaro,Magaloop,Luca,Ongaro,https://www.linkedin.com/in/lucaongaro/,https://images.crunchbase.com/image/upload/t_cb-default-original/xx0aq6dlbcm9ucoegbew,,,Berlin,Berlin,DEU,"CTO, Co-founder",Magaloop,lucaongaro,798.0,734.0,"MSc, Economics and Management of Innovation and Technology",Università Bocconi,"Exchange Program, Business",The Ohio State University Fisher College of Business,
001594,000748,Michael Pütz,Magaloop,Michael,Pütz,https://www.linkedin.com/in/mpuetz,https://images.crunchbase.com/image/upload/t_cb-default-original/p27ljaoatk7xmzcuiafa,,,Berlin,Berlin,DEU,Founder + Managing Director,Magaloop,mpuetz,1711.0,1526.0,,Gymnasium Zum Altenforst Troisdorf,,,
001595,000749,Joanna Skolimowska,MainLaws,Joanna,Skolimowska,https://www.linkedin.com/in/jskolimowska,,,,,,,Co Founder and CSO,MainLaws,jskolimowska,115.0,117.0,Master of Business Administration (MBA),University of Leeds,,,
001596,000750,Gunnar Wehr,MAN ON A MISSION,Gunnar,Wehr,https://www.linkedin.com/in/gunnar-wehr-03675873,https://images.crunchbase.com/image/upload/t_cb-default-original/v1498055699/qj31sjc6u32jhuwfrzq2.jpg,,,Berlin,Berlin,DEU,Co-Founder and CSO,MAN ON A MISSION,gunnar-wehr-03675873,3110.0,3181.0,"Bachelor (FH), Wirtschaftskommunikation",Hochschule für Technik und Wirtschaft Berlin,"Bachelor of Education - BEd, Español para extranjeros",Universidad Jorge Tadeo Lozano,
001597,000750,Hugo Candeias,MAN ON A MISSION,Hugo,Candeias,https://www.linkedin.com/in/hugocandeias,https://images.crunchbase.com/image/upload/t_cb-default-original/udhy38eihihghjt7wcsg,,,Berlin,Berlin,DEU,Head Of Marketing,Smoobu,hugocandeias,1792.0,1816.0,Marketing,Universidade de Aveiro,,,
001598,000751,Max Laarmann,Maniko Nails,Max,Laarmann,,None,None,None,None,None,None,None,None,,,,,,,,
001599,000752,David Pflugpeil,Mapify,David,Pflugpeil,https://www.linkedin.com/in/davidpflugpeil,https://images.crunchbase.com/image/upload/t_cb-default-original/towcu3avxcolsbxfug5s,,,Frankfurt,Hessen,DEU,Europe Lead | Engineering & Product,Sameday Health,davidpflugpeil,1523.0,1364.0,"Bachelor’s Degree, Economics and Business Administration",Goethe-Universität Frankfurt,,,
001600,000752,Magnus Langanke,Mapify,Magnus,Langanke,https://www.linkedin.com/in/magnuslanganke,https://images.crunchbase.com/image/upload/t_cb-default-original/g05cejpoeggqczay3roa,,,Berlin,Berlin,DEU,Head of Backend,Gorillas,magnuslanganke,1222.0,1026.0,Informatik,Universität Kassel,,,
001601,000752,Patrick Haede,Mapify,Patrick,Haede,https://www.linkedin.com/in/patrickhaede,https://images.crunchbase.com/image/upload/t_cb-default-original/h7nvcetgxupjd4ypeqvp,https://facebook.com/patrickhaede,https://twitter.com/patrickhaede,Boston,Massachusetts,USA,Head of Product,Gorillas,patrickhaede,10301.0,7142.0,"Student, Economics",Massachusetts Institute of Technology,,Harvard University,
001602,000752,Sebastian Haede,Mapify,Sebastian,Haede,https://www.linkedin.com/in/sebastianhaede,https://images.crunchbase.com/image/upload/t_cb-default-original/qfbn9kxlnpcdxtykfsbg,,,Berlin,Berlin,DEU,Director of Engineering,Sameday Health,sebastianhaede,3266.0,3057.0,Computer Science,Technische Universität Berlin,"Pre-College Studies in Mathematics, Mathematik",Universität Kassel,
001603,000752,Tobi Schnorpfeil,Mapify,Tobi,Schnorpfeil,https://www.linkedin.com/in/tobi-schnorpfeil-ab95178a/,https://images.crunchbase.com/image/upload/t_cb-default-original/illhd1e2wtrctyxnyko2,https://facebook.com/tschnorpfeil,,Munich,Bayern,DEU,Co-Founder and Creative Director,Mapify,,,,,,,,Failed after proxy rotation
001604,000753,Marcel Prothmann,MAPRO Management,Marcel,Prothmann,https://www.linkedin.com/in/marcelprothmann/,https://images.crunchbase.com/image/upload/t_cb-default-original/fpnzgzhg2spzyp4rmixt,,,Berlin,Berlin,DEU,"Co-founder, CEO, and Director Performance Advertising",Peak Ace,marcelprothmann,2404.0,2083.0,,,,,
001605,000754,Christian Klötzer,MATCHBASE,Christian,Klötzer,https://www.linkedin.com/in/christian-kl%C3%B6tzer-34986a87,https://images.crunchbase.com/image/upload/t_cb-default-original/ye6vweiisdljpzqaxnif,,,Berlin,Berlin,DEU,"Co-Founder, COO and CPO",MATCHBASE,christian-kl%C3%B6tzer-34986a87,1142.0,1103.0,"Master of Engineering - MEng, Media Management","HTWK Leipzig - Hochschule für Technik, Wirtschaft und Kultur Leipzig","Bachelor of Arts - BA, Applied Media & Communication Science",Technische Universität Ilmenau,
001606,000754,Jonas Baum,MATCHBASE,Jonas,Baum,https://www.linkedin.com/in/jonas-baum-a55b9ba7,https://images.crunchbase.com/image/upload/t_cb-default-original/poczpdtgsvgkpsexyvk9,,,Berlin,Berlin,DEU,Co-Founder and CEO,MATCHBASE,jonas-baum-a55b9ba7,3208.0,2857.0,"Double Degree, Grade Master, GER-FR, Master International Management",INSEEC Grande Ecole,"Double Degree, M.A,  GER-FR, Master International Management",SRH Berlin University of Applied Sciences,
001607,000755,Aaron Wagener,MatchX,Aaron,Wagener,https://www.linkedin.com/in/aaron-wagener-0424821,https://images.crunchbase.com/image/upload/t_cb-default-original/k2s6tfsecndnrzvodqpd,,,Berlin,Berlin,DEU,Co-Founder and COO,MXC,aaron-wagener-0424821,2921.0,2858.0,"Master of Business, International Business",QUT (Queensland University of Technology),,,
001608,000755,Piotr Swiatek Brzezinski,MatchX,Piotr,Swiatek Brzezinski,https://www.linkedin.com/in/piotr-swiatek-brzezinski,https://images.crunchbase.com/image/upload/t_cb-default-original/bkpi1ge91uovkl7dapcm,,,Berlin,Berlin,DEU,Founder and Hardware Engineer,MatchX,piotr-swiatek-brzezinski,550.0,525.0,"Master of Science, Electronics and Telecommunication",The West Pomeranian University of Technology,,,
001609,000755,Xin Sheen Hu,MatchX,Xin,Sheen Hu,,None,None,None,None,None,None,None,None,,,,,,,,
001610,000756,Florian Kühne,MATE,Florian,Kühne,,None,None,None,None,None,None,None,None,,,,,,,,
001611,000757,Anthony Hsiao,Matterway,Anthony,Hsiao,http://www.linkedin.com/in/anthonyhsiao,https://images.crunchbase.com/image/upload/t_cb-default-original/v1397185204/ddd4417eb2318812330333132f72d1f0.jpg,,,Berlin,Berlin,DEU,"Co-Founder, Chief Executive Officer & Managing Director",Matterway,anthonyhsiao,3847.0,3723.0,"MEng, Electrical & Electronic Engineering",Imperial College London,"MEng, Neuroinformatics",ETH Zürich,
001612,000757,Yann Le Gouic,Matterway,Yann,Le Gouic,http://www.linkedin.com/in/yannlegouic,https://images.crunchbase.com/image/upload/t_cb-default-original/ql8cdryslhwo3a6hhtif,http://www.facebook.com/legouicyann,http://twitter.com/yannlegouic,Berlin,Berlin,DEU,"Co-Founder, Chief Operating Officer & Managing Director",Matterway,yannlegouic,2512.0,2486.0,International Bachelor in Business and Administration,KEDGE Business School,"Double degree in International Business, Business Administration and Management, General",Université du Québec en Outaouais,
001613,000758,Felix Jahn,McMakler,Felix,Jahn,,None,None,None,None,None,None,None,None,,,,,,,,
001614,000758,Hanno Heintzenberg,McMakler,Hanno,Heintzenberg,https://www.linkedin.com/in/hanno-heintzenberg-65aa25bb,https://images.crunchbase.com/image/upload/t_cb-default-original/lz8hd7btu4a4b1hid75i,https://www.facebook.com/hanno.heintzenberg,,Berlin,Berlin,DEU,Co-Founder & Managing Director,MAYD Group,hanno-heintzenberg-65aa25bb,1588.0,1435.0,"Master of Arts - MA, Finance",Universität St.Gallen (HSG),"Bachelor of Science - BS, Business & Economics",Maastricht University School of Business and Economics,
001615,000758,Lukas Pieczonka,McMakler,Lukas,Pieczonka,https://www.linkedin.com/in/lukas-pieczonka-5289361a,https://images.crunchbase.com/image/upload/t_cb-default-original/v1495699391/hkxtsw7mzo3pxt0hukpd.png,https://www.facebook.com/lukas.pieczonka,,Berlin,Berlin,DEU,Co-Founder & Managing Director,MAYD Group,lukas-pieczonka-5289361a,2485.0,2310.0,"M.A. HSG, Accounting & Finance",Universität St.Gallen (HSG),"MBA Exchange, Accounting & Finance",Indiana University - Kelley School of Business,
001616,000759,Kilian Thalhammer,MDK Labs GmbH,Kilian,Thalhammer,,None,None,None,None,None,None,None,None,,,,,,,,
001617,000760,Mai Goth Olesen,Mealsaver,Mai,Goth Olesen,https://www.linkedin.com/in/mai-goth-olesen-495603108/,https://images.crunchbase.com/image/upload/t_cb-default-original/cudmqtfiopn0donn2y1y,,,Berlin-friedrichshain,Berlin,DEU,Founder and CEO,Mealsaver,mai-goth-olesen-495603108,849.0,843.0,"Master's degree, Environmental Engineering Technology/Environmental Technology",DTU - Technical University of Denmark,"Bachelor's degree, Environmental Science",DTU - Technical University of Denmark,
001618,000761,Florian Feigenbutz,mealy,Florian,Feigenbutz,https://www.linkedin.com/in/florianfeigenbutz,https://images.crunchbase.com/image/upload/t_cb-default-original/zlwgovgnmcnjjvm6xx2k,,,Berlin,Berlin,DEU,Founder & Managing Director,Solarize,florianfeigenbutz,969.0,873.0,"Master of Science - MS, Computer Science",Technische Universität Berlin,"Bachelor of Science - BS, Computer Science (Study Abroad Term)",University of Technology Sydney,
001619,000761,Jenny Boldt,mealy,Jenny,Boldt,https://www.linkedin.com/in/jennyboldt,https://images.crunchbase.com/image/upload/t_cb-default-original/v1470948701/ekv6xl6ht5fgqyngv6uw.png,,,Berlin,Berlin,DEU,"Co-Founder, Managing Director",mealy,jennyboldt,3072.0,2857.0,"Bachelor of Science (B.Sc.), Industrial Engineering",Technische Universität Berlin,,,
001620,000761,Tim Strehlow,mealy,Tim,Strehlow,https://www.linkedin.com/in/timothy-strehlow-8093738,https://images.crunchbase.com/image/upload/t_cb-default-original/v1470948654/y9qreydq4gjmhxy0p2tq.png,,,Berlin,Berlin,DEU,"Co-Founder, Mobile",mealy,timothy-strehlow-8093738,1045.0,1038.0,"BSB, Accounting",University of Minnesota - Carlson School of Management,"BSB, Entrepreneurial Management",University of Minnesota - Carlson School of Management,
001621,000762,Jorg Dopfert,Mediaire,Jorg,Dopfert,https://www.linkedin.com/in/jdoepfert/,https://images.crunchbase.com/image/upload/t_cb-default-original/vrcgxprw2vlxwtypl4ys,,,Berlin,Berlin,DEU,Co-Founder and CTO,Mediaire,jdoepfert,1054.0,1067.0,"Nanodegree, Artificial Intelligence",Udacity,Music Information Retrieval,Technische Universität Berlin,
001624,000765,Ali Murat Ceylan,Meditopia,Ali,Murat Ceylan,,None,None,None,None,None,None,None,None,,,,,,,,
001625,000765,Berk Yilmaz,Meditopia,Berk,Yilmaz,https://www.linkedin.com/in/berk-yilmaz-09252338,https://images.crunchbase.com/image/upload/t_cb-default-original/rf45aemo126sgb7iwwho,,https://twitter.com/BerkYlmaz,Istanbul,Istanbul,TUR,Co-Founder,Meditopia,berk-yilmaz-09252338,2513.0,2340.0,"3, Industrial Engineering & Business Administration",Koç Üniversitesi,"3.7/4.0, Entrepreneurship and Global Leadership",The London School of Economics and Political Science (LSE),
001626,000765,Fatih Mustafa Celebi,Meditopia,Fatih,Mustafa Celebi,,None,None,None,None,None,None,None,None,,,,,,,,
001627,000766,Shishir Singhee,Medloop,Shishir,Singhee,https://www.linkedin.com/in/shishirsinghee,https://images.crunchbase.com/image/upload/t_cb-default-original/unwjyuj0ukjbrin3eoxo,,https://twitter.com/shishirsinghee,Berlin,Berlin,DEU,Founder & Chief Executive Officer,Medloop,shishirsinghee,2061.0,2091.0,Master of Business Administration (MBA),INSEAD,"Bachelor’s Degree, Finance",Texas McCombs School of Business,
001629,000767,Timo Fischer,Medwing,Timo,Fischer,https://www.linkedin.com/in/timo-fischer-0b966311,https://images.crunchbase.com/image/upload/t_cb-default-original/p23h1xxlnrsh2wrliq77,,,Berlin,Berlin,DEU,Founder & MD,Medwing,timo-fischer-0b966311,4093.0,4066.0,"Dr. rer.pol., technology and innovation management",Technische Universität München,Visiting Scholar,University of Melbourne,
001630,000768,Bertram Wildenauer,Meisterwerk,Bertram,Wildenauer,,None,None,None,None,None,None,None,None,,,,,,,,
001631,000768,Nick Sonnenberg,Meisterwerk,Nick,Sonnenberg,https://www.linkedin.com/in/nicksonnenberg/,https://images.crunchbase.com/image/upload/t_cb-default-original/mkdb8jctrwfr7eu4fqyc,,,New York,New York,USA,CEO / Co-founder,Leverage,nicksonnenberg,10676.0,9189.0,"MFE, Financial Engineering","University of California, Berkeley, Haas School of Business","Bachelor of Science - BS, Financial Mathematics and Statistics",UC Santa Barbara,
001632,000768,William Birtwell,Meisterwerk,William,Birtwell,,None,None,None,None,None,None,None,None,,,,,,,,
001633,000769,Anna-Lena Gerber,Mello,Anna-Lena,Gerber,,None,None,None,None,None,None,None,None,,,,,,,,
001634,000769,Henrike-Marie Gerber,Mello,Henrike-Marie,Gerber,,None,None,None,None,None,None,None,None,,,,,,,,
001635,000770,Andrew Elmsley,Melodrive Inc.,Andrew,Elmsley,https://www.linkedin.com/in/andyr0id,https://images.crunchbase.com/image/upload/t_cb-default-original/goyx2gfoqxpmoq5jwvdt,https://www.facebook.com/andyr0id,https://twitter.com/andyr0id,London,England,GBR,Head of Engineering,Invert,andyr0id,1141.0,1075.0,"Doctor of Philosophy (Ph.D.), Computer Science and Music","City, University of London","Master of Science (MSc), Creative Systems",University of Sussex,
001636,000770,Valerio Velardo,Melodrive Inc.,Valerio,Velardo,https://www.linkedin.com/in/valeriovelardo,https://images.crunchbase.com/image/upload/t_cb-default-original/rax9rlgolrfxizmejak5,https://www.facebook.com/valerio.velardo.9,https://twitter.com/musikalkemist,Málaga,Andalucia,ESP,Founder,The Sound of AI,valeriovelardo,12931.0,7686.0,The Enterprise Team Events,Towards a Music Systems Theory - Phd thesis,,The University of Huddersfield,
001638,000772,Sebastian Herberger,Mentalab,Sebastian,Herberger,https://www.linkedin.com/in/sebastian-herberger-07b51b33/,https://images.crunchbase.com/image/upload/t_cb-default-original/mts9jlzeo3hbo0rv91wt,,,,,DEU,Founder/CEO,Mentalab,sebastian-herberger-07b51b33,1960.0,1952.0,"MD, Medicine",Humboldt-Universität zu Berlin,"Research Fellow, Radio-Pathology ",Harvard University,
001640,000774,Laure Joumier,Menutech,Laure,Joumier,https://www.linkedin.com/in/laurejoumier,https://images.crunchbase.com/image/upload/t_cb-default-original/v1411982682/y7irdvbfeoq1jc4ltfjd.jpg,,https://twitter.com/LaureJoumier,Berlin,Berlin,DEU,CEO & Co-Founder,Menutech,laurejoumier,1066.0,1039.0,"BSc.(Hons) Management, Marketing and Operations Management",University of Warwick - Warwick Business School,"Summer Session, Department of Design Media Arts",UCLA,
001641,000774,Lukas Klement,Menutech,Lukas,Klement,https://www.linkedin.com/in/lukasklement,https://images.crunchbase.com/image/upload/t_cb-default-original/v1411982615/ymgpfg8yhfhbn58nraw3.jpg,,,Berlin,Berlin,DEU,CTO & Co-Founder,Menutech,lukasklement,662.0,637.0,"Bachelor of Science (B.Sc.), Management",University of Warwick - Warwick Business School,"Summer School, Systems Thinking, Judgement and Decision Making",Harvard Extension School,
001642,000775,Adrian Locher,Merantix Capital,Adrian,Locher,https://www.linkedin.com/in/adrianlocher,https://images.crunchbase.com/image/upload/t_cb-default-original/umpeg6hdlfq2fovwyudm,https://www.facebook.com/adrianlocher,https://twitter.com/AdrianLocher,Berlin,Berlin,DEU,"Founder, CEO and General Partner",Merantix Capital,adrianlocher,18089.0,11799.0,"Bachelor of Arts (B.A.), Business Administration and Management, Entrepreneurship, Economics, Legal,",Universität St.Gallen (HSG),CS221: Artificial Intelligence: Principles and Techniques,Stanford University,
001643,000775,Rasmus Rothe,Merantix Capital,Rasmus,Rothe,https://www.linkedin.com/in/rasmusrothe,https://images.crunchbase.com/image/upload/t_cb-default-original/ysmbbye5vf4wibnueadv,https://www.facebook.com/rasmus.rothe,,Berlin,Berlin,DEU,Founder,Merantix Capital,rasmusrothe,24104.0,19385.0,"Doctor of Philosophy (PhD), Computer Science",ETH Zürich,"Master of Engineering (MEng), Information Engineering",Princeton University,
001644,000776,Nicole Büttner,Merantix Momentum,Nicole,Büttner,https://www.linkedin.com/in/nicole-buettner/,https://images.crunchbase.com/image/upload/t_cb-default-original/qklypyuwj0gj13s8npov,,https://twitter.com/nicolebuettner,Berlin,Berlin,DEU,Digital Leader,The World Economic Forum,nicole-buettner,22134.0,16433.0,"Visiting Researcher, Economics",Stanford University,Economics,Stockholm School of Economics,
001645,000777,Kai Winselmann,Mercavus,Kai,Winselmann,https://www.linkedin.com/in/kai-philipp-winselmann-08555a150,https://images.crunchbase.com/image/upload/t_cb-default-original/glcakx9o0wrkhm2c3ioh,,,Berlin,Berlin,DEU,Co-Founder,eatDINE,kai-philipp-winselmann-08555a150,649.0,655.0,"Promotion / Ph.D., Finance",WHU – Otto Beisheim School of Management,"Master of Science - MSc, Business Administration",WHU – Otto Beisheim School of Management,
001647,000778,Lisa Meissner,MERSOR,Lisa,Meissner,https://www.linkedin.com/in/lisa-meissner-6006b2100,https://images.crunchbase.com/image/upload/t_cb-default-original/pmdvjv9yd1l6r49zi53f,,,Berlin,Berlin,DEU,Co-Founder & CFO,MERSOR,lisa-meissner-6006b2100,4703.0,4487.0,"Bachelor of Science - BS, Business Administration",Universität zu Köln,"Summer School, Business Administration",New York University,
001648,000778,Stella Maria Sorg,MERSOR,Stella,Maria Sorg,,None,None,None,None,None,None,None,None,,,,,,,,
001649,000779,Franka Birke,METR,Franka,Birke,https://www.linkedin.com/in/franka-birke-dr-5a041814,https://images.crunchbase.com/image/upload/t_cb-default-original/td0jcjvb44jswqbkgte7,,,Berlin,Berlin,DEU,"Founder , CEO & Managing Director",METR,franka-birke-dr-5a041814,2750.0,2599.0,"Dipl.-Kffr., Internationales Management, Entrepreneurship",Humboldt-Universität zu Berlin,,,
001650,000780,Christian Kahl,MieterEngel GmbH,Christian,Kahl,https://www.linkedin.com/in/christian-kahl-130bb58b,https://images.crunchbase.com/image/upload/t_cb-default-original/nj0hw9r0lymylkpcgfoa,https://www.facebook.com/christian.kahl.127,,Berlin,Berlin,DEU,Managing Director and Founder,MieterEngel GmbH,christian-kahl-130bb58b,1428.0,1411.0,"Master's degree, Brand Development","Goldsmiths, University of London","Bachelor's degree, Political Science and Public Law",Universität Mannheim,
001651,000780,Daniel Bartholomae,MieterEngel GmbH,Daniel,Bartholomae,https://www.linkedin.com/in/bartholomae,https://images.crunchbase.com/image/upload/t_cb-default-original/dimuzdyeemupcbcwjenn,,https://twitter.com/the_startup_cto,Berlin,Berlin,DEU,Chief Technology Officer,optilyz,bartholomae,3397.0,3314.0,"Diplom, Mathematics",Julius-Maximilians-Universität Würzburg,"Master of Science with honors, Physics",Julius-Maximilians-Universität Würzburg,
001652,000780,Elizabeth Teutenberg,MieterEngel GmbH,Elizabeth,Teutenberg,https://www.linkedin.com/in/elizabeth-teutenberg-969b10aa,https://images.crunchbase.com/image/upload/t_cb-default-original/sn3afpst04b8y4kqqbo2,,,Berlin,Berlin,DEU,Founder,MieterEngel GmbH,elizabeth-teutenberg-969b10aa,289.0,280.0,"Bachelor of Applied Science (B.A.Sc.), Betriebswirtschaft",FH Brandenburg,,,
001654,000782,Gandolf Finke,Mika,Gandolf,Finke,https://www.linkedin.com/in/gandolffinke,https://images.crunchbase.com/image/upload/t_cb-default-original/xehxyndvg5kjvq7xos8c,,,Berlin,Berlin,DEU,Co-Founder & Managing Director,Mika,gandolffinke,5088.0,3933.0,"PhD, Logistics, Operations and Supply Chain Management",ETH Zürich,,Massachusetts Institute of Technology,
001655,000782,Jan Raue,Mika,Jan,Raue,https://www.linkedin.com/in/jansimonraue,https://images.crunchbase.com/image/upload/t_cb-default-original/yqbzxtaooaxoqgkmyouz,,,Frankfurt,Hessen,DEU,Co-Founder & Managing Director,Mika,jansimonraue,1336.0,1293.0,"PhD, Wirtschaftsingenieurwesen/Industrial Engineering",Technische Universität Berlin,"Diploma, Wirtschaftsingenieurwesen/Industrial Engineering",Karlsruher Institut für Technologie (KIT),
001656,000783,Alexander Eitner,MILES,Alexander,Eitner,https://www.linkedin.com/in/alexander-eitner/,https://images.crunchbase.com/image/upload/t_cb-default-original/wssyryvcoi6030d3x2mu,,,Berlin,Berlin,DEU,COO & Founder,MILES,alexander-eitner,6214.0,5980.0,Bankkaufmann ,Oberstufenzentrum Banken und Versicherungen Berlin-Tiergarten,,,
001657,000783,Florian Haus,MILES,Florian,Haus,https://www.linkedin.com/in/florian-haus/,https://images.crunchbase.com/image/upload/t_cb-default-original/muq65torlieg1xzwta0o,,,Berlin,Berlin,DEU,Co-Founder,MILES,,,,,,,,Failed after proxy rotation
001658,000783,Timo Nuehrich,MILES,Timo,Nuehrich,https://www.linkedin.com/in/timo-n%C3%BChrich-777967ab/,https://images.crunchbase.com/image/upload/t_cb-default-original/dggprqrnpiw9h4njq3v7,,,,Berlin,DEU,CEO & Co-Founder,MILES,timo-n%C3%BChrich-777967ab,1181.0,1097.0,"Executive MBA, General Mangement",Universität St.Gallen (HSG),"Executive MBA, General Management",ETH Zürich,
001659,000784,Eddie Rietz,Mindable Health,Eddie,Rietz,https://www.linkedin.com/in/eddie-rietz/,https://images.crunchbase.com/image/upload/t_cb-default-original/nlpm8dchymabupwbm60b,,,Berlin,Berlin,DEU,Co-Founder & CTO,Mindable Health,eddie-rietz,1522.0,819.0,"Bachelor of Arts - BA, New Media ","Merz Akademie, Hochschule für Gestaltung, Kunst und Medien, Stuttgart, staatlich anerkannt",,,
001660,000784,Linda Weber,Mindable Health,Linda,Weber,https://www.linkedin.com/in/weberlinda/,https://images.crunchbase.com/image/upload/t_cb-default-original/iifqqx5jocilv3njkr2m,,,Stuttgart,Baden-Wurttemberg,DEU,Co-founder & CEO,Mindable Health,weberlinda,1711.0,1007.0,"Master of Arts (M.A.), International Cognitive Visualization","California State University, Chico",International Cognitive Visualization,"Universität Koblenz-Landau, Campus Landau",
001661,000785,Ella Cullen,Minespider,Ella,Cullen,https://www.linkedin.com/in/ellacullen/,https://images.crunchbase.com/image/upload/t_cb-default-original/grjsu5dp1ah2enhv4p4f,,,London,England,GBR,Co-founder & CMO,Minespider,ellacullen,6561.0,6328.0,"CEMS Masters in International Management, Exchange",Copenhagen Business School,CEMS Masters in International Management,Universidade Nova de Lisboa,
001662,000785,Klederson Bueno,Minespider,Klederson,Bueno,https://www.linkedin.com/in/klederson/,https://images.crunchbase.com/image/upload/t_cb-default-original/tixseluzgfea0l85c4te,,,Berlin,Berlin,DEU,CEO,Catalisa,klederson,7264.0,7079.0,"Bachelor's degree, Social Sciences",Universidade Federal de Santa Catarina,"Bachelor's degree, Electrical and Electronics Engineering",Universidade Estadual de Campinas,
001663,000785,Martin Hobler,Minespider,Martin,Hobler,,None,None,None,None,None,None,None,None,,,,,,,,
001664,000785,Nathan Williams,Minespider,Nathan,Williams,,None,None,None,None,None,None,None,None,,,,,,,,
001665,000785,Volker Krümpel,Minespider,Volker,Krümpel,,None,None,None,None,None,None,None,None,,,,,,,,
001666,000786,Carolin Wend,"Mintbase, Inc.",Carolin,Wend,https://www.linkedin.com/in/carolin-wend/,https://images.crunchbase.com/image/upload/t_cb-default-original/xjpmpzbuuw0w4wds77zm,,,Lisbon,Lisboa,PRT,Co-Founder & Chief Operating Officer,"Mintbase, Inc.",carolin-wend,3084.0,2365.0,"Master of Arts (M.A.), Marketing/Marketing Management, General",Eberswalde University for Sustainable Development,Bachelor International Business,University of the West of England,
001667,000786,Nate Geier,"Mintbase, Inc.",Nate,Geier,https://www.linkedin.com/in/nategeier/,https://images.crunchbase.com/image/upload/t_cb-default-original/eumqnyakil5lxrbc0h0o,,https://twitter.com/nategeier,Portland,Oregon,USA,CEO & Co-Founder,"Mintbase, Inc.",nategeier,2297.0,1272.0,"BA, Journalism/ Creative Advertising",University of Oregon,,,
001668,000787,Andre Zayarni,MoBerries,Andre,Zayarni,https://www.linkedin.com/in/zayarni/,https://images.crunchbase.com/image/upload/t_cb-default-original/dm5xsuhtfuaxzqt3jbnl,https://www.facebook.com/zayarni,,Berlin,Berlin,DEU,CEO,Qdrant,zayarni,32829.0,22180.0,"Master of Science (M.Sc.), Computer Science",Hochschule Karlsruhe (HKA) / University of Applied Sciences,,,
001669,000787,Mike Richardson,MoBerries,Mike,Richardson,,None,None,None,None,None,None,None,None,,,,,,,,
001670,000787,Mo Moubarak,MoBerries,Mo,Moubarak,https://www.linkedin.com/in/mo-moubarak-63047963,https://images.crunchbase.com/image/upload/t_cb-default-original/xdfrsi2scmitrbofo8nv,,,Berlin,Berlin,DEU,Head of Business Development,MoBerries,mo-moubarak-63047963,8063.0,8213.0,,,,,
001671,000787,Terence Hielscher,MoBerries,Terence,Hielscher,https://www.linkedin.com/in/terence-hielscher-59492933,https://images.crunchbase.com/image/upload/t_cb-default-original/iiiirvcgy3ss2hdzduay,,,Berlin,Berlin,DEU,Founder & Managing Director,MoBerries,terence-hielscher-59492933,20672.0,20797.0,"Bachelor of Science (B.Sc.) International Business, International Business",Europa-Universität Viadrina Frankfurt (Oder),2009,Long Island University,
001673,000789,Artur Giedymin,MobilityDataLab GmbH ( CAR2AD | STORE2WEB ),Artur,Giedymin,https://www.linkedin.com/in/arturgiedymin/,https://images.crunchbase.com/image/upload/t_cb-default-original/qcaekx0jxuvfshekoltw,,,Berlin,Berlin,DEU,Research Assistant,Berlin Institute of Technology,arturgiedymin,1676.0,1689.0,"Master's degree, Science management and marketing",Technische Universität Berlin,"Master's Degree, Electrical Engineering",Technische Universität Berlin,
001674,000789,Florian Hackenberger,MobilityDataLab GmbH ( CAR2AD | STORE2WEB ),Florian,Hackenberger,https://www.linkedin.com/in/fhackenberger/,https://images.crunchbase.com/image/upload/t_cb-default-original/heyw7hiyfxz3wcmkptex,,,,Berlin,DEU,CEO,Acoveo,fhackenberger,429.0,425.0,"Master's degree, Computer Science",Technische Universität Graz,,,
001675,000789,Markus Zürn,MobilityDataLab GmbH ( CAR2AD | STORE2WEB ),Markus,Zürn,,None,None,None,None,None,None,None,None,,,,,,,,
001676,000789,Valentin Jahn,MobilityDataLab GmbH ( CAR2AD | STORE2WEB ),Valentin,Jahn,https://www.linkedin.com/in/valentin-jahn/,https://images.crunchbase.com/image/upload/t_cb-default-original/kqffkkgiavfqlp25aacd,,,Berlin,Berlin,DEU,CEO & Founder,MobilityDataLab GmbH ( CAR2AD | STORE2WEB ),valentin-jahn,2351.0,2132.0,"Diplom, Techniksoziologie &  Verkehrswesen",Technische Universität Berlin,,,
